timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,altitude,relative_altitude
041225_04.31.58.693,-0.04300,-0.00100,0.99900,0.10500,-0.12300,-0.03500,0.58400,0.48800,-1.32400,79.60000,0.80000
041225_04.31.58.704,-0.04100,-0.00500,1.00200,0.08700,-0.15700,-0.01800,0.58700,0.49000,-1.33400,79.05000,-0.55000
041225_04.31.58.716,-0.03700,-0.00500,0.99600,0.10500,-0.10500,0.00000,0.58400,0.49000,-1.32500,80.03000,0.98000
041225_04.31.58.727,-0.04400,-0.00200,1.00700,0.12300,-0.15700,-0.01800,0.58400,0.49000,-1.32500,79.47000,-0.56000
041225_04.31.58.739,-0.03800,-0.00000,1.00200,0.12300,-0.12300,-0.01800,0.59000,0.49100,-1.32500,79.33000,-0.14000
041225_04.31.58.750,-0.04400,-0.00200,0.99600,0.10500,-0.15700,-0.01800,0.59300,0.48900,-1.33100,79.35000,0.02000
041225_04.31.58.762,-0.04000,-0.00100,0.99200,0.12300,-0.10500,-0.01800,0.58700,0.48900,-1.32000,79.18000,-0.17000
041225_04.31.58.773,-0.04600,-0.00200,1.00700,0.10500,-0.12300,0.00000,0.58700,0.48900,-1.32000,79.33000,0.15000
041225_04.31.58.784,-0.03500,0.00000,1.00100,0.12300,-0.12300,-0.01800,0.58600,0.49000,-1.32000,79.82000,0.49000
041225_04.31.58.796,-0.04600,-0.00200,0.99700,0.07000,-0.08700,-0.01800,0.58100,0.49000,-1.31600,79.11000,-0.71000
041225_04.31.58.807,-0.04000,-0.00400,1.00700,0.10500,-0.10500,-0.01800,0.58300,0.49100,-1.31900,79.81000,0.70000
041225_04.31.58.819,-0.03700,-0.00100,0.99400,0.10500,-0.07000,-0.03500,0.57900,0.49100,-1.32700,78.86000,-0.95000
041225_04.31.58.830,-0.04400,-0.00100,1.01100,0.10500,-0.14000,-0.01800,0.57900,0.49100,-1.32700,78.76000,-0.10000
041225_04.31.58.842,-0.03600,-0.00000,1.00000,0.10500,-0.10500,0.00000,0.58100,0.49000,-1.32200,79.49000,0.73000
041225_04.31.58.853,-0.04300,-0.00300,0.99800,0.07000,-0.12300,-0.01800,0.57200,0.49100,-1.32400,80.27000,0.78000
