mx,my,mz
-0.241,0.824,-0.825
-0.243,0.801,-0.864
-0.249,0.768,-0.884
-0.247,0.727,-0.91
-0.244,0.682,-0.93
-0.244,0.682,-0.93
-0.232,0.629,-0.944
-0.217,0.576,-0.963
-0.194,0.532,-0.964
-0.177,0.475,-0.964
-0.177,0.475,-0.964
-0.152,0.43,-0.971
-0.128,0.389,-0.959
-0.104,0.351,-0.963
-0.087,0.315,-0.952
-0.087,0.315,-0.952
-0.062,0.279,-0.942
-0.041,0.245,-0.931
-0.007,0.212,-0.911
0.026,0.191,-0.89
0.026,0.191,-0.89
0.045,0.169,-0.873
0.094,0.148,-0.844
0.143,0.148,-0.813
0.183,0.156,-0.794
0.183,0.156,-0.794
0.195,0.173,-0.788
0.199,0.183,-0.783
0.206,0.187,-0.772
0.208,0.193,-0.755
0.208,0.193,-0.755
0.215,0.217,-0.73
0.228,0.235,-0.696
0.239,0.256,-0.655
0.253,0.287,-0.619
0.253,0.287,-0.619
0.261,0.33,-0.582
0.26,0.374,-0.543
0.262,0.421,-0.513
0.251,0.468,-0.494
0.251,0.468,-0.494
0.234,0.504,-0.472
0.213,0.542,-0.466
0.198,0.572,-0.448
0.175,0.595,-0.421
0.175,0.595,-0.421
0.151,0.618,-0.387
0.119,0.643,-0.357
0.09,0.666,-0.329
0.049,0.685,-0.294
0.049,0.685,-0.294
0.005,0.705,-0.261
-0.05,0.717,-0.245
-0.106,0.739,-0.222
-0.174,0.758,-0.216
-0.174,0.758,-0.216
-0.239,0.771,-0.232
-0.285,0.785,-0.244
-0.328,0.796,-0.261
-0.364,0.8,-0.286
-0.364,0.8,-0.286
-0.382,0.807,-0.307
-0.4,0.817,-0.33
-0.403,0.817,-0.346
-0.404,0.814,-0.358
-0.404,0.814,-0.358
-0.403,0.816,-0.374
-0.401,0.82,-0.376
-0.396,0.821,-0.388
-0.394,0.829,-0.403
-0.394,0.829,-0.403
-0.399,0.833,-0.413
-0.394,0.833,-0.424
-0.397,0.829,-0.433
-0.39,0.827,-0.45
-0.39,0.827,-0.45
-0.384,0.831,-0.455
-0.381,0.828,-0.465
-0.375,0.83,-0.471
-0.366,0.832,-0.477
-0.366,0.832,-0.477
-0.362,0.832,-0.483
-0.359,0.827,-0.491
-0.352,0.83,-0.499
-0.345,0.831,-0.509
-0.345,0.831,-0.521
-0.342,0.828,-0.521
-0.333,0.826,-0.526
-0.324,0.828,-0.529
-0.314,0.828,-0.543
-0.314,0.828,-0.549
-0.31,0.822,-0.549
-0.306,0.818,-0.563
-0.294,0.821,-0.57
-0.288,0.816,-0.578
-0.288,0.816,-0.594
-0.272,0.811,-0.594
-0.26,0.805,-0.605
-0.258,0.797,-0.62
-0.24,0.789,-0.637
-0.24,0.789,-0.632
-0.229,0.782,-0.632
-0.225,0.771,-0.633
-0.219,0.768,-0.646
-0.219,0.764,-0.657
-0.219,0.764,-0.672
-0.216,0.755,-0.672
-0.218,0.752,-0.675
-0.216,0.744,-0.687
-0.219,0.74,-0.692
-0.219,0.74,-0.697
-0.216,0.735,-0.697
-0.214,0.739,-0.694
-0.211,0.739,-0.696
-0.205,0.736,-0.709
-0.205,0.725,-0.713
-0.203,0.725,-0.713
-0.2,0.725,-0.72
-0.197,0.717,-0.725
-0.195,0.709,-0.731
-0.195,0.708,-0.733
-0.196,0.708,-0.733
-0.195,0.7,-0.738
-0.198,0.702,-0.748
-0.196,0.692,-0.755
-0.196,0.686,-0.755
-0.195,0.686,-0.755
-0.195,0.688,-0.757
-0.194,0.687,-0.762
-0.194,0.681,-0.759
-0.194,0.684,-0.761
-0.193,0.684,-0.761
-0.19,0.683,-0.766
-0.188,0.682,-0.758
-0.189,0.686,-0.759
-0.189,0.683,-0.761
-0.186,0.683,-0.761
-0.19,0.688,-0.751
-0.189,0.693,-0.75
-0.191,0.698,-0.746
-0.191,0.699,-0.732
-0.192,0.699,-0.732
-0.198,0.704,-0.735
-0.2,0.704,-0.733
-0.201,0.711,-0.74
-0.201,0.704,-0.74
-0.2,0.704,-0.74
-0.2,0.703,-0.738
-0.199,0.701,-0.737
-0.204,0.701,-0.735
-0.201,0.713,-0.725
-0.201,0.713,-0.725
-0.205,0.728,-0.711
-0.205,0.742,-0.703
-0.206,0.746,-0.688
-0.205,0.754,-0.677
-0.205,0.754,-0.677
-0.208,0.762,-0.669
-0.208,0.763,-0.655
-0.202,0.773,-0.652
-0.2,0.773,-0.649
-0.2,0.773,-0.649
-0.196,0.782,-0.634
-0.191,0.787,-0.633
-0.19,0.782,-0.616
-0.181,0.788,-0.611
-0.181,0.788,-0.611
-0.179,0.787,-0.601
-0.171,0.788,-0.596
-0.164,0.791,-0.594
-0.165,0.787,-0.585
-0.165,0.787,-0.585
-0.172,0.79,-0.572
-0.182,0.801,-0.556
-0.185,0.806,-0.536
-0.194,0.809,-0.517
-0.194,0.809,-0.517
-0.195,0.812,-0.506
-0.198,0.817,-0.497
-0.202,0.824,-0.49
-0.208,0.824,-0.478
-0.208,0.824,-0.478
-0.218,0.825,-0.466
-0.219,0.823,-0.456
-0.217,0.823,-0.451
-0.214,0.823,-0.439
-0.214,0.823,-0.439
-0.212,0.819,-0.441
-0.199,0.816,-0.446
-0.19,0.813,-0.438
-0.182,0.816,-0.44
-0.182,0.816,-0.44
-0.17,0.813,-0.444
-0.161,0.803,-0.442
-0.151,0.802,-0.444
-0.14,0.8,-0.446
-0.14,0.8,-0.446
-0.124,0.793,-0.45
-0.111,0.787,-0.45
-0.094,0.777,-0.451
-0.068,0.767,-0.439
