timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,altitude,relative_altitude
271125_15.02.47.985,0.02200,-0.05300,0.99200,0.05300,-0.14000,-0.05300,-0.64700,0.34800,-0.40800,216.58000,-0.20000
271125_15.02.47.997,0.02300,-0.05300,0.99300,0.05300,-0.10500,-0.05300,-0.64800,0.34700,-0.41600,216.56000,-0.02000
271125_15.02.48.009,0.02300,-0.05200,0.99300,0.05300,-0.10500,-0.05300,-0.64800,0.34700,-0.41600,216.53000,-0.03000
271125_15.02.48.021,0.02300,-0.05400,0.99300,0.05300,-0.12300,-0.05300,-0.64300,0.34400,-0.42200,216.93000,0.40000
271125_15.02.48.033,0.02200,-0.05400,0.99300,0.07000,-0.08700,-0.05300,-0.64500,0.34900,-0.41400,216.91000,-0.02000
271125_15.02.48.044,0.02200,-0.05300,0.99200,0.08700,-0.14000,-0.03500,-0.64800,0.34800,-0.41700,216.06000,-0.85000
271125_15.02.48.056,0.02200,-0.05300,0.99300,0.05300,-0.12300,-0.03500,-0.64500,0.35000,-0.41600,216.18000,0.12000
271125_15.02.48.068,0.02300,-0.05300,0.99300,0.07000,-0.10500,-0.03500,-0.64500,0.35000,-0.41600,217.17000,0.99000
271125_15.02.48.080,0.02200,-0.05200,0.99200,0.05300,-0.10500,-0.03500,-0.64900,0.34700,-0.41600,216.84000,-0.33000
271125_15.02.48.091,0.02300,-0.05300,0.99200,0.05300,-0.08700,-0.03500,-0.64400,0.35000,-0.42100,216.63000,-0.21000
271125_15.02.48.103,0.02300,-0.05400,0.99100,0.07000,-0.12300,-0.03500,-0.64700,0.34900,-0.41900,217.17000,0.54000
271125_15.02.48.115,0.02300,-0.05300,0.99300,0.05300,-0.12300,-0.07000,-0.64700,0.34900,-0.41900,216.91000,-0.26000
271125_15.02.48.126,0.02100,-0.05400,0.99200,0.05300,-0.08700,-0.05300,-0.64300,0.35300,-0.41300,216.47000,-0.44000
271125_15.02.48.138,0.02300,-0.05400,0.99100,0.07000,-0.08700,-0.05300,-0.64600,0.34700,-0.42000,216.64000,0.17000
271125_15.02.48.149,0.02300,-0.05400,0.99200,0.05300,-0.14000,-0.07000,-0.64400,0.34700,-0.41800,216.52000,-0.12000
271125_15.02.48.161,0.02200,-0.05300,0.99300,0.08700,-0.14000,-0.07000,-0.64600,0.34600,-0.41400,216.73000,0.21000
271125_15.02.48.173,0.02200,-0.05400,0.99100,0.08700,-0.10500,-0.05300,-0.64600,0.34600,-0.41400,216.53000,-0.20000
271125_15.02.48.184,0.02300,-0.05400,0.99200,0.07000,-0.10500,-0.07000,-0.64500,0.34700,-0.41200,217.06000,0.53000
271125_15.02.48.196,0.02200,-0.05400,0.99300,0.08700,-0.12300,-0.07000,-0.64500,0.34700,-0.41600,217.16000,0.10000
271125_15.02.48.208,0.02200,-0.05400,0.99300,0.03500,-0.10500,-0.05300,-0.64200,0.34400,-0.41900,217.02000,-0.14000
271125_15.02.48.219,0.02100,-0.05300,0.99200,0.05300,-0.10500,-0.05300,-0.64200,0.34400,-0.41900,216.96000,-0.06000
271125_15.02.48.231,0.02300,-0.05400,0.99200,0.05300,-0.10500,-0.05300,-0.64500,0.34700,-0.41200,217.22000,0.26000
271125_15.02.48.243,0.02200,-0.05300,0.99100,0.05300,-0.10500,-0.03500,-0.64700,0.34600,-0.40900,217.14000,-0.08000
271125_15.02.48.254,0.02100,-0.05300,0.99200,0.08700,-0.14000,-0.05300,-0.64400,0.34500,-0.41100,217.22000,0.08000
271125_15.02.48.266,0.02300,-0.05400,0.99200,0.07000,-0.12300,-0.03500,-0.64600,0.34700,-0.41600,216.82000,-0.40000
271125_15.02.48.278,0.02100,-0.05400,0.99300,0.05300,-0.12300,-0.03500,-0.64600,0.34700,-0.41600,217.02000,0.20000
271125_15.02.48.289,0.02200,-0.05200,0.99200,0.08700,-0.10500,-0.05300,-0.64400,0.34600,-0.40900,216.93000,-0.09000
271125_15.02.48.301,0.02300,-0.05300,0.99200,0.08700,-0.12300,-0.03500,-0.64300,0.35200,-0.41100,217.08000,0.15000
271125_15.02.48.313,0.02200,-0.05300,0.99200,0.05300,-0.12300,-0.07000,-0.64600,0.34900,-0.40500,216.33000,-0.75000
271125_15.02.48.324,0.02300,-0.05300,0.99200,0.03500,-0.12300,-0.05300,-0.64600,0.34900,-0.40600,217.35000,1.02000
271125_15.02.48.336,0.02200,-0.05300,0.99200,0.03500,-0.10500,-0.07000,-0.64300,0.34800,-0.40600,216.93000,-0.42000
271125_15.02.48.348,0.02200,-0.05300,0.99200,0.05300,-0.12300,-0.05300,-0.64200,0.35000,-0.40800,216.67000,-0.26000
271125_15.02.48.359,0.02200,-0.05400,0.99300,0.07000,-0.10500,-0.05300,-0.64600,0.34800,-0.40800,216.95000,0.28000
271125_15.02.48.371,0.02300,-0.05500,0.99300,0.07000,-0.10500,-0.05300,-0.64500,0.34700,-0.41000,217.11000,0.16000
271125_15.02.48.383,0.02200,-0.05300,0.99200,0.07000,-0.12300,-0.05300,-0.64500,0.34700,-0.41000,216.61000,-0.50000
271125_15.02.48.394,0.02200,-0.05400,0.99200,0.08700,-0.12300,-0.05300,-0.64800,0.35100,-0.40600,217.26000,0.65000
271125_15.02.48.406,0.02300,-0.05400,0.99200,0.05300,-0.10500,-0.05300,-0.64200,0.34700,-0.40600,217.09000,-0.17000
271125_15.02.48.418,0.02200,-0.05400,0.99300,0.05300,-0.10500,-0.07000,-0.64400,0.35000,-0.41100,217.25000,0.16000
271125_15.02.48.429,0.02200,-0.05200,0.99100,0.07000,-0.10500,-0.07000,-0.64500,0.34900,-0.40700,217.11000,-0.14000
271125_15.02.48.441,0.02200,-0.05300,0.99200,0.08700,-0.15700,-0.03500,-0.64500,0.34900,-0.40700,217.03000,-0.08000
271125_15.02.48.453,0.02400,-0.05300,0.99400,0.08700,-0.12300,-0.05300,-0.64300,0.34900,-0.41100,216.31000,-0.72000
271125_15.02.48.464,0.02200,-0.05300,0.99300,0.07000,-0.10500,-0.03500,-0.64100,0.35100,-0.41600,217.24000,0.93000
271125_15.02.48.476,0.02200,-0.05300,0.99100,0.07000,-0.10500,-0.03500,-0.64500,0.34600,-0.41100,216.48000,-0.76000
