mx,my,mz
0.163,0.451,-0.313
0.169,0.424,-0.322
0.169,0.424,-0.322
0.171,0.401,-0.323
0.169,0.37,-0.331
0.17,0.354,-0.342
0.167,0.334,-0.343
0.167,0.334,-0.343
0.166,0.316,-0.35
0.16,0.292,-0.352
0.157,0.272,-0.362
0.154,0.256,-0.373
0.154,0.256,-0.373
0.144,0.238,-0.38
0.143,0.22,-0.398
0.129,0.201,-0.402
0.129,0.185,-0.42
0.12,0.185,-0.42
0.106,0.167,-0.44
0.094,0.145,-0.446
0.077,0.133,-0.461
0.077,0.133,-0.461
0.06,0.115,-0.46
0.044,0.095,-0.473
0.031,0.08,-0.485
