mx,my,mz
-0.418,0.523,-0.629
-0.433,0.521,-0.633
-0.447,0.508,-0.625
-0.452,0.497,-0.624
-0.455,0.49,-0.623
-0.455,0.49,-0.623
-0.458,0.478,-0.625
-0.462,0.468,-0.625
-0.472,0.459,-0.618
-0.478,0.443,-0.611
-0.491,0.429,-0.602
-0.505,0.411,-0.587
-0.505,0.411,-0.587
-0.511,0.397,-0.579
-0.516,0.374,-0.574
-0.525,0.354,-0.562
-0.529,0.335,-0.554
-0.531,0.314,-0.543
-0.531,0.294,-0.535
-0.531,0.294,-0.535
-0.527,0.271,-0.522
-0.527,0.251,-0.51
-0.52,0.229,-0.494
-0.512,0.203,-0.485
-0.501,0.175,-0.472
-0.487,0.15,-0.456
-0.487,0.15,-0.443
-0.466,0.125,-0.443
-0.443,0.104,-0.437
-0.427,0.085,-0.425
-0.405,0.074,-0.417
-0.385,0.065,-0.415
-0.371,0.055,-0.404
-0.371,0.046,-0.401
-0.358,0.046,-0.401
-0.343,0.041,-0.388
-0.332,0.041,-0.383
-0.321,0.036,-0.379
-0.312,0.032,-0.376
-0.305,0.029,-0.374
-0.303,0.03,-0.373
-0.303,0.03,-0.373
-0.296,0.029,-0.372
-0.289,0.028,-0.373
-0.286,0.024,-0.369
-0.287,0.028,-0.375
-0.286,0.029,-0.377
-0.289,0.027,-0.379
-0.289,0.027,-0.379
-0.293,0.03,-0.377
-0.302,0.029,-0.374
-0.312,0.035,-0.374
-0.316,0.037,-0.372
-0.321,0.035,-0.372
-0.329,0.036,-0.367
-0.329,0.036,-0.367
-0.334,0.039,-0.357
-0.328,0.039,-0.36
-0.331,0.041,-0.362
-0.333,0.04,-0.357
-0.335,0.039,-0.355
-0.334,0.041,-0.355
-0.334,0.041,-0.355
-0.338,0.039,-0.339
-0.339,0.043,-0.334
-0.336,0.043,-0.339
-0.337,0.046,-0.331
-0.338,0.046,-0.323
-0.342,0.045,-0.318
-0.342,0.045,-0.318
-0.358,0.055,-0.306
-0.375,0.068,-0.299
-0.384,0.079,-0.279
-0.393,0.088,-0.268
-0.405,0.102,-0.25
-0.414,0.113,-0.236
-0.414,0.113,-0.236
-0.423,0.129,-0.223
-0.423,0.142,-0.214
-0.425,0.152,-0.2
-0.424,0.161,-0.195
-0.424,0.169,-0.179
-0.423,0.179,-0.165
-0.423,0.179,-0.157
-0.424,0.19,-0.157
-0.424,0.207,-0.149
-0.42,0.221,-0.142
-0.418,0.231,-0.14
-0.419,0.238,-0.131
-0.412,0.252,-0.12
-0.412,0.263,-0.114
-0.403,0.263,-0.114
-0.406,0.275,-0.112
-0.406,0.292,-0.1
-0.401,0.319,-0.096
-0.398,0.338,-0.087
-0.393,0.355,-0.082
-0.391,0.377,-0.081
-0.391,0.377,-0.081
-0.389,0.39,-0.076
-0.385,0.407,-0.077
-0.383,0.425,-0.076
-0.383,0.441,-0.073
-0.377,0.458,-0.084
-0.378,0.471,-0.084
-0.378,0.471,-0.084
-0.38,0.488,-0.083
-0.379,0.495,-0.092
-0.384,0.506,-0.087
-0.379,0.511,-0.09
-0.388,0.52,-0.099
-0.39,0.526,-0.1
-0.39,0.526,-0.1
-0.395,0.534,-0.104
-0.403,0.545,-0.103
-0.412,0.546,-0.111
-0.423,0.543,-0.12
-0.424,0.544,-0.116
-0.433,0.54,-0.122
-0.433,0.54,-0.122
-0.44,0.542,-0.129
-0.448,0.546,-0.129
-0.451,0.547,-0.143
-0.462,0.551,-0.151
-0.472,0.551,-0.158
-0.48,0.563,-0.165
-0.48,0.563,-0.165
-0.487,0.564,-0.179
-0.5,0.563,-0.181
-0.509,0.563,-0.197
-0.518,0.558,-0.206
-0.526,0.558,-0.213
-0.531,0.557,-0.224
-0.531,0.557,-0.224
-0.542,0.563,-0.233
-0.552,0.558,-0.249
-0.56,0.555,-0.265
-0.573,0.544,-0.285
-0.584,0.529,-0.313
-0.597,0.516,-0.335
-0.597,0.516,-0.356
-0.603,0.509,-0.356
-0.608,0.499,-0.374
-0.611,0.494,-0.403
-0.605,0.486,-0.426
-0.603,0.486,-0.458
-0.593,0.479,-0.486
-0.593,0.483,-0.514
-0.58,0.483,-0.514
-0.565,0.481,-0.539
-0.558,0.481,-0.547
-0.551,0.478,-0.56
-0.546,0.476,-0.562
-0.544,0.48,-0.569
-0.541,0.478,-0.571
-0.541,0.478,-0.571
-0.534,0.476,-0.582
-0.53,0.473,-0.593
-0.517,0.477,-0.591
-0.509,0.475,-0.604
-0.505,0.475,-0.608
-0.504,0.479,-0.612
-0.504,0.479,-0.612
-0.495,0.477,-0.609
-0.492,0.473,-0.624
-0.486,0.475,-0.63
-0.48,0.474,-0.629
-0.465,0.477,-0.632
-0.456,0.47,-0.644
-0.456,0.47,-0.644
-0.448,0.471,-0.648
-0.437,0.47,-0.664
-0.426,0.468,-0.662
-0.417,0.467,-0.67
-0.401,0.461,-0.678
-0.393,0.452,-0.685
-0.393,0.452,-0.685
-0.379,0.448,-0.686
-0.365,0.447,-0.696
-0.349,0.445,-0.7
-0.334,0.449,-0.701
-0.319,0.448,-0.708
-0.302,0.45,-0.706
-0.302,0.45,-0.706
-0.287,0.447,-0.706
-0.27,0.44,-0.717
-0.255,0.435,-0.714
-0.239,0.429,-0.713
-0.226,0.416,-0.713
-0.209,0.413,-0.705
-0.209,0.413,-0.705
-0.2,0.402,-0.707
-0.189,0.393,-0.709
-0.177,0.381,-0.709
-0.163,0.375,-0.702
-0.149,0.374,-0.704
-0.143,0.373,-0.701
-0.143,0.371,-0.695
-0.13,0.371,-0.695
-0.116,0.37,-0.695
-0.109,0.375,-0.692
-0.095,0.379,-0.684
-0.083,0.38,-0.684
-0.077,0.38,-0.684
-0.071,0.371,-0.675
-0.071,0.371,-0.675
-0.064,0.366,-0.669
-0.058,0.357,-0.661
-0.053,0.347,-0.655
-0.046,0.333,-0.654
-0.04,0.318,-0.643
-0.028,0.305,-0.637
-0.028,0.305,-0.637
-0.02,0.301,-0.627
-0.01,0.29,-0.611
0.006,0.283,-0.605
0.01,0.279,-0.597
0.021,0.27,-0.577
0.033,0.265,-0.562
0.033,0.265,-0.562
0.041,0.257,-0.54
0.053,0.254,-0.523
0.061,0.251,-0.504
0.07,0.25,-0.485
0.078,0.254,-0.473
0.087,0.257,-0.455
0.087,0.257,-0.455
0.092,0.262,-0.442
0.097,0.264,-0.436
0.104,0.274,-0.428
0.104,0.278,-0.417
0.106,0.278,-0.408
0.106,0.284,-0.401
0.106,0.284,-0.401
0.107,0.285,-0.403
0.109,0.284,-0.409
0.108,0.281,-0.407
0.105,0.282,-0.404
0.103,0.28,-0.403
0.101,0.275,-0.4
0.101,0.275,-0.4
0.102,0.268,-0.404
0.097,0.26,-0.405
0.094,0.252,-0.408
0.086,0.241,-0.406
0.082,0.228,-0.405
0.076,0.211,-0.408
0.076,0.195,-0.415
0.061,0.195,-0.415
0.04,0.171,-0.414
0.008,0.144,-0.419
-0.038,0.104,-0.423
-0.093,0.071,-0.417
-0.166,0.05,-0.403
-0.237,0.036,-0.369
-0.237,0.036,-0.369
-0.285,0.035,-0.349
-0.312,0.035,-0.323
-0.323,0.04,-0.303
-0.326,0.043,-0.297
-0.315,0.039,-0.295
-0.302,0.037,-0.293
-0.302,0.037,-0.293
-0.298,0.035,-0.292
-0.295,0.036,-0.291
-0.29,0.032,-0.284
-0.285,0.033,-0.294
-0.277,0.035,-0.29
-0.27,0.031,-0.29
-0.27,0.031,-0.29
-0.265,0.03,-0.288
-0.259,0.03,-0.291
-0.257,0.03,-0.293
-0.259,0.028,-0.299
-0.261,0.028,-0.301
-0.269,0.026,-0.311
-0.269,0.026,-0.311
-0.266,0.027,-0.324
-0.258,0.023,-0.324
-0.249,0.023,-0.329
-0.233,0.022,-0.336
-0.224,0.025,-0.343
-0.222,0.022,-0.339
-0.222,0.022,-0.339
-0.218,0.021,-0.343
-0.218,0.02,-0.349
-0.224,0.019,-0.352
-0.226,0.02,-0.36
-0.233,0.019,-0.373
-0.243,0.02,-0.37
-0.243,0.02,-0.37
-0.268,0.024,-0.375
-0.299,0.029,-0.369
-0.33,0.035,-0.377
-0.351,0.044,-0.368
-0.377,0.054,-0.371
-0.399,0.067,-0.37
-0.399,0.067,-0.361
-0.423,0.082,-0.361
-0.449,0.101,-0.363
-0.474,0.118,-0.355
-0.498,0.143,-0.345
-0.524,0.167,-0.334
-0.538,0.187,-0.31
-0.547,0.217,-0.293
-0.547,0.217,-0.293
-0.561,0.24,-0.282
-0.565,0.262,-0.274
-0.568,0.285,-0.264
-0.577,0.311,-0.266
-0.58,0.335,-0.261
-0.579,0.361,-0.254
-0.579,0.361,-0.254
-0.581,0.382,-0.253
-0.58,0.401,-0.255
-0.581,0.423,-0.251
-0.578,0.442,-0.247
-0.579,0.463,-0.251
-0.577,0.476,-0.258
-0.577,0.476,-0.258
-0.577,0.496,-0.256
-0.575,0.508,-0.259
-0.575,0.518,-0.264
-0.575,0.521,-0.267
-0.575,0.519,-0.26
-0.577,0.522,-0.261
-0.577,0.522,-0.261
-0.581,0.52,-0.268
-0.58,0.522,-0.267
-0.582,0.517,-0.279
-0.586,0.52,-0.288
-0.591,0.515,-0.288
-0.595,0.513,-0.302
-0.595,0.513,-0.302
-0.592,0.511,-0.304
-0.599,0.509,-0.312
-0.602,0.501,-0.319
-0.601,0.5,-0.32
-0.607,0.498,-0.334
-0.608,0.493,-0.34
-0.608,0.493,-0.34
-0.605,0.493,-0.345
-0.605,0.492,-0.364
