mx,my,mz
-0.558,0.285,-0.368
-0.558,0.263,-0.37
-0.552,0.252,-0.361
-0.552,0.252,-0.36
-0.542,0.232,-0.36
-0.532,0.212,-0.354
-0.525,0.197,-0.348
-0.513,0.186,-0.352
-0.501,0.176,-0.35
-0.494,0.17,-0.355
-0.494,0.159,-0.363
-0.479,0.159,-0.363
-0.472,0.148,-0.362
-0.455,0.136,-0.366
-0.433,0.117,-0.374
-0.416,0.098,-0.37
-0.388,0.084,-0.368
-0.367,0.066,-0.362
-0.367,0.066,-0.362
-0.336,0.056,-0.365
-0.311,0.042,-0.364
-0.277,0.038,-0.365
-0.256,0.033,-0.372
-0.226,0.035,-0.374
-0.199,0.034,-0.372
-0.199,0.034,-0.372
-0.171,0.036,-0.369
-0.141,0.043,-0.373
-0.114,0.053,-0.376
-0.086,0.056,-0.387
-0.062,0.067,-0.395
-0.044,0.079,-0.396
-0.044,0.079,-0.396
-0.022,0.091,-0.4
-0.006,0.107,-0.406
0.017,0.119,-0.412
0.031,0.135,-0.408
0.055,0.157,-0.418
0.067,0.171,-0.415
0.067,0.171,-0.415
0.081,0.19,-0.418
0.095,0.212,-0.425
0.109,0.235,-0.429
0.119,0.265,-0.431
0.127,0.292,-0.429
0.133,0.316,-0.435
0.133,0.316,-0.435
0.138,0.343,-0.435
0.138,0.372,-0.438
0.142,0.398,-0.44
0.143,0.422,-0.45
0.135,0.45,-0.458
0.128,0.48,-0.469
0.128,0.48,-0.469
0.121,0.51,-0.474
0.107,0.533,-0.487
0.095,0.555,-0.488
0.085,0.573,-0.502
0.071,0.586,-0.507
0.056,0.609,-0.513
0.056,0.609,-0.513
0.038,0.625,-0.526
0.019,0.637,-0.528
-0.006,0.647,-0.542
-0.031,0.666,-0.555
-0.056,0.676,-0.561
-0.09,0.686,-0.567
-0.09,0.686,-0.572
-0.125,0.691,-0.572
-0.155,0.696,-0.572
-0.178,0.702,-0.568
-0.202,0.702,-0.572
-0.219,0.697,-0.572
-0.234,0.702,-0.572
-0.234,0.699,-0.576
-0.255,0.699,-0.576
-0.269,0.693,-0.576
-0.283,0.688,-0.578
-0.297,0.679,-0.582
-0.314,0.674,-0.588
-0.322,0.663,-0.597
-0.328,0.65,-0.603
-0.328,0.65,-0.603
-0.34,0.635,-0.614
-0.339,0.621,-0.622
-0.344,0.61,-0.635
-0.343,0.602,-0.637
-0.347,0.601,-0.636
-0.346,0.598,-0.636
-0.346,0.598,-0.636
-0.34,0.602,-0.634
-0.33,0.612,-0.63
-0.316,0.619,-0.635
-0.302,0.627,-0.636
-0.287,0.626,-0.64
-0.273,0.629,-0.642
-0.273,0.629,-0.642
-0.259,0.632,-0.642
-0.248,0.63,-0.643
-0.238,0.628,-0.647
-0.222,0.633,-0.638
-0.205,0.635,-0.627
-0.192,0.646,-0.607
-0.192,0.646,-0.607
-0.18,0.652,-0.59
-0.176,0.654,-0.57
-0.173,0.647,-0.567
-0.176,0.64,-0.55
-0.173,0.636,-0.541
-0.161,0.636,-0.52
-0.161,0.636,-0.52
-0.154,0.639,-0.49
-0.152,0.64,-0.457
-0.162,0.636,-0.436
-0.186,0.632,-0.428
-0.21,0.62,-0.433
-0.234,0.602,-0.441
-0.234,0.602,-0.441
-0.245,0.586,-0.447
-0.251,0.569,-0.455
-0.241,0.555,-0.47
-0.22,0.544,-0.478
-0.19,0.546,-0.475
-0.154,0.555,-0.461
-0.154,0.555,-0.461
-0.128,0.589,-0.435
-0.119,0.623,-0.404
-0.136,0.651,-0.367
-0.159,0.673,-0.348
-0.195,0.686,-0.316
-0.232,0.686,-0.286
-0.232,0.686,-0.274
-0.268,0.677,-0.274
-0.308,0.673,-0.262
-0.345,0.668,-0.254
-0.378,0.647,-0.263
-0.407,0.626,-0.277
-0.431,0.614,-0.296
-0.431,0.598,-0.309
-0.447,0.598,-0.309
-0.463,0.574,-0.321
-0.475,0.552,-0.34
-0.486,0.535,-0.353
-0.491,0.519,-0.371
-0.496,0.508,-0.385
-0.498,0.502,-0.393
-0.498,0.502,-0.393
-0.507,0.493,-0.409
-0.508,0.475,-0.419
-0.514,0.471,-0.427
-0.518,0.458,-0.438
-0.52,0.45,-0.44
-0.524,0.444,-0.453
-0.524,0.444,-0.453
-0.522,0.44,-0.466
-0.525,0.435,-0.482
-0.523,0.429,-0.49
-0.526,0.414,-0.491
-0.528,0.407,-0.495
-0.526,0.397,-0.504
-0.526,0.397,-0.504
-0.528,0.389,-0.502
-0.535,0.382,-0.501
-0.54,0.369,-0.494
-0.546,0.356,-0.483
-0.554,0.342,-0.463
-0.557,0.33,-0.456
-0.557,0.33,-0.456
-0.562,0.312,-0.441
-0.56,0.296,-0.428
-0.561,0.28,-0.417
-0.556,0.262,-0.409
-0.555,0.243,-0.392
-0.541,0.227,-0.371
-0.541,0.227,-0.371
-0.534,0.212,-0.361
-0.521,0.197,-0.347
-0.509,0.183,-0.339
-0.488,0.175,-0.327
-0.471,0.169,-0.321
-0.458,0.161,-0.325
-0.458,0.161,-0.325
-0.444,0.161,-0.327
-0.438,0.155,-0.334
-0.43,0.139,-0.332
-0.416,0.122,-0.34
-0.4,0.098,-0.346
-0.37,0.079,-0.348
-0.37,0.079,-0.348
-0.341,0.062,-0.352
-0.314,0.05,-0.359
-0.285,0.041,-0.364
-0.255,0.037,-0.368
-0.231,0.035,-0.372
-0.209,0.032,-0.38
-0.209,0.032,-0.384
-0.187,0.039,-0.384
-0.158,0.035,-0.394
-0.133,0.042,-0.397
-0.104,0.053,-0.411
-0.08,0.061,-0.424
-0.063,0.073,-0.44
