mx,my,mz
-0.209,0.803,-0.35
-0.209,0.803,-0.35
-0.203,0.803,-0.368
-0.195,0.802,-0.379
-0.19,0.803,-0.39
-0.184,0.801,-0.4
-0.184,0.801,-0.4
-0.181,0.805,-0.412
-0.179,0.801,-0.43
-0.172,0.798,-0.434
-0.173,0.794,-0.455
-0.173,0.794,-0.455
-0.17,0.793,-0.469
-0.168,0.784,-0.483
-0.164,0.781,-0.497
-0.164,0.772,-0.516
-0.16,0.772,-0.516
-0.164,0.766,-0.536
-0.161,0.76,-0.556
-0.163,0.751,-0.569
-0.163,0.751,-0.569
-0.162,0.737,-0.584
-0.164,0.726,-0.597
-0.165,0.714,-0.618
-0.171,0.7,-0.632
-0.171,0.7,-0.632
-0.178,0.687,-0.649
-0.186,0.665,-0.662
-0.196,0.648,-0.671
-0.206,0.626,-0.689
-0.206,0.626,-0.689
-0.221,0.604,-0.699
-0.232,0.584,-0.713
-0.251,0.562,-0.729
-0.267,0.533,-0.733
-0.267,0.533,-0.733
-0.291,0.504,-0.744
-0.315,0.47,-0.742
-0.336,0.434,-0.745
-0.336,0.434,-0.745
-0.361,0.389,-0.734
-0.385,0.342,-0.716
-0.407,0.301,-0.699
-0.426,0.252,-0.678
-0.426,0.252,-0.678
-0.446,0.213,-0.652
-0.461,0.174,-0.614
-0.479,0.141,-0.575
-0.498,0.118,-0.534
-0.498,0.118,-0.534
-0.509,0.101,-0.49
-0.522,0.085,-0.452
-0.529,0.087,-0.407
-0.537,0.089,-0.367
-0.537,0.089,-0.367
-0.538,0.095,-0.328
-0.537,0.102,-0.295
-0.538,0.11,-0.259
-0.538,0.11,-0.237
-0.537,0.112,-0.237
-0.533,0.121,-0.216
-0.529,0.129,-0.193
-0.518,0.141,-0.179
-0.518,0.141,-0.179
-0.506,0.142,-0.162
-0.497,0.151,-0.141
-0.48,0.162,-0.135
-0.469,0.167,-0.117
-0.469,0.167,-0.117
-0.452,0.173,-0.098
-0.438,0.175,-0.09
-0.426,0.174,-0.086
-0.411,0.173,-0.075
-0.411,0.173,-0.075
-0.393,0.177,-0.068
-0.382,0.173,-0.064
-0.364,0.169,-0.061
-0.364,0.169,-0.066
-0.338,0.159,-0.066
-0.336,0.165,-0.059
-0.324,0.158,-0.06
-0.316,0.156,-0.051
-0.316,0.156,-0.051
-0.315,0.162,-0.052
-0.31,0.168,-0.04
-0.303,0.174,-0.033
-0.301,0.171,-0.026
-0.301,0.171,-0.026
-0.295,0.177,-0.022
-0.288,0.178,-0.021
-0.275,0.17,-0.025
-0.261,0.162,-0.026
-0.261,0.162,-0.026
-0.242,0.153,-0.025
-0.214,0.143,-0.034
-0.189,0.138,-0.041
-0.189,0.131,-0.048
-0.166,0.131,-0.048
-0.143,0.123,-0.056
-0.12,0.117,-0.065
-0.111,0.113,-0.064
-0.111,0.113,-0.064
-0.098,0.113,-0.07
-0.092,0.108,-0.077
-0.088,0.114,-0.075
-0.087,0.114,-0.071
-0.087,0.114,-0.071
-0.08,0.12,-0.072
-0.071,0.12,-0.079
-0.063,0.125,-0.078
-0.053,0.131,-0.086
-0.053,0.131,-0.086
-0.037,0.131,-0.08
-0.029,0.13,-0.079
-0.022,0.134,-0.087
-0.015,0.142,-0.085
-0.015,0.142,-0.085
0.0,0.14,-0.086
0.018,0.146,-0.098
