t,ax,ay,az,gx,gy,gz,mx,my,mz,altitude,ral
20:51:35:612,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.015,0.644,-0.488,190.44,-0.630000
20:51:35:613,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.021,0.644,-0.494,190.64,0.200000
20:51:35:614,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.022,0.648,-0.495,190.16,-0.480000
20:51:35:615,0.017,-0.009,0.984,0.001,-0.002,-0.001,0.017,0.647,-0.494,190.76,0.600000
20:51:35:616,0.016,-0.010,0.985,0.001,-0.002,-0.001,0.020,0.649,-0.495,190.37,-0.390000
20:51:35:617,0.017,-0.009,0.986,0.001,-0.002,-0.001,0.018,0.641,-0.493,190.39,0.020000
20:51:35:618,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.018,0.641,-0.493,191.26,0.870000
20:51:35:618,0.019,-0.009,0.984,0.001,-0.002,-0.001,0.016,0.650,-0.495,190.34,-0.920000
20:51:35:619,0.018,-0.009,0.983,0.001,-0.002,-0.001,0.018,0.649,-0.495,190.62,0.280000
20:51:35:620,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.018,0.654,-0.492,190.90,0.280000
20:51:35:621,0.019,-0.010,0.984,0.001,-0.002,-0.001,0.022,0.643,-0.498,190.38,-0.520000
20:51:35:622,0.017,-0.010,0.984,0.001,-0.002,-0.001,0.015,0.650,-0.500,191.17,0.790000
20:51:35:623,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.019,0.649,-0.495,191.08,-0.090000
20:51:35:624,0.017,-0.010,0.983,0.001,-0.001,-0.001,0.019,0.649,-0.495,190.79,-0.290000
20:51:35:625,0.017,-0.009,0.984,0.001,-0.002,-0.001,0.020,0.648,-0.494,190.84,0.050000
20:51:35:626,0.017,-0.010,0.984,0.001,-0.002,-0.001,0.020,0.648,-0.490,190.63,-0.210000
20:51:35:627,0.018,-0.009,0.984,0.001,-0.002,-0.000,0.019,0.648,-0.493,190.12,-0.510000
20:51:35:628,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.016,0.647,-0.487,190.78,0.660000
20:51:35:629,0.019,-0.010,0.985,0.001,-0.002,-0.001,0.018,0.650,-0.496,190.29,-0.490000
20:51:35:630,0.017,-0.010,0.985,0.001,-0.002,-0.000,0.020,0.647,-0.493,190.67,0.380000
20:51:35:631,0.019,-0.009,0.984,0.001,-0.002,-0.001,0.020,0.647,-0.493,190.81,0.140000
20:51:35:632,0.017,-0.010,0.984,0.001,-0.002,-0.001,0.015,0.647,-0.498,190.43,-0.380000
20:51:35:633,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.013,0.650,-0.496,190.01,-0.420000
20:51:35:633,0.017,-0.009,0.985,0.001,-0.002,-0.001,0.016,0.650,-0.490,190.54,0.530000
20:51:35:634,0.018,-0.009,0.985,0.001,-0.002,-0.000,0.024,0.646,-0.491,190.93,0.390000
20:51:35:635,0.018,-0.010,0.984,0.001,-0.001,-0.001,0.017,0.643,-0.490,191.06,0.130000
20:51:35:636,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.016,0.650,-0.497,190.76,-0.300000
20:51:35:637,0.016,-0.009,0.984,0.001,-0.001,-0.001,0.016,0.650,-0.495,190.92,0.160000
20:51:35:638,0.019,-0.010,0.985,0.001,-0.002,-0.001,0.016,0.649,-0.495,190.72,-0.200000
20:51:35:639,0.017,-0.010,0.984,0.000,-0.002,-0.000,0.023,0.649,-0.497,190.76,0.040000
20:51:35:640,0.018,-0.009,0.984,0.001,-0.001,-0.001,0.018,0.643,-0.497,190.69,-0.070000
20:51:35:641,0.017,-0.010,0.983,0.001,-0.002,-0.000,0.017,0.646,-0.494,191.15,0.460000
20:51:35:642,0.017,-0.009,0.985,0.001,-0.002,-0.000,0.018,0.643,-0.497,190.27,-0.880000
20:51:35:643,0.017,-0.009,0.986,0.001,-0.002,-0.001,0.023,0.645,-0.497,190.05,-0.220000
20:51:35:644,0.018,-0.010,0.985,0.001,-0.001,-0.001,0.023,0.645,-0.499,190.10,0.050000
20:51:35:645,0.018,-0.011,0.984,0.001,-0.002,-0.001,0.019,0.645,-0.499,190.27,0.170000
20:51:35:645,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.018,0.651,-0.500,190.52,0.250000
20:51:35:646,0.017,-0.009,0.984,0.001,-0.002,-0.000,0.017,0.649,-0.491,190.30,-0.220000
20:51:35:647,0.018,-0.010,0.983,0.001,-0.002,-0.000,0.021,0.651,-0.492,190.92,0.620000
20:51:35:648,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.022,0.649,-0.492,190.58,-0.340000
20:51:35:649,0.018,-0.009,0.985,0.001,-0.002,-0.001,0.022,0.651,-0.497,190.08,-0.500000
20:51:35:650,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.022,0.649,-0.491,190.92,0.840000
20:51:35:651,0.017,-0.010,0.984,0.001,-0.002,-0.001,0.022,0.649,-0.491,190.76,-0.160000
20:51:35:652,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.019,0.649,-0.485,191.33,0.570000
20:51:35:653,0.018,-0.009,0.984,0.001,-0.001,-0.001,0.022,0.651,-0.491,190.15,-1.180000
20:51:35:654,0.017,-0.010,0.985,0.001,-0.001,-0.001,0.019,0.651,-0.498,190.57,0.420000
20:51:35:655,0.017,-0.010,0.986,0.001,-0.002,-0.001,0.020,0.650,-0.496,190.49,-0.080000
20:51:35:656,0.017,-0.010,0.983,0.001,-0.001,-0.001,0.018,0.651,-0.498,190.22,-0.270000
20:51:35:657,0.019,-0.010,0.984,0.001,-0.002,-0.001,0.018,0.649,-0.486,190.91,0.690000
20:51:35:657,0.018,-0.011,0.985,0.001,-0.001,-0.001,0.018,0.649,-0.486,189.65,-1.260000
20:51:35:658,0.018,-0.010,0.986,0.001,-0.002,-0.001,0.018,0.648,-0.490,190.28,0.630000
20:51:35:659,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.019,0.646,-0.494,190.76,0.480000
20:51:35:660,0.017,-0.009,0.985,0.001,-0.002,-0.001,0.021,0.646,-0.496,190.43,-0.330000
20:51:35:661,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.017,0.644,-0.486,190.95,0.520000
20:51:35:662,0.018,-0.010,0.985,0.001,-0.001,-0.001,0.021,0.645,-0.490,190.38,-0.570000
20:51:35:663,0.017,-0.011,0.985,0.001,-0.002,-0.001,0.025,0.647,-0.489,190.54,0.160000
20:51:35:664,0.019,-0.010,0.983,0.001,-0.002,-0.001,0.025,0.647,-0.489,190.78,0.240000
20:51:35:665,0.018,-0.011,0.985,0.001,-0.002,-0.001,0.021,0.646,-0.492,190.43,-0.350000
20:51:35:666,0.017,-0.010,0.984,0.001,-0.001,-0.001,0.022,0.650,-0.491,190.74,0.310000
20:51:35:667,0.018,-0.010,0.985,0.001,-0.001,-0.001,0.022,0.646,-0.497,190.51,-0.230000
20:51:35:668,0.018,-0.011,0.985,0.001,-0.001,-0.001,0.020,0.647,-0.489,190.12,-0.390000
20:51:35:669,0.018,-0.010,0.984,0.001,-0.001,-0.001,0.021,0.651,-0.494,190.86,0.740000
20:51:35:670,0.018,-0.009,0.983,0.001,-0.002,-0.001,0.018,0.648,-0.486,190.49,-0.370000
20:51:35:671,0.017,-0.010,0.985,0.002,-0.001,-0.001,0.018,0.648,-0.486,189.64,-0.850000
20:51:35:672,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.024,0.647,-0.487,190.79,1.150000
20:51:35:672,0.017,-0.010,0.984,0.001,-0.002,-0.001,0.020,0.649,-0.493,190.18,-0.610000
20:51:35:673,0.017,-0.010,0.984,0.001,-0.001,-0.000,0.019,0.649,-0.495,190.12,-0.060000
20:51:35:674,0.017,-0.010,0.985,0.001,-0.001,-0.000,0.021,0.650,-0.499,190.54,0.420000
20:51:35:675,0.018,-0.010,0.985,0.001,-0.001,-0.001,0.020,0.648,-0.491,190.53,-0.010000
20:51:35:676,0.018,-0.009,0.983,0.000,-0.002,-0.001,0.018,0.643,-0.495,190.41,-0.120000
20:51:35:677,0.019,-0.010,0.985,0.001,-0.001,-0.001,0.018,0.643,-0.495,190.88,0.470000
20:51:35:678,0.018,-0.010,0.984,0.002,-0.001,-0.001,0.021,0.645,-0.494,190.93,0.050000
20:51:35:679,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.020,0.645,-0.499,190.60,-0.330000
20:51:35:680,0.018,-0.010,0.983,0.001,-0.002,-0.001,0.021,0.648,-0.495,190.78,0.180000
20:51:35:681,0.017,-0.010,0.984,0.001,-0.002,-0.000,0.018,0.644,-0.494,190.80,0.020000
20:51:35:682,0.019,-0.010,0.984,0.001,-0.002,-0.001,0.019,0.647,-0.492,190.56,-0.240000
20:51:35:683,0.018,-0.008,0.985,0.001,-0.002,-0.001,0.014,0.643,-0.495,190.70,0.140000
20:51:35:684,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.014,0.643,-0.495,190.72,0.020000
20:51:35:684,0.018,-0.009,0.985,0.001,-0.002,-0.001,0.018,0.645,-0.501,190.17,-0.550000
20:51:35:685,0.018,-0.010,0.984,0.001,-0.001,-0.001,0.018,0.645,-0.501,190.17,0.000000
20:51:35:686,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.021,0.647,-0.495,190.17,0.000000
20:51:35:687,0.019,-0.010,0.984,0.001,-0.001,-0.001,0.022,0.648,-0.495,190.84,0.670000
20:51:35:688,0.017,-0.010,0.984,0.001,-0.002,-0.001,0.019,0.645,-0.492,190.94,0.100000
20:51:35:689,0.017,-0.010,0.984,0.001,-0.002,-0.001,0.018,0.643,-0.498,190.05,-0.890000
20:51:35:690,0.017,-0.009,0.985,0.001,-0.002,-0.000,0.018,0.643,-0.498,190.41,0.360000
20:51:35:691,0.018,-0.010,0.984,0.002,-0.002,-0.001,0.016,0.645,-0.494,190.38,-0.030000
20:51:35:692,0.018,-0.009,0.985,0.001,-0.001,-0.001,0.023,0.644,-0.495,190.27,-0.110000
20:51:35:693,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.019,0.647,-0.499,189.63,-0.640000
20:51:35:694,0.018,-0.011,0.985,0.001,-0.002,-0.001,0.023,0.646,-0.496,190.86,1.230000
20:51:35:695,0.018,-0.009,0.984,0.001,-0.002,-0.001,0.022,0.642,-0.497,190.93,0.070000
20:51:35:696,0.016,-0.010,0.983,0.001,-0.002,-0.001,0.020,0.644,-0.496,190.32,-0.610000
20:51:35:697,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.020,0.644,-0.496,190.80,0.480000
20:51:35:698,0.018,-0.010,0.983,0.001,-0.001,-0.001,0.019,0.650,-0.496,190.67,-0.130000
20:51:35:699,0.017,-0.009,0.984,0.001,-0.002,-0.001,0.022,0.655,-0.504,190.93,0.260000
20:51:35:699,0.018,-0.008,0.984,0.001,-0.002,-0.001,0.020,0.652,-0.505,190.51,-0.420000
20:51:35:700,0.018,-0.009,0.984,0.001,-0.001,-0.001,0.019,0.649,-0.492,189.69,-0.820000
20:51:35:701,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.018,0.650,-0.496,190.45,0.760000
20:51:35:702,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.022,0.645,-0.494,190.36,-0.090000
20:51:35:703,0.018,-0.009,0.985,0.001,-0.002,-0.001,0.022,0.645,-0.496,190.75,0.390000
20:51:35:704,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.021,0.645,-0.496,190.99,0.240000
20:51:35:705,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.022,0.648,-0.500,190.83,-0.160000
20:51:35:706,0.018,-0.011,0.984,0.001,-0.002,-0.001,0.021,0.647,-0.506,190.83,0.000000
20:51:35:707,0.017,-0.010,0.984,0.001,-0.002,-0.001,0.025,0.649,-0.505,190.46,-0.370000
20:51:35:708,0.017,-0.009,0.984,0.001,-0.001,-0.001,0.017,0.646,-0.501,190.47,0.010000
20:51:35:709,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.018,0.649,-0.496,191.14,0.670000
20:51:35:710,0.018,-0.010,0.985,0.001,-0.001,-0.001,0.021,0.646,-0.492,190.33,-0.810000
20:51:35:711,0.018,-0.010,0.986,0.001,-0.002,-0.001,0.021,0.646,-0.492,190.74,0.410000
20:51:35:712,0.017,-0.010,0.984,0.001,-0.001,-0.001,0.018,0.641,-0.497,190.34,-0.400000
20:51:35:713,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.019,0.645,-0.502,190.86,0.520000
20:51:35:713,0.016,-0.010,0.983,0.001,-0.001,-0.000,0.018,0.646,-0.504,190.17,-0.690000
20:51:35:714,0.017,-0.010,0.983,0.001,-0.001,-0.000,0.019,0.646,-0.507,190.74,0.570000
20:51:35:715,0.017,-0.010,0.984,0.001,-0.001,-0.001,0.017,0.643,-0.502,189.81,-0.930000
20:51:35:716,0.017,-0.010,0.984,0.001,-0.001,-0.001,0.019,0.645,-0.499,190.31,0.500000
20:51:35:717,0.018,-0.009,0.986,0.001,-0.002,-0.001,0.019,0.645,-0.499,190.47,0.160000
20:51:35:718,0.017,-0.009,0.984,0.001,-0.002,-0.001,0.016,0.644,-0.497,190.44,-0.030000
20:51:35:719,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.020,0.650,-0.498,189.93,-0.510000
20:51:35:720,0.017,-0.009,0.984,0.001,-0.002,-0.000,0.021,0.644,-0.495,190.49,0.560000
20:51:35:721,0.018,-0.009,0.984,0.001,-0.001,-0.001,0.019,0.647,-0.492,190.63,0.140000
20:51:35:722,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.019,0.640,-0.496,190.15,-0.480000
20:51:35:723,0.017,-0.010,0.986,0.001,-0.002,-0.001,0.018,0.644,-0.498,190.66,0.510000
20:51:35:724,0.018,-0.010,0.984,0.001,-0.001,-0.001,0.018,0.644,-0.498,190.62,-0.040000
20:51:35:725,0.017,-0.009,0.985,0.001,-0.002,-0.001,0.014,0.646,-0.494,190.19,-0.430000
20:51:35:726,0.017,-0.009,0.985,0.001,-0.002,-0.001,0.022,0.647,-0.491,190.47,0.280000
20:51:35:727,0.018,-0.009,0.984,0.001,-0.001,-0.001,0.018,0.649,-0.496,190.67,0.200000
20:51:35:727,0.019,-0.009,0.984,0.001,-0.002,-0.001,0.020,0.645,-0.492,190.15,-0.520000
20:51:35:728,0.019,-0.010,0.984,0.001,-0.002,-0.000,0.020,0.645,-0.493,190.42,0.270000
20:51:35:729,0.017,-0.009,0.985,0.001,-0.001,-0.001,0.023,0.651,-0.496,190.74,0.320000
20:51:35:730,0.017,-0.010,0.983,0.001,-0.002,-0.001,0.023,0.651,-0.496,191.02,0.280000
20:51:35:731,0.017,-0.009,0.986,0.001,-0.002,-0.001,0.021,0.648,-0.500,190.69,-0.330000
20:51:35:732,0.017,-0.009,0.985,0.001,-0.001,-0.001,0.023,0.648,-0.494,190.60,-0.090000
20:51:35:733,0.017,-0.009,0.984,0.001,-0.002,-0.001,0.024,0.645,-0.495,190.78,0.180000
20:51:35:734,0.019,-0.010,0.984,0.001,-0.002,-0.001,0.026,0.646,-0.493,190.37,-0.410000
20:51:35:735,0.019,-0.010,0.984,0.001,-0.001,-0.000,0.020,0.644,-0.500,189.91,-0.460000
20:51:35:735,0.017,-0.010,0.985,0.001,-0.001,-0.001,0.020,0.641,-0.498,190.35,0.440000
20:51:35:736,0.016,-0.009,0.984,0.001,-0.002,-0.001,0.020,0.641,-0.498,190.97,0.620000
20:51:35:736,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.020,0.644,-0.498,191.16,0.190000
20:51:35:737,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.021,0.647,-0.501,190.90,-0.260000
20:51:35:737,0.019,-0.010,0.986,0.001,-0.002,-0.001,0.019,0.647,-0.496,190.14,-0.760000
20:51:35:738,0.018,-0.009,0.984,0.001,-0.001,-0.000,0.020,0.645,-0.494,190.76,0.620000
20:51:35:739,0.020,-0.009,0.985,0.001,-0.001,-0.001,0.021,0.645,-0.491,190.72,-0.040000
20:51:35:739,0.017,-0.010,0.984,0.001,-0.001,-0.001,0.019,0.644,-0.489,190.48,-0.240000
20:51:35:740,0.018,-0.010,0.982,0.001,-0.002,-0.001,0.019,0.644,-0.489,190.61,0.130000
20:51:35:740,0.017,-0.011,0.983,0.001,-0.002,-0.001,0.019,0.645,-0.490,190.27,-0.340000
20:51:35:741,0.017,-0.009,0.985,0.001,-0.001,-0.001,0.019,0.648,-0.484,190.27,0.000000
20:51:35:741,0.018,-0.010,0.983,0.001,-0.002,-0.001,0.022,0.650,-0.495,190.46,0.190000
20:51:35:742,0.017,-0.010,0.984,0.001,-0.002,-0.001,0.019,0.645,-0.492,190.47,0.010000
20:51:35:743,0.018,-0.010,0.985,0.001,-0.001,-0.001,0.019,0.652,-0.493,190.85,0.380000
20:51:35:743,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.024,0.649,-0.495,190.32,-0.530000
20:51:35:744,0.018,-0.010,0.983,0.001,-0.002,-0.001,0.024,0.649,-0.495,189.82,-0.500000
20:51:35:744,0.019,-0.010,0.983,0.002,-0.001,-0.001,0.023,0.649,-0.496,190.15,0.330000
20:51:35:745,0.017,-0.009,0.984,0.001,-0.002,-0.001,0.021,0.649,-0.496,190.00,-0.150000
20:51:35:745,0.017,-0.009,0.984,0.001,-0.002,-0.001,0.021,0.651,-0.494,190.62,0.620000
20:51:35:746,0.017,-0.011,0.984,0.001,-0.002,-0.001,0.021,0.649,-0.495,190.33,-0.290000
20:51:35:746,0.018,-0.010,0.986,0.001,-0.002,-0.000,0.018,0.647,-0.494,190.91,0.580000
20:51:35:747,0.017,-0.010,0.984,0.001,-0.001,-0.000,0.017,0.646,-0.492,190.81,-0.100000
20:51:35:748,0.018,-0.010,0.983,0.001,-0.002,-0.001,0.017,0.646,-0.496,190.56,-0.250000
20:51:35:748,0.017,-0.010,0.986,0.001,-0.002,-0.000,0.014,0.650,-0.496,190.86,0.300000
20:51:35:749,0.018,-0.011,0.984,0.001,-0.002,-0.001,0.016,0.644,-0.490,189.46,-1.400000
20:51:35:749,0.019,-0.010,0.984,0.001,-0.002,-0.001,0.016,0.645,-0.495,190.97,1.510000
20:51:35:750,0.019,-0.010,0.984,0.001,-0.002,-0.001,0.015,0.644,-0.496,190.30,-0.670000
20:51:35:750,0.017,-0.010,0.985,0.001,-0.001,-0.001,0.016,0.650,-0.493,190.09,-0.210000
20:51:35:751,0.017,-0.010,0.984,0.001,-0.002,-0.000,0.017,0.646,-0.495,190.29,0.200000
20:51:35:752,0.019,-0.009,0.984,0.001,-0.002,-0.001,0.017,0.646,-0.496,190.24,-0.050000
20:51:35:752,0.018,-0.010,0.984,0.001,-0.001,-0.001,0.017,0.646,-0.496,190.44,0.200000
20:51:35:753,0.016,-0.009,0.986,0.001,-0.002,-0.001,0.021,0.644,-0.498,190.27,-0.170000
20:51:35:753,0.018,-0.010,0.983,0.001,-0.002,-0.001,0.017,0.648,-0.500,190.68,0.410000
20:51:35:754,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.019,0.648,-0.498,190.86,0.180000
20:51:35:754,0.019,-0.010,0.985,0.001,-0.002,-0.001,0.017,0.647,-0.498,190.26,-0.600000
20:51:35:755,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.019,0.652,-0.498,190.93,0.670000
20:51:35:756,0.017,-0.010,0.983,0.001,-0.002,-0.001,0.017,0.647,-0.493,190.57,-0.360000
20:51:35:756,0.018,-0.010,0.985,0.000,-0.001,-0.001,0.017,0.647,-0.493,190.88,0.310000
20:51:35:757,0.018,-0.010,0.984,0.001,-0.002,-0.000,0.015,0.648,-0.489,190.91,0.030000
20:51:35:757,0.017,-0.010,0.984,0.001,-0.001,-0.001,0.015,0.640,-0.503,190.52,-0.390000
20:51:35:758,0.019,-0.010,0.985,0.001,-0.002,-0.001,0.017,0.648,-0.503,190.50,-0.020000
20:51:35:758,0.018,-0.011,0.986,0.001,-0.002,-0.001,0.016,0.645,-0.497,190.87,0.370000
20:51:35:759,0.017,-0.009,0.983,0.001,-0.001,-0.001,0.016,0.651,-0.494,190.51,-0.360000
20:51:35:760,0.016,-0.010,0.983,0.001,-0.002,-0.000,0.016,0.641,-0.502,190.44,-0.070000
20:51:35:760,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.016,0.641,-0.502,190.59,0.150000
20:51:35:761,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.017,0.646,-0.498,190.18,-0.410000
20:51:35:761,0.017,-0.010,0.984,0.001,-0.002,-0.000,0.017,0.646,-0.496,190.39,0.210000
20:51:35:762,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.018,0.648,-0.498,190.46,0.070000
20:51:35:762,0.017,-0.010,0.986,0.001,-0.002,-0.001,0.019,0.646,-0.496,190.09,-0.370000
20:51:35:763,0.016,-0.009,0.984,0.001,-0.002,-0.001,0.021,0.644,-0.494,190.90,0.810000
20:51:35:764,0.016,-0.010,0.984,0.001,-0.002,-0.001,0.019,0.647,-0.500,190.42,-0.480000
20:51:35:764,0.017,-0.010,0.984,0.001,-0.002,-0.001,0.019,0.647,-0.500,190.88,0.460000
20:51:35:765,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.019,0.647,-0.497,190.95,0.070000
20:51:35:765,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.018,0.642,-0.499,190.68,-0.270000
20:51:35:772,0.018,-0.010,0.983,0.001,-0.002,-0.001,0.019,0.645,-0.502,190.50,-0.180000
20:51:35:783,0.018,-0.009,0.985,0.001,-0.002,-0.001,0.025,0.645,-0.503,190.49,-0.010000
20:51:35:794,0.019,-0.010,0.984,0.001,-0.002,-0.001,0.017,0.643,-0.499,190.34,-0.150000
20:51:35:805,0.017,-0.010,0.984,0.001,-0.001,-0.001,0.025,0.641,-0.500,190.72,0.380000
20:51:35:816,0.019,-0.009,0.985,0.001,-0.002,-0.001,0.025,0.641,-0.500,190.62,-0.100000
20:51:35:827,0.017,-0.011,0.985,0.001,-0.001,-0.001,0.020,0.644,-0.498,190.59,-0.030000
20:51:35:838,0.018,-0.010,0.983,0.001,-0.001,-0.001,0.020,0.645,-0.502,191.01,0.420000
20:51:35:849,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.019,0.645,-0.497,190.26,-0.750000
20:51:35:860,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.021,0.648,-0.497,190.28,0.020000
20:51:35:871,0.018,-0.011,0.984,0.001,-0.001,-0.001,0.021,0.645,-0.496,190.36,0.080000
20:51:35:882,0.018,-0.010,0.984,0.001,-0.001,-0.001,0.020,0.642,-0.496,190.63,0.270000
20:51:35:893,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.020,0.642,-0.496,190.40,-0.230000
20:51:35:904,0.017,-0.009,0.986,0.001,-0.002,-0.001,0.019,0.646,-0.501,190.55,0.150000
20:51:35:915,0.018,-0.009,0.984,0.001,-0.002,-0.001,0.021,0.645,-0.490,190.51,-0.040000
20:51:35:926,0.018,-0.011,0.984,0.001,-0.001,-0.001,0.019,0.647,-0.491,190.58,0.070000
20:51:35:937,0.017,-0.010,0.986,0.001,-0.001,-0.001,0.017,0.647,-0.492,190.47,-0.110000
20:51:35:948,0.018,-0.010,0.983,0.001,-0.002,-0.001,0.021,0.646,-0.493,190.32,-0.150000
20:51:35:959,0.018,-0.009,0.985,0.001,-0.002,-0.000,0.019,0.647,-0.492,191.07,0.750000
20:51:35:970,0.019,-0.010,0.984,0.001,-0.002,-0.000,0.019,0.647,-0.492,190.68,-0.390000
20:51:35:981,0.017,-0.010,0.986,0.001,-0.002,-0.001,0.018,0.645,-0.501,190.56,-0.120000
20:51:35:992,0.018,-0.011,0.984,0.001,-0.002,-0.001,0.022,0.647,-0.497,190.06,-0.500000
20:51:36:003,0.018,-0.009,0.985,0.001,-0.002,-0.001,0.020,0.645,-0.492,191.01,0.950000
20:51:36:014,0.018,-0.011,0.983,0.001,-0.001,-0.001,0.024,0.645,-0.493,191.09,0.080000
20:51:36:025,0.018,-0.010,0.983,0.001,-0.002,-0.001,0.026,0.648,-0.492,190.23,-0.860000
20:51:36:037,0.018,-0.009,0.985,0.001,-0.001,-0.000,0.023,0.643,-0.488,190.16,-0.070000
20:51:36:048,0.019,-0.010,0.984,0.001,-0.002,-0.001,0.023,0.643,-0.488,190.52,0.360000
20:51:36:059,0.017,-0.009,0.984,0.001,-0.002,-0.001,0.018,0.645,-0.489,190.10,-0.420000
20:51:36:070,0.017,-0.009,0.984,0.001,-0.002,-0.001,0.019,0.648,-0.488,189.90,-0.200000
20:51:36:081,0.017,-0.009,0.986,0.001,-0.002,-0.001,0.021,0.650,-0.494,190.61,0.710000
20:51:36:092,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.019,0.640,-0.497,190.43,-0.180000
20:51:36:103,0.018,-0.009,0.984,0.001,-0.002,-0.001,0.018,0.646,-0.495,190.33,-0.100000
20:51:36:113,0.018,-0.010,0.983,0.001,-0.002,-0.001,0.020,0.646,-0.498,190.59,0.260000
20:51:36:124,0.017,-0.010,0.984,0.001,-0.002,-0.001,0.020,0.646,-0.493,190.54,-0.050000
20:51:36:135,0.017,-0.010,0.984,0.001,-0.002,-0.001,0.016,0.651,-0.493,190.43,-0.110000
20:51:36:146,0.018,-0.011,0.982,0.001,-0.001,-0.001,0.019,0.644,-0.495,191.26,0.830000
20:51:36:157,0.017,-0.010,0.985,0.001,-0.002,-0.001,0.019,0.644,-0.494,190.50,-0.760000
20:51:36:168,0.017,-0.010,0.984,0.001,-0.002,-0.001,0.018,0.645,-0.488,189.91,-0.590000
20:51:36:179,0.017,-0.009,0.985,0.001,-0.001,-0.000,0.017,0.644,-0.492,190.94,1.030000
20:51:36:190,0.018,-0.010,0.985,0.001,-0.001,-0.001,0.022,0.645,-0.487,190.11,-0.830000
20:51:36:201,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.022,0.645,-0.491,190.40,0.290000
20:51:36:212,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.020,0.645,-0.491,190.45,0.050000
20:51:36:223,0.019,-0.009,0.983,0.001,-0.002,-0.001,0.021,0.642,-0.489,190.09,-0.360000
20:51:36:234,0.018,-0.009,0.984,0.001,-0.002,-0.001,0.019,0.643,-0.490,190.62,0.530000
20:51:36:245,0.017,-0.010,0.983,0.001,-0.001,-0.000,0.021,0.646,-0.491,190.60,-0.020000
20:51:36:256,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.023,0.645,-0.491,189.97,-0.630000
20:51:36:267,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.022,0.643,-0.482,190.05,0.080000
20:51:36:278,0.018,-0.010,0.985,0.001,-0.001,-0.001,0.021,0.644,-0.491,190.64,0.590000
20:51:36:289,0.018,-0.010,0.984,0.001,-0.001,-0.001,0.021,0.644,-0.491,190.59,-0.050000
20:51:36:300,0.017,-0.010,0.983,0.001,-0.002,-0.000,0.021,0.649,-0.497,190.53,-0.060000
20:51:36:311,0.017,-0.011,0.984,0.001,-0.002,-0.000,0.018,0.649,-0.497,190.32,-0.210000
20:51:36:322,0.017,-0.010,0.984,0.001,-0.001,-0.001,0.018,0.648,-0.490,190.92,0.600000
20:51:36:333,0.017,-0.011,0.983,0.001,-0.001,-0.001,0.018,0.649,-0.496,190.89,-0.030000
20:51:36:344,0.018,-0.010,0.984,0.001,-0.002,-0.001,0.025,0.650,-0.492,190.36,-0.530000
20:51:36:355,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.021,0.641,-0.498,190.49,0.130000
20:51:36:366,0.018,-0.010,0.985,0.001,-0.002,-0.001,0.021,0.641,-0.498,190.07,-0.420000
