t,ax,ay,az,gx,gy,gz,mx,my,mz,altitude,ral
21:25:40:910,-0.001,-0.023,0.980,0.001,-0.002,-0.000,-0.431,0.284,-0.510,192.00,0.230000
21:25:40:910,-0.000,-0.023,0.979,0.001,-0.002,-0.001,-0.432,0.284,-0.510,192.28,0.280000
21:25:40:911,-0.001,-0.023,0.981,0.001,-0.002,-0.001,-0.431,0.284,-0.511,191.85,-0.430000
21:25:40:912,-0.001,-0.024,0.981,0.001,-0.002,-0.001,-0.433,0.285,-0.511,190.81,-1.040000
21:25:40:912,-0.001,-0.025,0.981,0.001,-0.002,-0.001,-0.428,0.281,-0.507,190.93,0.120000
21:25:40:913,-0.001,-0.023,0.981,0.000,-0.001,-0.001,-0.432,0.285,-0.506,192.30,1.370000
21:25:40:914,-0.001,-0.022,0.981,0.001,-0.002,-0.001,-0.431,0.279,-0.507,191.84,-0.460000
21:25:40:914,-0.002,-0.023,0.981,0.001,-0.001,-0.001,-0.434,0.283,-0.507,191.71,-0.130000
21:25:40:915,-0.002,-0.022,0.980,0.001,-0.001,-0.001,-0.434,0.283,-0.507,191.92,0.210000
21:25:40:916,-0.001,-0.023,0.981,0.000,-0.002,-0.001,-0.433,0.281,-0.501,191.59,-0.330000
21:25:40:916,-0.002,-0.022,0.982,0.001,-0.002,-0.001,-0.433,0.283,-0.498,191.03,-0.560000
21:25:40:917,-0.001,-0.022,0.981,0.001,-0.001,-0.001,-0.431,0.280,-0.499,191.80,0.770000
21:25:40:918,-0.001,-0.022,0.981,0.001,-0.002,-0.001,-0.431,0.280,-0.506,192.24,0.440000
21:25:40:918,-0.002,-0.022,0.982,0.000,-0.002,-0.001,-0.433,0.281,-0.504,191.32,-0.920000
21:25:40:919,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.428,0.278,-0.505,191.44,0.120000
21:25:40:920,-0.001,-0.023,0.980,0.001,-0.002,-0.001,-0.428,0.278,-0.505,192.00,0.560000
21:25:40:920,-0.003,-0.024,0.981,0.001,-0.002,-0.001,-0.431,0.279,-0.505,192.01,0.010000
21:25:40:921,-0.000,-0.023,0.980,0.001,-0.002,-0.001,-0.435,0.278,-0.507,191.93,-0.080000
21:25:40:922,-0.002,-0.024,0.981,0.001,-0.001,-0.001,-0.429,0.283,-0.509,191.96,0.030000
21:25:40:922,-0.001,-0.024,0.981,0.000,-0.001,-0.001,-0.427,0.285,-0.511,191.67,-0.290000
21:25:40:923,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.430,0.283,-0.512,192.07,0.400000
21:25:40:924,-0.001,-0.023,0.981,0.001,-0.002,-0.001,-0.433,0.280,-0.507,191.89,-0.180000
21:25:40:925,-0.001,-0.023,0.981,0.001,-0.001,-0.001,-0.433,0.280,-0.507,192.03,0.140000
21:25:40:925,-0.003,-0.023,0.981,0.001,-0.002,-0.001,-0.430,0.277,-0.506,191.74,-0.290000
21:25:40:926,-0.000,-0.023,0.982,0.001,-0.002,-0.001,-0.430,0.279,-0.508,192.63,0.890000
21:25:40:927,-0.000,-0.023,0.982,0.001,-0.002,-0.001,-0.434,0.278,-0.516,192.44,-0.190000
21:25:40:927,-0.001,-0.023,0.981,0.001,-0.002,-0.001,-0.436,0.282,-0.504,191.95,-0.490000
21:25:40:928,-0.002,-0.022,0.980,0.001,-0.001,-0.000,-0.433,0.282,-0.499,191.45,-0.500000
21:25:40:929,-0.001,-0.022,0.981,0.000,-0.001,-0.001,-0.436,0.278,-0.512,191.62,0.170000
21:25:40:929,-0.001,-0.024,0.981,0.001,-0.001,-0.001,-0.436,0.278,-0.512,191.92,0.300000
21:25:40:930,-0.001,-0.023,0.980,0.000,-0.001,-0.001,-0.430,0.282,-0.513,192.02,0.100000
21:25:40:931,-0.001,-0.023,0.980,0.001,-0.002,-0.001,-0.432,0.279,-0.505,191.88,-0.140000
21:25:40:931,-0.002,-0.022,0.983,0.001,-0.002,-0.001,-0.431,0.278,-0.504,191.97,0.090000
21:25:40:932,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.432,0.279,-0.504,192.08,0.110000
21:25:40:933,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.435,0.276,-0.513,191.54,-0.540000
21:25:40:933,-0.002,-0.022,0.981,0.001,-0.001,-0.001,-0.432,0.280,-0.508,192.34,0.800000
21:25:40:934,-0.001,-0.023,0.982,0.001,-0.002,-0.001,-0.432,0.280,-0.508,191.73,-0.610000
21:25:40:935,-0.001,-0.023,0.981,0.001,-0.002,-0.001,-0.434,0.281,-0.506,191.18,-0.550000
21:25:40:935,-0.001,-0.022,0.981,0.001,-0.002,-0.001,-0.431,0.278,-0.503,192.07,0.890000
21:25:40:936,-0.002,-0.024,0.982,0.001,-0.002,-0.001,-0.432,0.280,-0.507,192.33,0.260000
21:25:40:937,-0.001,-0.022,0.982,0.001,-0.002,-0.001,-0.430,0.282,-0.512,192.13,-0.200000
21:25:40:937,-0.001,-0.024,0.982,0.001,-0.002,-0.001,-0.435,0.284,-0.509,191.71,-0.420000
21:25:40:938,-0.002,-0.023,0.980,0.001,-0.002,-0.001,-0.431,0.282,-0.512,191.70,-0.010000
21:25:40:939,-0.002,-0.024,0.982,0.001,-0.002,-0.001,-0.431,0.282,-0.512,191.46,-0.240000
21:25:40:939,-0.002,-0.024,0.981,0.001,-0.002,-0.001,-0.433,0.283,-0.507,191.29,-0.170000
21:25:40:940,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.435,0.280,-0.507,192.00,0.710000
21:25:40:941,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.437,0.278,-0.498,191.91,-0.090000
21:25:40:942,-0.002,-0.022,0.980,0.001,-0.001,-0.001,-0.432,0.275,-0.505,191.59,-0.320000
21:25:40:942,-0.002,-0.023,0.981,0.000,-0.002,-0.001,-0.434,0.280,-0.501,191.36,-0.230000
21:25:40:943,-0.001,-0.023,0.982,0.000,-0.002,-0.001,-0.434,0.278,-0.512,191.97,0.610000
21:25:40:944,-0.002,-0.024,0.979,0.001,-0.001,-0.001,-0.434,0.278,-0.512,191.70,-0.270000
21:25:40:944,-0.001,-0.023,0.978,0.001,-0.002,-0.001,-0.433,0.278,-0.506,191.36,-0.340000
21:25:40:945,-0.002,-0.022,0.987,0.000,-0.002,-0.001,-0.432,0.274,-0.512,191.21,-0.150000
21:25:40:946,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.430,0.279,-0.507,191.27,0.060000
21:25:40:946,-0.001,-0.022,0.977,0.001,-0.001,-0.001,-0.432,0.279,-0.502,191.53,0.260000
21:25:40:947,-0.001,-0.024,0.982,0.001,-0.002,-0.001,-0.431,0.282,-0.510,191.49,-0.040000
21:25:40:948,-0.001,-0.023,0.982,0.001,-0.002,-0.001,-0.432,0.279,-0.512,192.01,0.520000
21:25:40:948,-0.001,-0.022,0.979,0.001,-0.002,-0.001,-0.432,0.279,-0.509,191.09,-0.920000
21:25:40:949,-0.001,-0.023,0.981,0.001,-0.002,-0.000,-0.426,0.283,-0.509,191.87,0.780000
21:25:40:950,-0.001,-0.023,0.982,0.001,-0.002,-0.001,-0.430,0.282,-0.510,191.95,0.080000
21:25:40:950,-0.000,-0.023,0.981,0.001,-0.002,-0.001,-0.430,0.283,-0.508,191.43,-0.520000
21:25:40:951,-0.002,-0.023,0.979,0.001,-0.002,-0.001,-0.436,0.278,-0.512,191.43,0.000000
21:25:40:952,-0.002,-0.023,0.985,0.001,-0.002,-0.001,-0.433,0.280,-0.511,191.69,0.260000
21:25:40:952,-0.001,-0.022,0.978,0.001,-0.001,-0.001,-0.428,0.280,-0.509,191.52,-0.170000
21:25:40:953,-0.001,-0.022,0.980,0.001,-0.001,-0.000,-0.428,0.279,-0.509,191.60,0.080000
21:25:40:954,-0.002,-0.022,0.984,0.001,-0.002,-0.001,-0.429,0.279,-0.509,191.65,0.050000
21:25:40:955,-0.001,-0.023,0.980,0.001,-0.002,-0.001,-0.431,0.281,-0.504,191.67,0.020000
21:25:40:955,-0.001,-0.023,0.981,0.001,-0.002,-0.001,-0.423,0.279,-0.510,191.69,0.020000
21:25:40:956,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.427,0.283,-0.512,192.03,0.340000
21:25:40:957,-0.003,-0.023,0.981,0.000,-0.002,-0.001,-0.429,0.278,-0.511,191.56,-0.470000
21:25:40:957,-0.002,-0.024,0.980,0.001,-0.001,-0.001,-0.428,0.284,-0.512,191.99,0.430000
21:25:40:958,-0.002,-0.024,0.983,0.000,-0.001,-0.001,-0.428,0.282,-0.515,191.45,-0.540000
21:25:40:959,-0.001,-0.022,0.981,0.001,-0.001,-0.001,-0.428,0.282,-0.515,192.25,0.800000
21:25:40:959,-0.002,-0.022,0.980,0.001,-0.002,-0.001,-0.430,0.284,-0.505,192.23,-0.020000
21:25:40:960,-0.000,-0.024,0.981,0.001,-0.002,-0.001,-0.430,0.282,-0.506,191.57,-0.660000
21:25:40:961,-0.000,-0.024,0.981,0.001,-0.001,-0.001,-0.432,0.283,-0.512,191.64,0.070000
21:25:40:961,-0.001,-0.023,0.982,0.001,-0.001,-0.001,-0.435,0.277,-0.514,191.03,-0.610000
21:25:40:962,-0.002,-0.023,0.980,0.000,-0.002,-0.001,-0.429,0.280,-0.507,192.28,1.250000
21:25:40:963,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.432,0.280,-0.507,191.58,-0.700000
21:25:40:963,-0.002,-0.023,0.979,0.001,-0.001,-0.001,-0.432,0.280,-0.507,191.84,0.260000
21:25:40:964,-0.001,-0.023,0.982,0.001,-0.002,-0.001,-0.427,0.280,-0.508,191.89,0.050000
21:25:40:965,-0.002,-0.024,0.982,0.001,-0.002,-0.001,-0.428,0.283,-0.506,191.86,-0.030000
21:25:40:965,-0.002,-0.023,0.980,0.001,-0.001,-0.001,-0.428,0.286,-0.507,191.23,-0.630000
21:25:40:966,-0.002,-0.022,0.980,0.001,-0.001,-0.001,-0.431,0.282,-0.509,191.44,0.210000
21:25:40:967,-0.001,-0.022,0.981,0.001,-0.001,-0.001,-0.427,0.281,-0.510,191.87,0.430000
21:25:40:967,-0.001,-0.022,0.980,0.001,-0.001,-0.001,-0.428,0.281,-0.509,190.88,-0.990000
21:25:40:968,-0.001,-0.024,0.981,0.001,-0.001,-0.001,-0.428,0.281,-0.509,191.67,0.790000
21:25:40:969,-0.001,-0.024,0.981,0.001,-0.002,-0.001,-0.432,0.280,-0.512,191.78,0.110000
21:25:40:969,-0.001,-0.023,0.981,0.001,-0.002,-0.001,-0.432,0.278,-0.510,191.37,-0.410000
21:25:40:970,-0.002,-0.023,0.981,0.000,-0.002,-0.001,-0.431,0.283,-0.506,191.95,0.580000
21:25:40:971,-0.001,-0.023,0.980,0.001,-0.002,-0.001,-0.430,0.279,-0.510,191.74,-0.210000
21:25:40:971,-0.003,-0.023,0.981,0.001,-0.001,-0.001,-0.428,0.280,-0.513,191.94,0.200000
21:25:40:972,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.429,0.275,-0.515,192.08,0.140000
21:25:40:973,-0.002,-0.024,0.981,0.000,-0.002,-0.001,-0.429,0.275,-0.515,191.97,-0.110000
21:25:40:974,-0.001,-0.023,0.980,0.001,-0.002,-0.001,-0.428,0.282,-0.507,191.85,-0.120000
21:25:40:974,-0.002,-0.023,0.980,0.000,-0.001,-0.001,-0.428,0.279,-0.509,192.40,0.550000
21:25:40:975,-0.002,-0.022,0.980,0.000,-0.001,-0.001,-0.428,0.279,-0.514,191.92,-0.480000
21:25:40:976,-0.001,-0.023,0.980,0.001,-0.002,-0.001,-0.428,0.285,-0.514,191.78,-0.140000
21:25:40:976,-0.001,-0.023,0.979,0.001,-0.002,-0.001,-0.431,0.281,-0.508,192.15,0.370000
21:25:40:977,-0.001,-0.024,0.979,0.001,-0.002,-0.001,-0.429,0.278,-0.507,191.40,-0.750000
21:25:40:978,-0.001,-0.023,0.980,0.000,-0.002,-0.001,-0.429,0.278,-0.507,191.56,0.160000
21:25:40:978,-0.001,-0.022,0.969,0.001,-0.001,-0.001,-0.431,0.279,-0.508,192.20,0.640000
21:25:40:979,-0.001,-0.023,0.989,-0.000,-0.001,-0.001,-0.425,0.281,-0.504,191.45,-0.750000
21:25:40:980,-0.002,-0.024,0.990,0.001,-0.002,-0.001,-0.431,0.283,-0.510,191.49,0.040000
21:25:40:980,-0.001,-0.022,0.973,0.002,-0.002,-0.001,-0.430,0.282,-0.510,192.46,0.970000
21:25:40:981,-0.001,-0.023,0.980,0.001,-0.002,-0.001,-0.432,0.279,-0.514,191.48,-0.980000
21:25:40:982,-0.002,-0.023,0.985,0.001,-0.001,-0.001,-0.426,0.279,-0.514,191.35,-0.130000
21:25:40:982,-0.001,-0.023,0.981,0.001,-0.002,-0.001,-0.426,0.279,-0.514,191.58,0.230000
21:25:40:983,-0.002,-0.023,0.979,0.001,-0.002,-0.001,-0.428,0.283,-0.511,191.91,0.330000
21:25:40:984,-0.001,-0.023,0.982,0.001,-0.002,-0.001,-0.431,0.285,-0.507,191.42,-0.490000
21:25:40:984,-0.001,-0.023,0.984,0.001,-0.001,-0.001,-0.430,0.283,-0.505,191.55,0.130000
21:25:40:985,-0.001,-0.023,0.980,0.001,-0.001,-0.001,-0.429,0.286,-0.510,192.08,0.530000
21:25:40:986,-0.001,-0.023,0.978,0.001,-0.002,-0.001,-0.433,0.277,-0.507,191.86,-0.220000
21:25:40:986,-0.002,-0.024,0.985,0.001,-0.002,-0.001,-0.432,0.280,-0.509,192.81,0.950000
21:25:40:987,-0.002,-0.024,0.986,0.002,-0.002,-0.001,-0.432,0.280,-0.509,191.30,-1.510000
21:25:40:988,-0.002,-0.024,0.989,0.002,-0.003,-0.001,-0.434,0.281,-0.512,192.28,0.980000
21:25:40:988,-0.001,-0.022,0.988,0.003,-0.003,-0.001,-0.432,0.280,-0.511,192.05,-0.230000
21:25:40:989,-0.001,-0.022,0.982,0.004,-0.004,-0.001,-0.433,0.285,-0.513,191.46,-0.590000
21:25:40:990,-0.001,-0.022,0.976,0.004,-0.004,-0.001,-0.432,0.280,-0.517,191.47,0.010000
21:25:40:990,-0.002,-0.023,0.981,0.003,-0.003,-0.001,-0.434,0.280,-0.515,191.99,0.520000
21:25:40:991,-0.003,-0.023,0.986,0.003,-0.003,-0.001,-0.432,0.283,-0.506,191.48,-0.510000
21:25:40:992,-0.002,-0.023,0.982,0.004,-0.003,-0.001,-0.432,0.283,-0.511,191.76,0.280000
21:25:40:992,-0.002,-0.023,0.981,0.004,-0.004,-0.000,-0.434,0.278,-0.511,191.84,0.080000
21:25:40:993,-0.001,-0.022,0.978,0.004,-0.004,-0.001,-0.431,0.278,-0.507,191.21,-0.630000
21:25:40:994,-0.001,-0.021,0.974,0.003,-0.003,-0.001,-0.433,0.279,-0.512,191.64,0.430000
21:25:40:994,0.000,-0.022,0.977,0.002,-0.002,-0.001,-0.432,0.282,-0.512,191.78,0.140000
21:25:40:995,-0.001,-0.022,0.980,0.002,-0.002,-0.001,-0.431,0.282,-0.509,191.37,-0.410000
21:25:40:996,0.000,-0.022,0.981,0.002,-0.002,-0.001,-0.432,0.283,-0.509,192.41,1.040000
21:25:40:996,-0.001,-0.023,0.978,0.002,-0.002,-0.001,-0.432,0.283,-0.506,191.90,-0.510000
21:25:40:997,-0.001,-0.022,0.977,0.001,-0.002,-0.001,-0.429,0.283,-0.506,191.77,-0.130000
21:25:40:998,-0.002,-0.022,0.985,0.001,-0.002,-0.001,-0.434,0.278,-0.516,192.16,0.390000
21:25:40:999,-0.002,-0.021,0.981,0.002,-0.002,-0.001,-0.433,0.279,-0.515,191.92,-0.240000
21:25:40:999,-0.001,-0.021,0.979,0.001,-0.001,-0.001,-0.431,0.279,-0.505,191.85,-0.070000
21:25:41:000,-0.001,-0.022,0.980,0.001,-0.001,-0.001,-0.435,0.278,-0.510,191.68,-0.170000
21:25:41:001,0.000,-0.023,0.983,0.001,-0.001,-0.001,-0.433,0.279,-0.505,192.37,0.690000
21:25:41:001,-0.001,-0.021,0.981,0.000,-0.002,-0.001,-0.430,0.282,-0.506,191.56,-0.810000
21:25:41:002,-0.000,-0.022,0.982,0.001,-0.002,-0.001,-0.430,0.282,-0.506,191.53,-0.030000
21:25:41:003,-0.001,-0.023,0.983,0.001,-0.002,-0.001,-0.434,0.285,-0.504,191.32,-0.210000
21:25:41:003,-0.001,-0.022,0.982,0.001,-0.002,-0.001,-0.430,0.281,-0.503,191.78,0.460000
21:25:41:004,0.000,-0.022,0.981,0.001,-0.002,-0.001,-0.431,0.282,-0.502,192.22,0.440000
21:25:41:005,-0.002,-0.022,0.980,0.001,-0.001,-0.001,-0.432,0.280,-0.511,191.48,-0.740000
21:25:41:005,-0.001,-0.023,0.983,0.000,-0.002,-0.001,-0.436,0.281,-0.504,191.48,0.000000
21:25:41:006,-0.000,-0.023,0.979,0.001,-0.002,-0.001,-0.433,0.282,-0.503,192.26,0.780000
21:25:41:007,-0.000,-0.023,0.980,0.001,-0.001,-0.001,-0.433,0.282,-0.503,191.58,-0.680000
21:25:41:007,-0.001,-0.022,0.982,0.001,-0.002,-0.001,-0.431,0.276,-0.504,191.79,0.210000
21:25:41:008,-0.000,-0.022,0.982,0.001,-0.001,-0.001,-0.432,0.279,-0.505,192.75,0.960000
21:25:41:009,0.000,-0.021,0.981,0.001,-0.002,-0.001,-0.433,0.280,-0.511,191.31,-1.440000
21:25:41:009,-0.001,-0.022,0.981,0.001,-0.002,-0.001,-0.433,0.278,-0.505,191.88,0.570000
21:25:41:010,-0.000,-0.022,0.981,0.001,-0.002,-0.001,-0.436,0.280,-0.514,191.51,-0.370000
21:25:41:011,-0.000,-0.021,0.981,0.001,-0.002,-0.001,-0.436,0.277,-0.506,191.59,0.080000
21:25:41:011,-0.001,-0.022,0.980,0.001,-0.002,-0.001,-0.436,0.277,-0.506,191.31,-0.280000
21:25:41:012,0.000,-0.022,0.981,0.001,-0.002,-0.001,-0.432,0.273,-0.507,192.04,0.730000
21:25:41:013,-0.001,-0.024,0.982,0.001,-0.002,-0.000,-0.438,0.280,-0.508,192.58,0.540000
21:25:41:013,-0.001,-0.021,0.980,0.001,-0.001,-0.001,-0.432,0.274,-0.510,191.41,-1.170000
21:25:41:014,-0.001,-0.022,0.981,0.001,-0.002,-0.001,-0.437,0.276,-0.500,192.11,0.700000
21:25:41:015,-0.001,-0.022,0.981,0.001,-0.001,-0.001,-0.432,0.278,-0.504,191.62,-0.490000
21:25:41:016,-0.002,-0.023,0.981,0.001,-0.001,-0.001,-0.434,0.280,-0.504,191.99,0.370000
21:25:41:016,-0.002,-0.022,0.981,0.001,-0.002,-0.001,-0.434,0.280,-0.504,191.09,-0.900000
21:25:41:017,-0.000,-0.022,0.981,0.001,-0.002,-0.001,-0.432,0.279,-0.498,191.79,0.700000
21:25:41:018,-0.000,-0.021,0.980,0.000,-0.002,-0.001,-0.435,0.278,-0.493,191.67,-0.120000
21:25:41:018,-0.001,-0.022,0.983,0.000,-0.002,-0.001,-0.433,0.279,-0.500,192.10,0.430000
21:25:41:019,-0.001,-0.022,0.981,0.000,-0.002,-0.000,-0.435,0.282,-0.505,191.14,-0.960000
21:25:41:020,-0.001,-0.021,0.981,0.001,-0.002,-0.001,-0.435,0.284,-0.504,192.34,1.200000
21:25:41:020,-0.000,-0.023,0.980,0.001,-0.001,-0.001,-0.439,0.281,-0.510,192.17,-0.170000
21:25:41:021,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.439,0.281,-0.510,191.59,-0.580000
21:25:41:022,-0.001,-0.022,0.981,0.001,-0.002,-0.001,-0.435,0.280,-0.505,192.53,0.940000
21:25:41:022,-0.000,-0.022,0.982,0.001,-0.001,-0.001,-0.437,0.282,-0.505,191.49,-1.040000
21:25:41:023,-0.001,-0.021,0.982,0.000,-0.001,-0.000,-0.434,0.280,-0.510,191.72,0.230000
21:25:41:024,-0.001,-0.021,0.981,0.001,-0.002,-0.000,-0.434,0.282,-0.509,191.54,-0.180000
21:25:41:024,-0.000,-0.021,0.981,0.001,-0.002,-0.000,-0.435,0.282,-0.501,191.95,0.410000
21:25:41:025,-0.001,-0.022,0.981,0.001,-0.002,-0.001,-0.434,0.279,-0.499,191.40,-0.550000
21:25:41:026,-0.001,-0.023,0.982,0.000,-0.001,-0.000,-0.434,0.279,-0.499,192.14,0.740000
21:25:41:027,-0.001,-0.022,0.980,0.001,-0.002,-0.001,-0.433,0.279,-0.498,191.89,-0.250000
21:25:41:027,-0.001,-0.022,0.980,0.000,-0.002,-0.001,-0.432,0.278,-0.502,191.81,-0.080000
21:25:41:028,-0.001,-0.022,0.982,0.001,-0.002,-0.000,-0.434,0.281,-0.510,191.18,-0.630000
21:25:41:029,-0.002,-0.021,0.981,0.001,-0.001,-0.001,-0.433,0.281,-0.504,192.16,0.980000
21:25:41:029,-0.001,-0.023,0.980,0.001,-0.001,-0.000,-0.433,0.278,-0.504,191.61,-0.550000
21:25:41:030,-0.001,-0.021,0.982,0.001,-0.002,-0.001,-0.433,0.279,-0.502,191.10,-0.510000
21:25:41:031,-0.001,-0.022,0.982,0.001,-0.002,-0.001,-0.433,0.279,-0.502,191.61,0.510000
21:25:41:031,-0.001,-0.021,0.981,0.000,-0.001,-0.001,-0.431,0.280,-0.505,191.96,0.350000
21:25:41:032,-0.002,-0.023,0.980,0.001,-0.002,-0.001,-0.428,0.281,-0.507,191.52,-0.440000
21:25:41:033,-0.001,-0.022,0.979,0.001,-0.002,-0.001,-0.429,0.278,-0.514,191.66,0.140000
21:25:41:033,-0.000,-0.022,0.980,0.001,-0.002,-0.001,-0.428,0.283,-0.508,191.57,-0.090000
21:25:41:034,-0.001,-0.022,0.978,0.001,-0.001,-0.001,-0.432,0.282,-0.504,191.94,0.370000
21:25:41:035,-0.001,-0.023,0.982,0.001,-0.001,-0.001,-0.430,0.278,-0.503,192.15,0.210000
21:25:41:035,-0.002,-0.022,0.982,0.001,-0.002,-0.001,-0.430,0.278,-0.500,191.83,-0.320000
21:25:41:036,-0.000,-0.021,0.980,0.001,-0.002,-0.001,-0.434,0.285,-0.500,192.07,0.240000
21:25:41:037,-0.002,-0.023,0.979,0.001,-0.001,-0.001,-0.431,0.279,-0.501,191.95,-0.120000
21:25:41:038,-0.000,-0.023,0.985,0.000,-0.002,-0.000,-0.434,0.280,-0.507,191.87,-0.080000
21:25:41:038,-0.001,-0.022,0.981,0.001,-0.002,-0.000,-0.434,0.277,-0.504,192.17,0.300000
21:25:41:039,-0.001,-0.023,0.979,0.001,-0.002,-0.001,-0.431,0.279,-0.504,192.07,-0.100000
21:25:41:040,-0.002,-0.023,0.980,0.001,-0.001,-0.001,-0.430,0.284,-0.505,191.88,-0.190000
21:25:41:040,-0.002,-0.023,0.982,0.000,-0.002,-0.001,-0.430,0.278,-0.499,191.72,-0.160000
21:25:41:041,-0.001,-0.021,0.983,0.001,-0.002,-0.001,-0.433,0.278,-0.499,191.58,-0.140000
21:25:41:042,-0.002,-0.022,0.983,0.000,-0.001,-0.001,-0.435,0.281,-0.506,191.99,0.410000
21:25:41:042,-0.001,-0.022,0.981,0.001,-0.002,-0.001,-0.436,0.284,-0.507,192.00,0.010000
21:25:41:043,-0.001,-0.023,0.981,0.001,-0.002,-0.001,-0.440,0.279,-0.505,191.57,-0.430000
21:25:41:044,-0.001,-0.022,0.981,0.000,-0.001,-0.001,-0.433,0.284,-0.511,192.10,0.530000
21:25:41:044,-0.000,-0.022,0.981,0.000,-0.001,-0.001,-0.435,0.283,-0.504,191.81,-0.290000
21:25:41:045,-0.002,-0.022,0.981,0.001,-0.001,-0.001,-0.435,0.286,-0.506,192.46,0.650000
21:25:41:046,-0.001,-0.023,0.980,0.001,-0.001,-0.001,-0.435,0.286,-0.506,191.49,-0.970000
21:25:41:047,-0.002,-0.023,0.983,0.001,-0.002,-0.001,-0.435,0.283,-0.506,192.24,0.750000
21:25:41:047,-0.001,-0.021,0.982,0.001,-0.002,-0.001,-0.435,0.286,-0.503,192.00,-0.240000
21:25:41:048,-0.001,-0.023,0.981,0.001,-0.002,-0.001,-0.435,0.281,-0.511,191.65,-0.350000
21:25:41:049,-0.003,-0.022,0.979,0.001,-0.002,-0.001,-0.436,0.284,-0.508,192.11,0.460000
21:25:41:049,-0.002,-0.022,0.982,0.001,-0.002,-0.001,-0.434,0.281,-0.502,191.98,-0.130000
21:25:41:050,-0.001,-0.021,0.982,0.001,-0.002,-0.001,-0.435,0.282,-0.506,191.54,-0.440000
21:25:41:051,-0.001,-0.023,0.981,0.001,-0.002,-0.001,-0.435,0.282,-0.506,191.88,0.340000
21:25:41:051,0.000,-0.023,0.978,0.000,-0.002,-0.001,-0.431,0.280,-0.503,191.74,-0.140000
21:25:41:052,-0.000,-0.022,0.982,0.000,-0.001,-0.000,-0.431,0.287,-0.497,191.24,-0.500000
21:25:41:053,-0.001,-0.023,0.984,0.001,-0.001,-0.001,-0.431,0.284,-0.502,191.27,0.030000
21:25:41:053,-0.001,-0.023,0.980,0.001,-0.001,-0.001,-0.433,0.289,-0.500,191.94,0.670000
21:25:41:054,-0.002,-0.024,0.982,0.000,-0.001,-0.001,-0.432,0.286,-0.507,192.37,0.430000
21:25:41:055,-0.000,-0.022,0.981,0.001,-0.002,-0.001,-0.434,0.289,-0.508,191.59,-0.780000
21:25:41:055,0.000,-0.022,0.980,0.001,-0.002,-0.001,-0.434,0.289,-0.508,191.66,0.070000
21:25:41:056,-0.001,-0.023,0.980,0.001,-0.001,-0.001,-0.430,0.285,-0.507,192.21,0.550000
21:25:41:057,-0.000,-0.021,0.982,0.001,-0.001,-0.001,-0.431,0.284,-0.512,191.48,-0.730000
21:25:41:057,-0.001,-0.022,0.979,0.000,-0.001,-0.001,-0.430,0.282,-0.509,191.90,0.420000
21:25:41:058,-0.001,-0.023,0.981,0.000,-0.002,-0.001,-0.430,0.284,-0.509,191.78,-0.120000
21:25:41:059,-0.002,-0.023,0.981,0.000,-0.002,-0.001,-0.434,0.279,-0.509,191.55,-0.230000
21:25:41:059,-0.002,-0.022,0.982,0.001,-0.001,-0.001,-0.434,0.280,-0.510,192.27,0.720000
21:25:41:060,-0.001,-0.022,0.981,0.001,-0.002,-0.001,-0.434,0.280,-0.510,191.66,-0.610000
21:25:41:061,-0.000,-0.023,0.982,0.001,-0.001,-0.001,-0.432,0.285,-0.505,191.74,0.080000
21:25:41:062,0.000,-0.023,0.982,0.000,-0.001,-0.001,-0.434,0.279,-0.506,192.10,0.360000
21:25:41:062,-0.001,-0.022,0.981,0.001,-0.002,-0.001,-0.431,0.283,-0.505,191.78,-0.320000
21:25:41:063,-0.002,-0.022,0.981,0.001,-0.002,-0.001,-0.437,0.280,-0.505,191.66,-0.120000
21:25:41:064,-0.002,-0.022,0.983,0.001,-0.002,-0.001,-0.435,0.283,-0.503,192.21,0.550000
21:25:41:064,-0.001,-0.023,0.980,0.001,-0.002,-0.001,-0.430,0.279,-0.501,191.98,-0.230000
21:25:41:065,-0.001,-0.023,0.982,0.000,-0.002,-0.001,-0.430,0.279,-0.501,191.10,-0.880000
21:25:41:066,-0.001,-0.023,0.983,0.001,-0.002,-0.001,-0.437,0.284,-0.501,192.13,1.030000
21:25:41:066,0.000,-0.023,0.980,0.001,-0.002,-0.001,-0.433,0.280,-0.504,192.01,-0.120000
21:25:41:067,-0.001,-0.022,0.979,0.001,-0.002,-0.001,-0.433,0.278,-0.505,191.86,-0.150000
21:25:41:068,-0.001,-0.023,0.980,0.000,-0.002,-0.001,-0.433,0.283,-0.514,191.45,-0.410000
21:25:41:068,-0.001,-0.023,0.983,0.000,-0.002,-0.001,-0.433,0.284,-0.510,192.21,0.760000
