t,ax,ay,az,gx,gy,gz,mx,my,mz,altitude,ral
21:47:45:582,-0.003,-0.023,0.982,0.001,-0.001,-0.001,-0.436,0.281,-0.514,191.81,0.250000
21:47:45:583,-0.003,-0.024,0.981,0.001,-0.002,-0.001,-0.428,0.283,-0.510,191.94,0.130000
21:47:45:584,-0.004,-0.024,0.981,0.001,-0.002,-0.001,-0.431,0.285,-0.510,191.06,-0.880000
21:47:45:584,-0.003,-0.023,0.983,0.001,-0.002,-0.000,-0.431,0.285,-0.510,191.68,0.620000
21:47:45:585,-0.004,-0.023,0.982,0.001,-0.002,-0.001,-0.429,0.284,-0.511,191.51,-0.170000
21:47:45:586,-0.002,-0.023,0.982,0.001,-0.001,-0.001,-0.430,0.281,-0.503,192.02,0.510000
21:47:45:586,-0.002,-0.022,0.981,0.001,-0.001,-0.001,-0.425,0.281,-0.508,192.08,0.060000
21:47:45:587,-0.003,-0.024,0.983,0.001,-0.002,-0.001,-0.426,0.285,-0.508,191.92,-0.160000
21:47:45:588,-0.003,-0.024,0.982,0.001,-0.002,-0.001,-0.431,0.282,-0.510,191.69,-0.230000
21:47:45:588,-0.002,-0.024,0.983,0.001,-0.002,-0.001,-0.429,0.286,-0.508,191.82,0.130000
21:47:45:589,-0.004,-0.023,0.983,0.001,-0.002,-0.001,-0.429,0.286,-0.508,192.15,0.330000
21:47:45:590,-0.003,-0.023,0.983,0.000,-0.002,-0.001,-0.427,0.280,-0.507,191.73,-0.420000
21:47:45:590,-0.003,-0.023,0.982,0.000,-0.002,-0.001,-0.425,0.282,-0.509,191.41,-0.320000
21:47:45:591,-0.002,-0.022,0.983,0.001,-0.001,-0.001,-0.424,0.279,-0.511,192.26,0.850000
21:47:45:592,-0.002,-0.024,0.982,0.001,-0.002,-0.000,-0.424,0.277,-0.506,191.53,-0.730000
21:47:45:592,-0.003,-0.024,0.981,0.001,-0.002,-0.001,-0.424,0.278,-0.508,192.22,0.690000
21:47:45:593,-0.003,-0.022,0.981,0.001,-0.002,-0.000,-0.425,0.284,-0.507,191.85,-0.370000
21:47:45:594,-0.004,-0.023,0.983,0.001,-0.001,-0.000,-0.425,0.284,-0.507,192.26,0.410000
21:47:45:594,-0.002,-0.024,0.982,0.001,-0.002,-0.001,-0.429,0.283,-0.515,192.58,0.320000
21:47:45:595,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.430,0.284,-0.511,192.05,-0.530000
21:47:45:596,-0.004,-0.022,0.983,0.001,-0.002,-0.000,-0.427,0.280,-0.512,191.48,-0.570000
21:47:45:596,-0.002,-0.023,0.983,0.001,-0.001,-0.001,-0.429,0.283,-0.515,192.82,1.340000
21:47:45:597,-0.003,-0.022,0.981,0.000,-0.001,-0.000,-0.425,0.284,-0.517,191.99,-0.830000
21:47:45:598,-0.003,-0.023,0.982,0.000,-0.001,-0.000,-0.423,0.280,-0.515,190.95,-1.040000
21:47:45:598,-0.003,-0.024,0.982,0.001,-0.002,-0.001,-0.423,0.280,-0.508,191.84,0.890000
21:47:45:599,-0.004,-0.023,0.983,0.001,-0.002,-0.001,-0.425,0.280,-0.508,191.76,-0.080000
21:47:45:600,-0.002,-0.022,0.982,0.001,-0.002,-0.001,-0.429,0.276,-0.510,191.19,-0.570000
21:47:45:600,-0.002,-0.024,0.983,0.000,-0.002,-0.001,-0.426,0.281,-0.511,192.06,0.870000
21:47:45:601,-0.002,-0.024,0.983,0.000,-0.002,-0.001,-0.426,0.282,-0.509,191.59,-0.470000
21:47:45:602,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.427,0.279,-0.505,192.10,0.510000
21:47:45:602,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.428,0.280,-0.507,191.92,-0.180000
21:47:45:603,-0.003,-0.024,0.983,0.001,-0.002,-0.001,-0.428,0.282,-0.514,191.40,-0.520000
21:47:45:604,-0.003,-0.024,0.982,0.001,-0.001,-0.001,-0.425,0.282,-0.514,192.22,0.820000
21:47:45:605,-0.004,-0.023,0.980,0.001,-0.002,-0.001,-0.431,0.285,-0.515,192.15,-0.070000
21:47:45:605,-0.002,-0.023,0.981,0.000,-0.002,-0.001,-0.426,0.283,-0.514,192.25,0.100000
21:47:45:606,-0.002,-0.024,0.982,0.000,-0.002,-0.001,-0.430,0.280,-0.507,191.48,-0.770000
21:47:45:607,-0.003,-0.023,0.983,0.001,-0.002,-0.001,-0.429,0.283,-0.509,191.87,0.390000
21:47:45:607,-0.004,-0.023,0.982,0.001,-0.001,-0.001,-0.426,0.277,-0.508,191.80,-0.070000
21:47:45:608,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.425,0.280,-0.512,192.44,0.640000
21:47:45:609,-0.003,-0.024,0.982,0.001,-0.002,-0.001,-0.425,0.280,-0.512,192.73,0.290000
21:47:45:609,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.425,0.279,-0.502,192.21,-0.520000
21:47:45:610,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.428,0.279,-0.507,192.02,-0.190000
21:47:45:611,-0.003,-0.022,0.984,0.001,-0.001,-0.001,-0.428,0.277,-0.514,191.88,-0.140000
21:47:45:611,-0.003,-0.024,0.983,0.001,-0.002,-0.001,-0.429,0.279,-0.508,191.77,-0.110000
21:47:45:612,-0.003,-0.022,0.982,0.001,-0.002,-0.001,-0.425,0.283,-0.505,192.10,0.330000
21:47:45:613,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.425,0.276,-0.510,191.53,-0.570000
21:47:45:613,-0.002,-0.023,0.983,0.001,-0.002,-0.001,-0.425,0.276,-0.510,191.92,0.390000
21:47:45:614,-0.002,-0.024,0.981,0.001,-0.002,-0.001,-0.427,0.280,-0.510,191.55,-0.370000
21:47:45:615,-0.002,-0.024,0.982,0.001,-0.002,-0.001,-0.429,0.282,-0.506,191.28,-0.270000
21:47:45:615,-0.002,-0.023,0.982,0.000,-0.002,-0.001,-0.428,0.279,-0.510,191.69,0.410000
21:47:45:616,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.429,0.280,-0.512,191.87,0.180000
21:47:45:617,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.430,0.278,-0.508,191.74,-0.130000
21:47:45:617,-0.003,-0.023,0.982,0.001,-0.001,-0.000,-0.429,0.279,-0.512,192.67,0.930000
21:47:45:618,-0.003,-0.023,0.982,0.001,-0.002,-0.000,-0.429,0.279,-0.512,192.01,-0.660000
21:47:45:619,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.432,0.279,-0.515,191.17,-0.840000
21:47:45:619,-0.002,-0.024,0.983,0.001,-0.001,-0.001,-0.432,0.281,-0.518,191.45,0.280000
21:47:45:620,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.429,0.277,-0.514,191.77,0.320000
21:47:45:621,-0.003,-0.023,0.981,0.000,-0.002,-0.001,-0.431,0.282,-0.516,191.83,0.060000
21:47:45:621,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.431,0.282,-0.513,191.09,-0.740000
21:47:45:622,-0.002,-0.024,0.983,0.001,-0.002,-0.001,-0.431,0.286,-0.514,191.60,0.510000
21:47:45:623,-0.001,-0.024,0.982,0.001,-0.001,-0.001,-0.431,0.286,-0.514,192.40,0.800000
21:47:45:623,-0.003,-0.023,0.983,0.000,-0.002,-0.001,-0.430,0.279,-0.514,191.52,-0.880000
21:47:45:624,-0.003,-0.024,0.982,0.001,-0.002,-0.001,-0.424,0.280,-0.515,191.60,0.080000
21:47:45:625,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.427,0.281,-0.509,191.83,0.230000
21:47:45:625,-0.002,-0.025,0.981,0.001,-0.002,-0.001,-0.430,0.283,-0.520,191.76,-0.070000
21:47:45:626,-0.002,-0.022,0.984,0.001,-0.002,-0.000,-0.429,0.282,-0.514,191.31,-0.450000
21:47:45:627,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.425,0.282,-0.515,191.79,0.480000
21:47:45:627,-0.002,-0.023,0.983,0.001,-0.002,-0.001,-0.425,0.282,-0.515,191.28,-0.510000
21:47:45:628,-0.003,-0.023,0.980,0.001,-0.002,-0.001,-0.423,0.282,-0.510,191.72,0.440000
21:47:45:629,-0.002,-0.023,0.981,0.001,-0.001,-0.001,-0.432,0.279,-0.516,191.27,-0.450000
21:47:45:629,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.429,0.280,-0.510,192.28,1.010000
21:47:45:630,-0.002,-0.023,0.981,0.001,-0.002,-0.000,-0.428,0.284,-0.508,192.13,-0.150000
21:47:45:631,-0.003,-0.022,0.982,0.001,-0.002,-0.000,-0.429,0.284,-0.507,191.17,-0.960000
21:47:45:631,-0.003,-0.022,0.983,0.001,-0.002,-0.001,-0.430,0.281,-0.513,192.37,1.200000
21:47:45:632,-0.003,-0.024,0.982,0.001,-0.001,-0.001,-0.430,0.281,-0.513,192.34,-0.030000
21:47:45:633,-0.002,-0.022,0.982,0.001,-0.001,-0.001,-0.430,0.280,-0.512,192.55,0.210000
21:47:45:633,-0.003,-0.022,0.983,0.001,-0.002,-0.001,-0.429,0.279,-0.515,192.25,-0.300000
21:47:45:634,-0.003,-0.024,0.984,0.001,-0.002,-0.001,-0.429,0.277,-0.514,191.76,-0.490000
21:47:45:635,-0.002,-0.024,0.982,0.001,-0.002,-0.001,-0.425,0.280,-0.514,191.43,-0.330000
21:47:45:635,-0.003,-0.024,0.981,0.001,-0.002,-0.001,-0.431,0.276,-0.508,191.63,0.200000
21:47:45:636,-0.001,-0.022,0.983,0.001,-0.002,-0.001,-0.435,0.277,-0.512,192.39,0.760000
21:47:45:637,-0.002,-0.023,0.982,0.001,-0.002,-0.000,-0.435,0.277,-0.512,192.24,-0.150000
21:47:45:637,-0.003,-0.022,0.983,0.001,-0.001,-0.001,-0.431,0.278,-0.514,191.93,-0.310000
21:47:45:638,-0.003,-0.023,0.982,0.000,-0.002,-0.001,-0.430,0.278,-0.510,191.45,-0.480000
21:47:45:639,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.427,0.278,-0.515,191.87,0.420000
21:47:45:639,-0.001,-0.023,0.981,0.001,-0.002,-0.000,-0.436,0.283,-0.515,191.94,0.070000
21:47:45:640,-0.002,-0.023,0.983,0.001,-0.002,-0.001,-0.432,0.280,-0.508,192.07,0.130000
21:47:45:641,-0.002,-0.024,0.982,0.000,-0.002,-0.001,-0.432,0.279,-0.505,191.81,-0.260000
21:47:45:641,-0.003,-0.024,0.982,0.001,-0.002,-0.001,-0.432,0.279,-0.510,192.00,0.190000
21:47:45:642,-0.002,-0.024,0.982,0.001,-0.002,-0.001,-0.430,0.277,-0.510,191.87,-0.130000
21:47:45:643,-0.001,-0.024,0.983,0.001,-0.002,-0.001,-0.432,0.278,-0.509,191.56,-0.310000
21:47:45:643,-0.002,-0.023,0.981,0.001,-0.001,-0.001,-0.437,0.276,-0.508,191.06,-0.500000
21:47:45:644,-0.003,-0.023,0.983,0.001,-0.001,-0.001,-0.433,0.279,-0.512,190.76,-0.300000
21:47:45:645,-0.002,-0.022,0.983,0.000,-0.001,-0.001,-0.427,0.274,-0.513,191.63,0.870000
21:47:45:645,-0.003,-0.022,0.982,0.001,-0.001,-0.000,-0.432,0.279,-0.510,190.94,-0.690000
21:47:45:646,-0.002,-0.023,0.982,0.001,-0.001,-0.001,-0.433,0.281,-0.516,192.33,1.390000
21:47:45:647,-0.003,-0.024,0.982,0.001,-0.002,-0.001,-0.433,0.281,-0.516,191.82,-0.510000
21:47:45:647,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.430,0.278,-0.510,192.28,0.460000
21:47:45:648,-0.002,-0.023,0.980,0.001,-0.002,-0.000,-0.435,0.277,-0.509,191.87,-0.410000
21:47:45:649,-0.003,-0.024,0.984,0.001,-0.001,-0.001,-0.430,0.281,-0.513,191.88,0.010000
21:47:45:649,-0.002,-0.023,0.982,0.001,-0.001,-0.001,-0.437,0.276,-0.515,191.99,0.110000
21:47:45:650,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.428,0.280,-0.508,191.65,-0.340000
21:47:45:651,-0.003,-0.023,0.981,0.001,-0.002,-0.001,-0.434,0.282,-0.509,191.69,0.040000
21:47:45:651,-0.003,-0.023,0.983,0.000,-0.001,-0.001,-0.434,0.282,-0.509,191.24,-0.450000
21:47:45:652,-0.003,-0.023,0.981,0.001,-0.002,-0.001,-0.435,0.279,-0.511,191.78,0.540000
21:47:45:653,-0.002,-0.023,0.984,0.001,-0.001,-0.001,-0.435,0.279,-0.513,192.27,0.490000
21:47:45:653,-0.003,-0.023,0.983,0.001,-0.002,-0.001,-0.431,0.280,-0.509,191.65,-0.620000
21:47:45:654,-0.002,-0.024,0.982,0.001,-0.002,-0.001,-0.432,0.283,-0.503,191.96,0.310000
21:47:45:655,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.432,0.282,-0.514,191.75,-0.210000
21:47:45:655,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.431,0.277,-0.509,191.34,-0.410000
21:47:45:656,-0.003,-0.024,0.983,0.001,-0.001,-0.001,-0.431,0.277,-0.509,191.88,0.540000
21:47:45:657,-0.002,-0.022,0.981,0.001,-0.002,-0.001,-0.433,0.280,-0.514,191.97,0.090000
21:47:45:657,-0.003,-0.022,0.982,0.001,-0.002,-0.001,-0.433,0.276,-0.512,192.04,0.070000
21:47:45:658,-0.002,-0.023,0.983,0.001,-0.002,-0.000,-0.430,0.274,-0.510,191.20,-0.840000
21:47:45:659,-0.004,-0.023,0.980,0.001,-0.002,-0.001,-0.430,0.274,-0.514,191.02,-0.180000
21:47:45:660,-0.001,-0.023,0.981,0.001,-0.002,-0.001,-0.429,0.274,-0.510,191.47,0.450000
21:47:45:660,-0.004,-0.024,0.980,0.001,-0.001,-0.001,-0.433,0.278,-0.514,191.78,0.310000
21:47:45:661,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.433,0.278,-0.514,191.63,-0.150000
21:47:45:662,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.429,0.279,-0.502,191.43,-0.200000
21:47:45:662,-0.002,-0.023,0.983,0.000,-0.002,-0.000,-0.430,0.279,-0.510,191.76,0.330000
21:47:45:663,-0.003,-0.024,0.982,0.000,-0.002,-0.000,-0.430,0.276,-0.509,191.25,-0.510000
21:47:45:664,-0.003,-0.022,0.980,0.001,-0.002,-0.001,-0.432,0.278,-0.510,190.99,-0.260000
21:47:45:664,-0.004,-0.024,0.982,0.001,-0.001,-0.000,-0.428,0.280,-0.513,191.69,0.700000
21:47:45:665,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.426,0.278,-0.514,191.99,0.300000
21:47:45:666,-0.003,-0.023,0.982,0.001,-0.001,-0.001,-0.426,0.278,-0.514,192.05,0.060000
21:47:45:666,-0.002,-0.023,0.981,0.001,-0.001,-0.001,-0.431,0.274,-0.505,191.88,-0.170000
21:47:45:667,-0.001,-0.022,0.981,0.001,-0.002,-0.001,-0.431,0.280,-0.511,192.01,0.130000
21:47:45:668,-0.003,-0.022,0.982,0.001,-0.002,-0.001,-0.426,0.278,-0.511,191.38,-0.630000
21:47:45:668,-0.002,-0.024,0.981,0.001,-0.001,-0.000,-0.433,0.278,-0.508,192.37,0.990000
21:47:45:669,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.435,0.277,-0.509,192.00,-0.370000
21:47:45:670,-0.003,-0.023,0.984,0.001,-0.002,-0.001,-0.434,0.278,-0.509,192.32,0.320000
21:47:45:670,-0.002,-0.024,0.983,0.001,-0.002,-0.001,-0.434,0.278,-0.509,192.14,-0.180000
21:47:45:671,-0.001,-0.022,0.980,0.001,-0.001,-0.001,-0.434,0.278,-0.505,191.46,-0.680000
21:47:45:672,-0.001,-0.023,0.980,0.000,-0.001,-0.001,-0.431,0.274,-0.501,191.53,0.070000
21:47:45:672,-0.002,-0.023,0.984,0.000,-0.002,-0.001,-0.432,0.276,-0.507,191.33,-0.200000
21:47:45:673,-0.003,-0.024,0.988,0.001,-0.002,-0.001,-0.435,0.278,-0.507,191.86,0.530000
21:47:45:674,-0.003,-0.023,0.985,0.001,-0.002,-0.001,-0.430,0.279,-0.506,192.02,0.160000
21:47:45:674,-0.003,-0.024,0.980,0.001,-0.002,-0.000,-0.433,0.277,-0.511,191.44,-0.580000
21:47:45:675,-0.003,-0.024,0.980,0.001,-0.002,-0.000,-0.433,0.277,-0.511,192.20,0.760000
21:47:45:676,-0.002,-0.021,0.979,0.000,-0.002,-0.001,-0.433,0.277,-0.514,191.40,-0.800000
21:47:45:676,-0.001,-0.024,0.982,0.000,-0.002,-0.001,-0.436,0.276,-0.513,191.63,0.230000
21:47:45:677,-0.002,-0.025,0.989,0.000,-0.001,-0.001,-0.433,0.275,-0.511,192.07,0.440000
21:47:45:678,-0.002,-0.021,0.973,0.001,-0.002,-0.001,-0.434,0.280,-0.512,191.74,-0.330000
21:47:45:678,-0.003,-0.024,0.997,0.000,-0.001,-0.001,-0.434,0.278,-0.507,191.83,0.090000
21:47:45:679,-0.004,-0.023,0.985,0.001,-0.002,-0.001,-0.430,0.273,-0.509,191.74,-0.090000
21:47:45:680,-0.002,-0.024,0.984,0.000,-0.001,-0.001,-0.430,0.273,-0.509,191.88,0.140000
21:47:45:680,-0.004,-0.023,0.980,0.001,-0.002,-0.001,-0.431,0.280,-0.507,192.20,0.320000
21:47:45:681,-0.002,-0.024,0.986,0.001,-0.002,-0.001,-0.431,0.277,-0.510,191.33,-0.870000
21:47:45:682,-0.003,-0.023,0.981,0.001,-0.002,-0.000,-0.435,0.273,-0.508,191.69,0.360000
21:47:45:682,-0.001,-0.023,0.980,0.001,-0.002,-0.001,-0.430,0.276,-0.512,191.80,0.110000
21:47:45:683,-0.003,-0.024,0.986,0.000,-0.002,-0.001,-0.427,0.277,-0.512,191.89,0.090000
21:47:45:684,-0.003,-0.023,0.976,0.001,-0.002,-0.001,-0.428,0.277,-0.510,191.67,-0.220000
21:47:45:684,-0.003,-0.024,0.974,0.001,-0.001,-0.001,-0.428,0.277,-0.510,191.72,0.050000
21:47:45:685,-0.003,-0.023,0.985,0.000,-0.001,-0.001,-0.429,0.278,-0.510,192.64,0.920000
21:47:45:686,-0.004,-0.023,0.986,0.001,-0.002,-0.001,-0.431,0.277,-0.504,191.63,-1.010000
21:47:45:686,-0.003,-0.022,0.983,0.001,-0.002,-0.001,-0.432,0.278,-0.509,191.48,-0.150000
21:47:45:687,-0.002,-0.025,0.980,0.001,-0.001,-0.001,-0.432,0.277,-0.510,192.22,0.740000
21:47:45:688,-0.003,-0.023,0.986,0.001,-0.002,-0.001,-0.432,0.279,-0.507,192.56,0.340000
21:47:45:688,-0.004,-0.023,0.979,0.002,-0.002,-0.001,-0.433,0.277,-0.506,191.71,-0.850000
21:47:45:689,-0.001,-0.022,0.976,0.001,-0.001,-0.001,-0.431,0.275,-0.510,192.32,0.610000
21:47:45:690,-0.002,-0.023,0.982,0.001,-0.001,-0.001,-0.431,0.275,-0.510,191.66,-0.660000
21:47:45:690,-0.003,-0.023,0.985,0.001,-0.001,-0.000,-0.431,0.278,-0.501,191.82,0.160000
21:47:45:691,-0.002,-0.023,0.983,0.001,-0.001,-0.001,-0.430,0.275,-0.505,191.46,-0.360000
21:47:45:692,-0.003,-0.023,0.986,0.000,-0.001,-0.001,-0.430,0.279,-0.512,191.90,0.440000
21:47:45:692,-0.004,-0.024,0.990,0.001,-0.001,-0.000,-0.433,0.279,-0.508,192.11,0.210000
21:47:45:693,-0.002,-0.021,0.967,0.002,-0.002,-0.001,-0.431,0.280,-0.507,192.22,0.110000
21:47:45:694,-0.002,-0.023,0.984,0.000,-0.001,-0.001,-0.432,0.279,-0.506,192.31,0.090000
21:47:45:694,-0.004,-0.023,0.987,0.001,-0.001,-0.001,-0.432,0.279,-0.506,191.54,-0.770000
21:47:45:695,-0.002,-0.022,0.985,0.000,-0.001,-0.001,-0.433,0.281,-0.505,191.81,0.270000
21:47:45:696,-0.003,-0.023,0.982,0.000,-0.001,-0.001,-0.432,0.278,-0.509,191.83,0.020000
21:47:45:696,-0.003,-0.024,0.986,0.001,-0.002,-0.001,-0.431,0.277,-0.514,191.95,0.120000
21:47:45:697,-0.004,-0.023,0.980,0.001,-0.002,-0.001,-0.430,0.277,-0.507,191.61,-0.340000
21:47:45:698,-0.001,-0.022,0.978,0.001,-0.002,-0.001,-0.428,0.280,-0.513,191.96,0.350000
21:47:45:698,-0.003,-0.024,0.985,0.001,-0.001,-0.001,-0.430,0.275,-0.511,191.21,-0.750000
21:47:45:699,-0.002,-0.024,0.989,0.001,-0.001,-0.001,-0.430,0.275,-0.511,191.50,0.290000
21:47:45:700,-0.001,-0.023,0.974,0.001,-0.002,-0.001,-0.429,0.277,-0.508,192.03,0.530000
21:47:45:700,-0.001,-0.025,0.981,0.000,-0.001,-0.001,-0.425,0.279,-0.519,191.41,-0.620000
21:47:45:701,-0.003,-0.023,0.988,0.000,-0.002,-0.001,-0.431,0.279,-0.511,191.86,0.450000
21:47:45:702,-0.003,-0.023,0.982,0.001,-0.002,-0.001,-0.424,0.281,-0.516,191.64,-0.220000
21:47:45:702,-0.004,-0.023,0.981,0.001,-0.002,-0.001,-0.429,0.281,-0.508,192.39,0.750000
21:47:45:703,-0.003,-0.024,0.985,0.000,-0.002,-0.001,-0.432,0.285,-0.508,192.55,0.160000
21:47:45:704,-0.002,-0.023,0.982,0.001,-0.002,-0.001,-0.432,0.285,-0.508,191.62,-0.930000
21:47:45:704,-0.002,-0.023,0.980,0.001,-0.001,-0.001,-0.431,0.280,-0.512,191.71,0.090000
21:47:45:705,-0.003,-0.024,0.983,0.000,-0.002,-0.001,-0.432,0.277,-0.502,191.57,-0.140000
21:47:45:706,-0.001,-0.023,0.984,0.001,-0.002,-0.001,-0.430,0.282,-0.503,191.99,0.420000
21:47:45:706,-0.002,-0.024,0.984,0.001,-0.002,-0.001,-0.433,0.282,-0.514,192.02,0.030000
21:47:45:707,-0.003,-0.023,0.979,0.001,-0.002,-0.001,-0.432,0.280,-0.508,191.71,-0.310000
21:47:45:708,-0.002,-0.023,0.984,0.001,-0.001,-0.001,-0.434,0.282,-0.510,192.07,0.360000
21:47:45:708,-0.001,-0.022,0.975,0.001,-0.002,-0.001,-0.434,0.282,-0.510,192.02,-0.050000
21:47:45:709,-0.003,-0.023,0.987,-0.000,-0.001,-0.001,-0.432,0.281,-0.508,191.90,-0.120000
21:47:45:710,-0.006,-0.024,0.996,0.000,-0.002,-0.001,-0.435,0.280,-0.507,192.03,0.130000
21:47:45:710,-0.003,-0.022,0.976,0.000,-0.002,-0.000,-0.435,0.279,-0.511,192.00,-0.030000
21:47:45:711,-0.003,-0.024,0.989,0.000,-0.002,-0.001,-0.431,0.280,-0.518,192.11,0.110000
21:47:45:712,-0.002,-0.024,0.987,0.001,-0.002,-0.001,-0.432,0.282,-0.511,191.83,-0.280000
21:47:45:712,-0.003,-0.022,0.979,0.002,-0.002,-0.001,-0.431,0.283,-0.515,191.67,-0.160000
21:47:45:713,-0.001,-0.023,0.973,0.001,-0.002,-0.001,-0.431,0.283,-0.515,191.75,0.080000
21:47:45:714,-0.002,-0.024,0.988,0.000,-0.001,-0.001,-0.433,0.282,-0.511,192.02,0.270000
21:47:45:714,-0.003,-0.024,0.981,0.001,-0.002,-0.001,-0.433,0.280,-0.508,191.45,-0.570000
21:47:45:715,-0.003,-0.023,0.976,0.001,-0.002,-0.001,-0.429,0.278,-0.507,191.69,0.240000
21:47:45:716,-0.003,-0.024,0.988,0.001,-0.001,-0.000,-0.427,0.281,-0.512,191.76,0.070000
21:47:45:716,-0.003,-0.024,0.984,0.001,-0.002,-0.001,-0.435,0.279,-0.514,191.70,-0.060000
21:47:45:717,-0.002,-0.022,0.979,0.001,-0.002,-0.001,-0.432,0.279,-0.515,191.71,0.010000
21:47:45:718,-0.002,-0.023,0.980,0.001,-0.001,-0.001,-0.432,0.279,-0.515,192.65,0.940000
21:47:45:718,-0.003,-0.024,0.987,0.000,-0.001,-0.001,-0.433,0.281,-0.507,191.22,-1.430000
21:47:45:719,-0.003,-0.023,0.979,0.001,-0.002,-0.001,-0.430,0.278,-0.516,191.68,0.460000
21:47:45:720,-0.002,-0.024,0.980,0.001,-0.002,-0.001,-0.430,0.277,-0.516,191.96,0.280000
21:47:45:720,-0.003,-0.023,0.984,0.001,-0.002,-0.001,-0.431,0.278,-0.511,191.86,-0.100000
21:47:45:721,-0.002,-0.023,0.986,0.001,-0.002,-0.000,-0.434,0.282,-0.516,192.50,0.640000
21:47:45:722,-0.003,-0.024,0.981,0.001,-0.002,-0.001,-0.432,0.279,-0.514,191.87,-0.630000
21:47:45:722,-0.003,-0.023,0.984,0.000,-0.001,-0.000,-0.432,0.279,-0.514,192.11,0.240000
21:47:45:723,-0.003,-0.023,0.984,0.000,-0.002,-0.000,-0.430,0.277,-0.514,191.85,-0.260000
21:47:45:724,-0.002,-0.024,0.981,0.001,-0.002,-0.001,-0.433,0.281,-0.513,192.06,0.210000
21:47:45:724,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.431,0.280,-0.509,191.37,-0.690000
21:47:45:725,-0.002,-0.022,0.984,0.001,-0.002,-0.001,-0.429,0.279,-0.509,192.90,1.530000
21:47:45:726,-0.003,-0.023,0.979,0.001,-0.002,-0.000,-0.431,0.278,-0.518,192.29,-0.610000
21:47:45:726,-0.001,-0.023,0.979,0.001,-0.002,-0.000,-0.433,0.273,-0.509,192.35,0.060000
21:47:45:727,-0.002,-0.024,0.984,0.000,-0.002,-0.000,-0.433,0.277,-0.512,191.92,-0.430000
21:47:45:728,-0.004,-0.024,0.984,0.001,-0.001,-0.001,-0.435,0.277,-0.512,192.50,0.580000
21:47:45:728,-0.003,-0.023,0.981,0.001,-0.001,-0.001,-0.431,0.276,-0.508,192.28,-0.220000
21:47:45:729,-0.002,-0.022,0.981,0.001,-0.001,-0.001,-0.432,0.278,-0.510,191.62,-0.660000
21:47:45:730,-0.001,-0.023,0.980,0.001,-0.002,-0.001,-0.433,0.279,-0.503,191.85,0.230000
21:47:45:730,-0.003,-0.024,0.983,0.001,-0.002,-0.001,-0.433,0.276,-0.511,192.00,0.150000
21:47:45:731,-0.004,-0.023,0.982,0.001,-0.002,-0.001,-0.434,0.274,-0.514,191.94,-0.060000
21:47:45:732,-0.003,-0.023,0.979,0.001,-0.002,-0.001,-0.434,0.280,-0.502,192.29,0.350000
21:47:45:732,-0.003,-0.023,0.982,0.001,-0.001,-0.001,-0.434,0.280,-0.502,191.47,-0.820000
21:47:45:733,-0.002,-0.023,0.981,0.001,-0.002,-0.001,-0.435,0.279,-0.505,191.52,0.050000
21:47:45:734,-0.002,-0.023,0.977,0.001,-0.002,-0.001,-0.430,0.276,-0.506,192.44,0.920000
21:47:45:734,-0.003,-0.023,0.983,0.001,-0.002,-0.001,-0.436,0.277,-0.504,192.28,-0.160000
21:47:45:735,-0.002,-0.024,0.985,0.001,-0.001,-0.001,-0.435,0.283,-0.504,192.27,-0.010000
21:47:45:736,-0.003,-0.023,0.981,0.001,-0.001,-0.001,-0.435,0.278,-0.506,191.82,-0.450000
21:47:45:736,-0.002,-0.024,0.982,0.001,-0.002,-0.001,-0.431,0.280,-0.506,192.10,0.280000
21:47:45:737,-0.003,-0.022,0.978,0.001,-0.002,-0.001,-0.431,0.280,-0.506,191.94,-0.160000
21:47:45:738,-0.002,-0.022,0.981,0.001,-0.001,-0.001,-0.431,0.284,-0.509,192.48,0.540000
21:47:45:738,-0.003,-0.024,0.981,0.001,-0.002,-0.001,-0.435,0.280,-0.508,192.17,-0.310000
