timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,altitude,relative_altitude
191125_17.14.38.837,-0.02600,-0.02300,0.99300,0.07000,-0.10500,-0.01800,0.10900,0.45600,-0.55700,159.01000,0.07000
191125_17.14.38.838,-0.02500,-0.02200,0.98900,0.08700,-0.07000,-0.03500,0.11500,0.45400,-0.55700,159.12000,0.11000
191125_17.14.38.838,-0.02600,-0.02100,0.99100,0.07000,-0.07000,-0.03500,0.11000,0.46400,-0.55700,158.96000,-0.16000
191125_17.14.38.839,-0.02500,-0.02300,0.99000,0.05300,-0.10500,-0.01800,0.11400,0.45800,-0.55400,159.40000,0.44000
191125_17.14.38.840,-0.02700,-0.02200,0.99400,0.07000,-0.07000,-0.01800,0.11100,0.45900,-0.55700,158.68000,-0.72000
191125_17.14.38.841,-0.02600,-0.02300,0.99000,0.07000,-0.10500,-0.01800,0.11300,0.45400,-0.55000,159.66000,0.98000
191125_17.14.38.841,-0.02600,-0.02200,0.99100,0.05300,-0.12300,-0.01800,0.11300,0.45200,-0.55200,159.57000,-0.09000
191125_17.14.38.842,-0.02600,-0.02200,0.99100,0.07000,-0.08700,-0.05300,0.11100,0.45600,-0.55000,159.50000,-0.07000
191125_17.14.38.843,-0.02600,-0.02200,0.99100,0.07000,-0.10500,-0.01800,0.10900,0.45400,-0.54900,159.24000,-0.26000
191125_17.14.38.844,-0.02600,-0.02200,0.99100,0.05300,-0.10500,-0.01800,0.10900,0.45800,-0.55700,159.32000,0.08000
191125_17.14.38.844,-0.02500,-0.02100,0.99300,0.05300,-0.08700,-0.03500,0.11000,0.45400,-0.54900,159.24000,-0.08000
191125_17.14.38.845,-0.02600,-0.02400,0.98700,0.05300,-0.12300,-0.03500,0.11400,0.46000,-0.55300,158.97000,-0.27000
191125_17.14.38.846,-0.02700,-0.02300,0.99100,0.07000,-0.10500,-0.01800,0.10900,0.45700,-0.55000,159.05000,0.08000
191125_17.14.38.847,-0.02500,-0.02200,0.99300,0.08700,-0.10500,-0.01800,0.10900,0.45800,-0.56000,159.15000,0.10000
191125_17.14.38.847,-0.02600,-0.02300,0.99200,0.05300,-0.12300,-0.05300,0.10600,0.45600,-0.55000,159.71000,0.56000
191125_17.14.38.848,-0.02600,-0.02300,0.99100,0.05300,-0.10500,-0.03500,0.11200,0.46000,-0.55300,159.27000,-0.44000
