mx,my,mz
-0.425,0.747,-0.572
-0.425,0.747,-0.572
-0.396,0.763,-0.558
-0.371,0.771,-0.549
-0.341,0.78,-0.524
-0.314,0.782,-0.506
-0.314,0.782,-0.506
-0.298,0.793,-0.49
-0.275,0.788,-0.47
-0.255,0.79,-0.445
-0.24,0.787,-0.424
-0.24,0.787,-0.424
-0.227,0.784,-0.402
-0.222,0.771,-0.375
-0.221,0.771,-0.357
-0.223,0.766,-0.338
-0.223,0.766,-0.338
-0.232,0.758,-0.314
-0.243,0.75,-0.296
-0.26,0.742,-0.27
-0.287,0.73,-0.248
-0.287,0.73,-0.248
-0.31,0.722,-0.234
-0.335,0.714,-0.225
-0.361,0.696,-0.214
-0.379,0.683,-0.205
-0.379,0.683,-0.205
-0.391,0.677,-0.2
-0.396,0.667,-0.199
-0.398,0.657,-0.186
-0.406,0.638,-0.187
-0.406,0.638,-0.187
-0.413,0.627,-0.18
-0.419,0.613,-0.171
-0.428,0.598,-0.171
-0.437,0.582,-0.167
-0.437,0.582,-0.167
-0.45,0.57,-0.168
-0.461,0.552,-0.164
-0.463,0.54,-0.159
-0.469,0.529,-0.16
-0.469,0.529,-0.16
-0.468,0.516,-0.154
-0.463,0.514,-0.152
-0.461,0.509,-0.141
-0.458,0.502,-0.141
-0.458,0.502,-0.146
-0.459,0.496,-0.146
-0.469,0.487,-0.143
-0.486,0.475,-0.14
-0.505,0.457,-0.147
-0.505,0.457,-0.147
-0.523,0.435,-0.147
-0.54,0.419,-0.155
-0.551,0.401,-0.158
-0.561,0.386,-0.163
-0.561,0.386,-0.159
-0.575,0.372,-0.159
-0.594,0.366,-0.177
-0.609,0.358,-0.18
-0.626,0.358,-0.185
-0.626,0.358,-0.2
-0.638,0.357,-0.2
-0.65,0.35,-0.221
-0.661,0.347,-0.235
-0.673,0.34,-0.261
-0.673,0.34,-0.284
-0.689,0.341,-0.284
-0.702,0.341,-0.312
-0.71,0.345,-0.346
-0.718,0.354,-0.384
-0.718,0.354,-0.424
-0.723,0.364,-0.424
-0.727,0.372,-0.459
-0.72,0.383,-0.484
-0.707,0.395,-0.517
-0.707,0.395,-0.548
-0.692,0.405,-0.548
-0.674,0.412,-0.583
-0.648,0.422,-0.608
-0.625,0.426,-0.638
-0.625,0.426,-0.668
-0.591,0.432,-0.668
-0.558,0.433,-0.686
-0.521,0.433,-0.707
-0.487,0.442,-0.714
-0.487,0.442,-0.722
-0.448,0.442,-0.722
-0.422,0.439,-0.719
-0.395,0.437,-0.722
-0.377,0.437,-0.721
-0.377,0.437,-0.719
-0.359,0.438,-0.719
-0.354,0.439,-0.714
-0.351,0.437,-0.713
-0.343,0.437,-0.716
-0.343,0.437,-0.719
-0.335,0.437,-0.719
-0.322,0.434,-0.719
-0.31,0.429,-0.714
-0.303,0.422,-0.715
-0.303,0.422,-0.714
-0.293,0.415,-0.714
-0.283,0.406,-0.715
-0.261,0.396,-0.711
-0.24,0.383,-0.702
-0.24,0.383,-0.69
-0.208,0.38,-0.69
-0.183,0.378,-0.68
-0.153,0.378,-0.663
