timestamp,can_id,dlc,data0,data1,data2,data3,data4,data5,data6,data7
2025-12-15 17:22:48.707,0x7E8,8,04,41,0C,0C,B8,00,00,00
2025-12-15 17:22:48.762,0x7DF,8,02,01,05,00,00,00,00,00
2025-12-15 17:22:48.768,0x7E8,8,03,41,05,70,00,00,00,00
2025-12-15 17:22:48.813,0x4E0,8,24,00,44,01,00,00,00,00
2025-12-15 17:22:48.826,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:48.827,0x7E8,8,04,41,0C,0C,51,00,00,00
2025-12-15 17:22:48.946,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:48.947,0x7E8,8,04,41,0C,0C,03,00,00,00
2025-12-15 17:22:49.006,0x7DF,8,02,01,0D,00,00,00,00,00
2025-12-15 17:22:49.007,0x7E8,8,03,41,0D,00,00,00,00,00
2025-12-15 17:22:49.097,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:49.097,0x7E8,8,04,41,0C,0B,E3,00,00,00
2025-12-15 17:22:49.186,0x7DF,8,02,01,05,00,00,00,00,00
2025-12-15 17:22:49.187,0x7E8,8,03,41,05,70,00,00,00,00
2025-12-15 17:22:49.242,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:49.247,0x7E8,8,04,41,0C,0B,A8,00,00,00
2025-12-15 17:22:49.350,0x45A,8,5A,04,00,44,01,00,00,00
2025-12-15 17:22:49.366,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:49.367,0x7E8,8,04,41,0C,0B,66,00,00,00
2025-12-15 17:22:49.422,0x7DF,8,02,01,0D,00,00,00,00,00
2025-12-15 17:22:49.427,0x7E8,8,03,41,0D,00,00,00,00,00
2025-12-15 17:22:49.486,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:49.487,0x7E8,8,04,41,0C,0B,0F,00,00,00
2025-12-15 17:22:49.546,0x7DF,8,02,01,05,00,00,00,00,00
2025-12-15 17:22:49.547,0x7E8,8,03,41,05,71,00,00,00,00
2025-12-15 17:22:49.602,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:49.607,0x7E8,8,04,41,0C,0A,CD,00,00,00
2025-12-15 17:22:49.722,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:49.727,0x7E8,8,04,41,0C,0A,D0,00,00,00
2025-12-15 17:22:49.782,0x7DF,8,02,01,0D,00,00,00,00,00
2025-12-15 17:22:49.788,0x7E8,8,03,41,0D,00,00,00,00,00
2025-12-15 17:22:49.853,0x4E0,8,24,00,44,01,00,00,00,00
2025-12-15 17:22:49.872,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:49.878,0x7E8,8,04,41,0C,0A,AB,00,00,00
2025-12-15 17:22:49.962,0x7DF,8,02,01,05,00,00,00,00,00
2025-12-15 17:22:49.969,0x7E8,8,03,41,05,71,00,00,00,00
2025-12-15 17:22:50.026,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:50.027,0x7E8,8,04,41,0C,0A,A1,00,00,00
2025-12-15 17:22:50.142,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:50.148,0x7E8,8,04,41,0C,0A,85,00,00,00
2025-12-15 17:22:50.206,0x7DF,8,02,01,0D,00,00,00,00,00
2025-12-15 17:22:50.207,0x7E8,8,03,41,0D,00,00,00,00,00
2025-12-15 17:22:50.262,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:50.267,0x7E8,8,04,41,0C,0A,82,00,00,00
2025-12-15 17:22:50.326,0x7DF,8,02,01,05,00,00,00,00,00
2025-12-15 17:22:50.327,0x7E8,8,03,41,05,71,00,00,00,00
2025-12-15 17:22:50.350,0x45A,8,5A,04,00,44,01,00,00,00
2025-12-15 17:22:50.386,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:50.387,0x7E8,8,04,41,0C,0A,BE,00,00,00
2025-12-15 17:22:50.532,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:50.537,0x7E8,8,04,41,0C,0A,C4,00,00,00
2025-12-15 17:22:50.596,0x7DF,8,02,01,0D,00,00,00,00,00
2025-12-15 17:22:50.597,0x7E8,8,03,41,0D,00,00,00,00,00
2025-12-15 17:22:50.657,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:50.658,0x7E8,8,04,41,0C,0A,C7,00,00,00
2025-12-15 17:22:50.746,0x7DF,8,02,01,05,00,00,00,00,00
2025-12-15 17:22:50.747,0x7E8,8,03,41,05,71,00,00,00,00
2025-12-15 17:22:50.802,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:50.808,0x7E8,8,04,41,0C,0A,DA,00,00,00
2025-12-15 17:22:50.892,0x4E0,8,24,00,44,01,00,00,00,00
2025-12-15 17:22:50.926,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:50.927,0x7E8,8,04,41,0C,0A,CD,00,00,00
2025-12-15 17:22:50.982,0x7DF,8,02,01,0D,00,00,00,00,00
2025-12-15 17:22:50.988,0x7E8,8,03,41,0D,00,00,00,00,00
2025-12-15 17:22:51.046,0x7DF,8,02,01,0C,00,00,00,00,00
2025-12-15 17:22:51.047,0x7E8,8,04,41,0C,0A,FC,00,00,00
2025-12-15 17:22:51.102,0x7DF,8,02,01,05,00,00,00,00,00
2025-12-15 17:22:51.107,0x7E8,8,03,41,05,71,00,00,00,00
