timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,altitude,relative_altitude
041225_03.14.34.291,0.59000,0.69500,0.89600,32.77800,28.49000,66.72800,-0.06400,0.09400,-1.49700,84.01000,-0.02000
041225_03.14.34.303,0.57800,0.71500,0.76600,19.28500,37.85300,55.77200,-0.06400,0.09400,-1.49700,84.22000,0.21000
041225_03.14.34.314,0.63900,0.91400,0.78100,5.77500,35.35000,45.43000,-0.02700,0.08400,-1.48500,83.45000,-0.77000
041225_03.14.34.326,0.50000,0.76300,0.52400,4.21800,29.73300,33.23300,0.01300,0.07400,-1.46900,84.28000,0.83000
041225_03.14.34.338,0.50000,0.82500,0.45700,-6.82500,24.93700,31.02800,0.04900,0.06900,-1.45800,83.39000,-0.89000
041225_03.14.34.349,0.42300,0.74200,0.48300,-10.08000,24.43000,34.14300,0.08000,0.06800,-1.42800,83.70000,0.31000
041225_03.14.34.361,0.39400,0.76700,0.45900,-10.39500,25.76000,40.23300,0.08000,0.06800,-1.42800,84.23000,0.53000
041225_03.14.34.373,0.39300,0.82800,0.41400,-7.05300,27.89500,47.47800,0.11300,0.06300,-1.40800,83.48000,-0.75000
041225_03.14.34.384,0.36700,0.83200,0.37500,-1.68000,29.20800,52.02800,0.13300,0.05200,-1.37800,83.78000,0.30000
041225_03.14.34.396,0.34500,0.83100,0.37000,3.83200,27.80800,53.49800,0.15500,0.03800,-1.35100,84.00000,0.22000
041225_03.14.34.408,0.34400,0.76900,0.37500,5.18000,26.84500,54.65300,0.15500,0.03800,-1.35100,84.17000,0.17000
041225_03.14.34.419,0.39000,0.64600,0.48700,0.63000,27.10800,54.58300,0.17600,0.02100,-1.31900,83.50000,-0.67000
041225_03.14.34.431,0.36900,0.56400,0.59300,-6.63300,26.12800,54.67000,0.18800,0.01100,-1.28800,84.04000,0.54000
041225_03.14.34.443,0.31000,0.57700,0.66700,-15.97700,26.81000,57.52200,0.20100,0.00300,-1.26500,83.54000,-0.50000
041225_03.14.34.454,0.28000,0.64400,0.70400,-26.40700,31.39500,61.49500,0.20900,-0.00400,-1.23700,84.09000,0.55000
041225_03.14.34.466,0.24700,0.71900,0.68500,-39.88200,36.52200,61.40800,0.20900,-0.00400,-1.23700,84.07000,-0.02000
041225_03.14.34.478,0.23300,0.82800,0.66400,-54.26800,41.86000,53.77800,0.22400,-0.00500,-1.21100,82.67000,-1.40000
041225_03.14.34.490,0.27700,0.87200,0.60900,-65.01200,47.42500,41.59700,0.24600,-0.00400,-1.18300,84.24000,1.57000
041225_03.14.34.501,0.39900,0.99300,0.57800,-51.55500,42.12300,19.07500,0.27100,-0.00400,-1.16600,83.74000,-0.50000
041225_03.14.34.513,0.41500,0.75900,0.59100,-32.06000,37.20500,15.45300,0.29200,-0.01000,-1.13400,84.02000,0.28000
041225_03.14.34.525,0.35700,0.64800,0.66400,-16.99300,34.19500,19.11000,0.29200,-0.01000,-1.13400,84.04000,0.02000
041225_03.14.34.536,0.28500,0.62900,0.75200,-12.72200,35.33300,25.98700,0.30900,-0.02900,-1.10900,84.10000,0.06000
041225_03.14.34.548,0.28200,0.61500,0.75200,-15.85500,41.47500,29.94300,0.32700,-0.04300,-1.07100,83.64000,-0.46000
041225_03.14.34.560,0.34200,0.80400,0.82800,-15.20800,46.27000,28.68300,0.35300,-0.07200,-1.03500,84.09000,0.45000
041225_03.14.34.571,0.36300,0.58300,0.63400,-2.95700,53.70800,32.02500,0.35300,-0.07200,-1.03500,83.55000,-0.54000
041225_03.14.34.583,0.56000,0.41900,0.67000,0.56000,65.29300,32.20000,0.36900,-0.09900,-0.99000,83.87000,0.32000
041225_03.14.34.595,0.64500,0.27900,0.67600,-4.95200,65.74700,35.78700,0.38900,-0.13000,-0.94000,84.36000,0.49000
041225_03.14.34.606,0.62600,0.23100,0.63400,-17.16700,59.23700,43.52200,0.38900,-0.15900,-0.90200,83.92000,-0.44000
041225_03.14.34.618,0.65600,0.13000,0.59800,-34.47500,50.33000,53.41000,0.36900,-0.17300,-0.86800,83.70000,-0.22000
041225_03.14.34.630,0.65700,0.31900,0.60000,-62.80700,37.38000,58.34500,0.36900,-0.17300,-0.86800,84.33000,0.63000
041225_03.14.34.642,0.58600,0.38100,0.67600,-81.44500,25.77800,65.59000,0.33300,-0.17500,-0.84600,83.86000,-0.47000
041225_03.14.34.653,0.51500,0.40600,0.70300,-86.53700,18.20000,73.72800,0.27900,-0.17500,-0.82500,83.69000,-0.17000
041225_03.14.34.665,0.54000,0.40200,0.74400,-88.18300,3.16800,88.93500,0.22200,-0.17300,-0.81300,84.29000,0.60000
041225_03.14.34.677,0.39300,0.37100,0.84400,-73.62200,-25.70800,94.20200,0.22200,-0.17300,-0.80200,84.77000,0.48000
041225_03.14.34.688,0.48700,0.34700,0.84500,-76.10700,-33.18000,122.30800,0.15900,-0.16600,-0.80200,84.01000,-0.76000
041225_03.14.34.700,0.69800,0.26800,0.96000,-82.65300,-27.96500,121.76500,0.09400,-0.15700,-0.80100,83.87000,-0.14000
041225_03.14.34.712,0.74500,0.21400,0.94900,-88.95200,-30.78200,108.09800,0.02700,-0.14900,-0.79300,84.28000,0.41000
041225_03.14.34.724,0.69200,0.18200,0.99000,-97.33500,-28.29800,92.48800,-0.03800,-0.12200,-0.78100,83.75000,-0.53000
