timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,altitude,relative_altitude
041225_04.33.20.661,-0.02400,-0.00400,1.00400,0.08700,-0.10500,-0.03500,0.56400,0.45500,-1.32100,79.94000,0.49000
041225_04.33.20.672,-0.02500,-0.00300,1.00200,0.08700,-0.14000,-0.03500,0.56100,0.45600,-1.31200,79.56000,-0.38000
041225_04.33.20.683,-0.02500,-0.00200,1.00100,0.08700,-0.14000,-0.03500,0.55800,0.45500,-1.31000,80.01000,0.45000
041225_04.33.20.695,-0.02500,-0.00300,1.00300,0.10500,-0.15700,-0.03500,0.55800,0.45500,-1.31000,79.62000,-0.39000
041225_04.33.20.706,-0.02200,-0.00200,1.00000,0.08700,-0.17500,-0.03500,0.55900,0.45500,-1.31200,79.96000,0.34000
041225_04.33.20.718,-0.02400,-0.00400,1.00200,0.08700,-0.15700,-0.03500,0.55600,0.45500,-1.31500,79.57000,-0.39000
041225_04.33.20.729,-0.02500,-0.00300,1.00300,0.08700,-0.14000,-0.03500,0.55700,0.45900,-1.31500,79.41000,-0.16000
041225_04.33.20.741,-0.02400,-0.00200,1.00000,0.08700,-0.15700,-0.03500,0.55000,0.46000,-1.31900,79.34000,-0.07000
041225_04.33.20.752,-0.02300,-0.00200,1.00200,0.08700,-0.17500,-0.03500,0.55000,0.46000,-1.31900,79.66000,0.32000
041225_04.33.20.764,-0.02300,-0.00200,1.00100,0.08700,-0.15700,-0.03500,0.55300,0.45700,-1.30900,80.44000,0.78000
041225_04.33.20.775,-0.02300,-0.00300,0.99900,0.10500,-0.12300,-0.05300,0.54900,0.45700,-1.30800,80.46000,0.02000
041225_04.33.20.787,-0.02200,-0.00300,1.00300,0.10500,-0.14000,-0.05300,0.54600,0.45800,-1.31400,80.45000,-0.01000
041225_04.33.20.798,-0.02000,-0.00300,0.99900,0.10500,-0.15700,-0.05300,0.54600,0.45800,-1.31400,79.57000,-0.88000
041225_04.33.20.810,-0.02100,-0.00300,1.00300,0.10500,-0.14000,-0.03500,0.55100,0.45100,-1.31900,80.00000,0.43000
041225_04.33.20.821,-0.02100,-0.00300,1.00200,0.12300,-0.15700,-0.03500,0.54400,0.45900,-1.31100,79.79000,-0.21000
041225_04.33.20.833,-0.02000,-0.00200,1.00600,0.12300,-0.15700,-0.03500,0.55200,0.46400,-1.31300,79.08000,-0.71000
041225_04.33.20.844,-0.01800,-0.00200,1.00100,0.12300,-0.14000,-0.03500,0.54700,0.45900,-1.31600,79.89000,0.81000
041225_04.33.20.856,-0.02000,-0.00300,1.00400,0.10500,-0.15700,-0.03500,0.54700,0.45900,-1.31600,79.60000,-0.29000
041225_04.33.20.867,-0.01900,-0.00200,1.00300,0.12300,-0.15700,-0.01800,0.55000,0.45800,-1.31900,80.38000,0.78000
