timestamp_iso,t_sec,ax,ay,az,gx,gy,gz,mx,my,mz,pressure,temperature,altitude
2025-11-03T07:01:57.623976,5.576,-0.028,-0.042,1.002,0.002,-0.002,0.0,-904.68,162.12,-920.08,995.53,25.11,178.78
2025-11-03T07:01:57.634825,5.587,-0.029,-0.043,1.002,0.001,-0.002,0.0,-903.28,161.7,-916.16,995.59,25.11,178.24
2025-11-03T07:01:57.645940,5.598,-0.027,-0.044,1.002,0.001,-0.002,0.0,-904.68,162.96,-911.68,995.58,25.11,178.39
2025-11-03T07:01:57.657230,5.610,-0.029,-0.044,1.002,0.001,-0.002,0.001,-906.36,161.98,-916.58,995.58,25.11,178.34
2025-11-03T07:01:57.667766,5.620,-0.028,-0.042,1.002,0.001,-0.002,0.0,-901.74,159.6,-908.6,995.57,25.11,178.46
2025-11-03T07:01:57.678744,5.631,-0.028,-0.043,1.002,0.002,-0.002,0.0,-905.24,159.6,-910.42,995.6,25.11,178.19
2025-11-03T07:01:57.690064,5.642,-0.028,-0.044,1.002,0.001,-0.002,0.0,-905.1,155.68,-909.16,995.53,25.11,178.81
2025-11-03T07:01:57.700728,5.653,-0.028,-0.043,1.002,0.001,-0.002,0.0,-905.1,155.68,-911.96,995.56,25.11,178.55
2025-11-03T07:01:57.712054,5.664,-0.028,-0.042,1.002,0.001,-0.002,0.0,-903.42,158.2,-911.96,995.57,25.11,178.42
2025-11-03T07:01:57.722631,5.675,-0.028,-0.042,1.002,0.001,-0.002,0.0,-902.72,159.46,-912.66,995.64,25.11,177.86
2025-11-03T07:01:57.733617,5.686,-0.027,-0.043,1.002,0.001,-0.002,0.0,-902.86,161.42,-911.96,995.58,25.11,178.32
2025-11-03T07:01:57.744953,5.697,-0.027,-0.043,1.001,0.001,-0.002,0.0,-901.6,162.26,-911.82,995.58,25.11,178.36
2025-11-03T07:01:57.755705,5.708,-0.027,-0.043,1.003,0.001,-0.002,0.0,-900.62,161.7,-914.2,995.55,25.11,178.58
2025-11-03T07:01:57.766846,5.719,-0.029,-0.042,1.003,0.001,-0.002,0.0,-903.0,164.64,-906.92,995.58,25.11,178.36
2025-11-03T07:01:57.777481,5.730,-0.029,-0.043,1.002,0.001,-0.002,0.0,-903.0,163.1,-901.74,995.62,25.11,177.99
2025-11-03T07:01:57.788608,5.741,-0.029,-0.043,1.002,0.001,-0.002,0.0,-902.44,163.1,-901.74,995.64,25.11,177.81
2025-11-03T07:01:57.799668,5.752,-0.029,-0.043,1.002,0.002,-0.002,0.001,-902.72,165.9,-908.18,995.59,25.11,178.31
2025-11-03T07:01:57.810602,5.763,-0.03,-0.044,1.003,0.002,-0.002,0.001,-902.44,159.32,-909.72,995.62,25.11,177.99
2025-11-03T07:01:57.821724,5.774,-0.027,-0.042,1.002,0.001,-0.001,0.0,-902.44,161.28,-913.78,995.57,25.11,178.42
2025-11-03T07:01:57.832748,5.785,-0.028,-0.042,1.002,0.001,-0.002,0.0,-899.78,159.18,-909.72,995.63,25.11,177.92
2025-11-03T07:01:57.843644,5.796,-0.028,-0.042,1.001,0.001,-0.002,0.0,-900.34,164.5,-910.84,995.51,25.11,178.94
2025-11-03T07:01:57.854697,5.807,-0.028,-0.044,1.003,0.001,-0.002,0.0,-903.7,162.4,-916.16,995.54,25.11,178.7
2025-11-03T07:01:57.865621,5.818,-0.028,-0.043,1.003,0.001,-0.002,0.001,-903.7,162.4,-916.16,995.58,25.11,178.37
2025-11-03T07:01:57.876659,5.829,-0.028,-0.044,1.002,0.001,-0.002,0.0,-899.5,163.66,-914.48,995.52,25.11,178.88
2025-11-03T07:01:57.887707,5.840,-0.028,-0.043,1.002,0.001,-0.002,0.0,-904.12,160.3,-911.12,995.61,25.1,178.14
2025-11-03T07:01:57.898627,5.851,-0.028,-0.042,1.003,0.001,-0.002,0.001,-902.86,162.68,-910.28,995.56,25.11,178.5
2025-11-03T07:01:57.909660,5.862,-0.028,-0.042,1.003,0.001,-0.002,0.001,-905.66,161.14,-911.4,995.6,25.11,178.16
2025-11-03T07:01:57.920731,5.873,-0.029,-0.042,1.003,0.001,-0.002,0.0,-904.82,163.24,-910.0,995.59,25.11,178.27
2025-11-03T07:01:57.931617,5.884,-0.028,-0.042,1.003,0.001,-0.002,0.0,-901.74,161.56,-910.42,995.59,25.11,178.31
2025-11-03T07:01:57.942670,5.895,-0.028,-0.043,1.002,0.001,-0.002,0.0,-901.74,161.56,-910.42,995.64,25.11,177.88
2025-11-03T07:01:57.953727,5.906,-0.029,-0.043,1.003,0.001,-0.002,0.0,-905.24,162.68,-906.64,995.61,25.11,178.08
2025-11-03T07:01:57.964631,5.917,-0.029,-0.042,1.003,0.001,-0.002,0.0,-901.88,164.22,-904.82,995.62,25.12,178.03
2025-11-03T07:01:57.975704,5.928,-0.028,-0.043,1.003,0.002,-0.002,0.0,-905.1,159.18,-906.64,995.67,25.12,177.56
2025-11-03T07:01:57.986755,5.939,-0.028,-0.042,1.002,0.001,-0.002,0.0,-906.36,161.56,-908.74,995.63,25.11,177.92
2025-11-03T07:01:57.997638,5.950,-0.029,-0.042,1.001,0.001,-0.002,0.0,-901.88,160.02,-903.98,995.54,25.11,178.68
2025-11-03T07:01:58.008692,5.961,-0.028,-0.043,1.002,0.001,-0.002,0.0,-906.22,163.94,-909.86,995.64,25.11,177.84
2025-11-03T07:01:58.019582,5.972,-0.028,-0.042,1.002,0.001,-0.002,0.001,-906.22,163.94,-909.86,995.62,25.11,178.05
2025-11-03T07:01:58.030661,5.983,-0.028,-0.043,1.002,0.001,-0.002,0.0,-906.08,160.58,-907.2,995.55,25.11,178.59
2025-11-03T07:01:58.041719,5.994,-0.029,-0.042,1.002,0.001,-0.002,0.001,-903.0,157.08,-910.42,995.56,25.11,178.53
2025-11-03T07:01:58.052593,6.005,-0.028,-0.042,1.003,0.001,-0.002,0.0,-903.42,161.0,-913.22,995.54,25.11,178.73
2025-11-03T07:01:58.063642,6.016,-0.029,-0.042,1.002,0.001,-0.002,0.0,-906.22,161.28,-912.66,995.53,25.11,178.77
2025-11-03T07:01:58.074725,6.027,-0.028,-0.044,1.003,0.001,-0.002,0.0,-908.74,165.48,-914.76,995.56,25.12,178.56
2025-11-03T07:01:58.085623,6.038,-0.027,-0.043,1.001,0.002,-0.002,0.0,-900.2,160.16,-915.74,995.61,25.11,178.11
2025-11-03T07:01:58.096730,6.049,-0.029,-0.044,1.003,0.002,-0.002,0.001,-900.2,160.16,-915.74,995.53,25.11,178.79
2025-11-03T07:01:58.107761,6.060,-0.029,-0.043,1.002,0.001,-0.002,0.001,-901.32,163.8,-910.84,995.5,25.11,179.0
2025-11-03T07:01:58.118635,6.071,-0.029,-0.043,1.003,0.001,-0.002,0.0,-904.68,162.96,-912.24,995.58,25.11,178.4
2025-11-03T07:01:58.129694,6.082,-0.029,-0.043,1.002,0.001,-0.002,0.0,-904.54,157.64,-913.08,995.55,25.11,178.63
2025-11-03T07:01:58.140607,6.093,-0.027,-0.043,1.002,0.001,-0.002,0.001,-900.76,160.44,-908.18,995.56,25.11,178.53
2025-11-03T07:01:58.151648,6.104,-0.029,-0.043,1.002,0.001,-0.002,0.001,-903.98,162.68,-910.28,995.59,25.11,178.28
2025-11-03T07:01:58.162720,6.115,-0.028,-0.043,1.001,0.001,-0.002,0.0,-903.56,161.84,-920.78,995.62,25.11,178.05
2025-11-03T07:01:58.173609,6.126,-0.027,-0.042,1.003,0.001,-0.002,0.0,-903.56,161.84,-920.78,995.57,25.11,178.42
2025-11-03T07:01:58.184674,6.137,-0.029,-0.043,1.002,0.001,-0.002,0.001,-902.16,162.12,-911.68,995.54,25.11,178.72
2025-11-03T07:01:58.195730,6.148,-0.028,-0.043,1.003,0.001,-0.002,0.001,-905.1,160.02,-917.56,995.56,25.11,178.5
2025-11-03T07:01:58.206625,6.159,-0.029,-0.043,1.003,0.001,-0.002,0.0,-907.2,158.76,-911.96,995.62,25.11,178.03
2025-11-03T07:01:58.217667,6.170,-0.029,-0.042,1.003,0.001,-0.002,0.0,-899.92,160.58,-910.7,995.62,25.11,178.04
2025-11-03T07:01:58.228733,6.181,-0.027,-0.042,1.003,0.001,-0.002,0.0,-899.64,163.8,-914.06,995.59,25.11,178.29
2025-11-03T07:01:58.239624,6.192,-0.03,-0.043,1.002,0.002,-0.002,0.001,-897.96,160.58,-914.62,995.57,25.11,178.43
2025-11-03T07:01:58.250713,6.203,-0.029,-0.043,1.001,0.001,-0.002,0.0,-897.96,160.58,-914.62,995.65,25.12,177.79
2025-11-03T07:01:58.261569,6.214,-0.028,-0.043,1.003,0.001,-0.002,0.0,-899.22,162.4,-913.78,995.57,25.12,178.41
2025-11-03T07:01:58.272630,6.225,-0.028,-0.044,1.003,0.001,-0.002,0.001,-903.84,162.54,-915.88,995.61,25.11,178.11
2025-11-03T07:01:58.283706,6.236,-0.028,-0.042,1.003,0.001,-0.002,0.0,-904.54,161.14,-909.72,995.62,25.11,178.02
2025-11-03T07:01:58.294587,6.247,-0.028,-0.043,1.002,0.001,-0.002,0.0,-904.4,166.88,-910.28,995.57,25.11,178.4
2025-11-03T07:01:58.305673,6.258,-0.029,-0.042,1.003,0.001,-0.002,0.0,-903.28,159.88,-919.66,995.61,25.11,178.13
2025-11-03T07:01:58.316731,6.269,-0.029,-0.043,1.0,0.002,-0.002,0.0,-901.74,162.96,-920.5,995.64,25.11,177.87
2025-11-03T07:01:58.327630,6.280,-0.028,-0.042,1.002,0.002,-0.002,0.0,-901.74,162.96,-920.5,995.58,25.11,178.33
2025-11-03T07:01:58.338672,6.291,-0.027,-0.042,1.003,0.001,-0.002,0.0,-898.94,159.18,-918.4,995.63,25.11,177.9
2025-11-03T07:01:58.349743,6.302,-0.028,-0.043,1.003,0.001,-0.002,0.001,-901.74,164.36,-918.4,995.63,25.11,177.9
2025-11-03T07:01:58.360655,6.313,-0.029,-0.042,1.002,0.002,-0.002,0.0,-901.46,163.24,-911.4,995.65,25.11,177.76
2025-11-03T07:01:58.371706,6.324,-0.028,-0.044,1.002,0.001,-0.002,0.001,-901.46,159.18,-911.12,995.51,25.11,178.96
2025-11-03T07:01:58.382601,6.335,-0.028,-0.042,1.002,0.001,-0.002,0.0,-903.98,166.04,-912.38,995.63,25.11,177.91
2025-11-03T07:01:58.393650,6.346,-0.029,-0.043,1.001,0.001,-0.002,0.0,-904.68,157.08,-914.06,995.5,25.11,179.01
2025-11-03T07:01:58.404711,6.357,-0.028,-0.042,1.002,0.001,-0.002,0.0,-904.68,157.08,-916.86,995.58,25.11,178.35
2025-11-03T07:01:58.415622,6.368,-0.028,-0.042,1.002,0.001,-0.002,0.0,-904.4,162.4,-916.86,995.61,25.12,178.07
2025-11-03T07:01:58.426684,6.379,-0.028,-0.042,1.001,0.001,-0.002,0.0,-903.7,160.44,-910.98,995.59,25.11,178.25
2025-11-03T07:01:58.437738,6.390,-0.028,-0.044,1.003,0.001,-0.002,0.0,-896.56,162.4,-911.12,995.57,25.11,178.44
2025-11-03T07:01:58.448637,6.401,-0.027,-0.044,1.002,0.001,-0.002,0.0,-902.44,162.82,-910.56,995.63,25.11,177.91
2025-11-03T07:01:58.459739,6.412,-0.027,-0.043,1.002,0.001,-0.002,0.0,-900.48,161.56,-913.92,995.62,25.12,178.0
2025-11-03T07:01:58.470600,6.423,-0.029,-0.043,1.002,0.001,-0.002,0.0,-901.04,161.0,-907.34,995.54,25.11,178.72
2025-11-03T07:01:58.481747,6.434,-0.028,-0.043,1.003,0.001,-0.002,0.0,-901.04,164.5,-903.28,995.57,25.11,178.46
2025-11-03T07:01:58.492707,6.445,-0.029,-0.042,1.002,0.002,-0.002,0.0,-903.14,164.5,-903.28,995.52,25.11,178.82
2025-11-03T07:01:58.503595,6.456,-0.028,-0.042,1.003,0.001,-0.002,0.001,-899.92,161.7,-908.88,995.6,25.11,178.17
2025-11-03T07:01:58.514664,6.467,-0.03,-0.043,1.003,0.001,-0.002,0.0,-901.18,162.26,-907.2,995.56,25.11,178.55
2025-11-03T07:01:58.525742,6.478,-0.028,-0.043,1.003,0.002,-0.002,0.0,-903.7,161.56,-905.24,995.6,25.11,178.23
2025-11-03T07:01:58.536633,6.489,-0.03,-0.043,1.002,0.001,-0.002,0.0,-901.6,159.88,-903.0,995.54,25.11,178.73
2025-11-03T07:01:58.547694,6.500,-0.028,-0.042,1.002,0.001,-0.002,0.001,-903.14,160.72,-908.88,995.66,25.11,177.72
2025-11-03T07:01:58.558613,6.511,-0.028,-0.042,1.003,0.001,-0.002,0.0,-899.5,163.52,-904.4,995.59,25.11,178.31
2025-11-03T07:01:58.569659,6.522,-0.029,-0.043,1.002,0.002,-0.002,0.0,-899.5,163.52,-904.4,995.54,25.11,178.66
2025-11-03T07:01:58.580723,6.533,-0.029,-0.043,1.001,0.002,-0.002,0.001,-901.46,164.22,-909.02,995.61,25.11,178.11
2025-11-03T07:01:58.591650,6.544,-0.027,-0.043,1.002,0.002,-0.002,0.0,-907.06,163.24,-913.22,995.57,25.11,178.48
2025-11-03T07:01:58.602784,6.555,-0.028,-0.043,1.002,0.001,-0.002,0.0,-902.3,164.5,-911.96,995.62,25.11,177.99
2025-11-03T07:01:58.613767,6.566,-0.028,-0.043,1.003,0.001,-0.002,0.0,-902.86,161.98,-911.68,995.59,25.11,178.23
2025-11-03T07:01:58.624664,6.577,-0.029,-0.041,1.002,0.001,-0.002,0.0,-904.54,164.78,-911.26,995.54,25.11,178.72
2025-11-03T07:01:58.635717,6.588,-0.029,-0.042,1.001,0.002,-0.002,0.0,-904.96,166.32,-913.92,995.56,25.11,178.49
2025-11-03T07:01:58.646704,6.599,-0.029,-0.043,1.002,0.001,-0.002,0.0,-904.96,166.32,-913.92,995.57,25.11,178.46
2025-11-03T07:01:58.723111,6.675,-0.028,-0.043,1.003,0.0,-0.002,0.001,-905.1,163.24,-916.86,995.65,25.12,177.75
2025-11-03T07:01:58.724021,6.676,-0.028,-0.043,1.003,0.001,-0.002,0.001,-904.68,163.24,-913.5,995.62,25.11,178.01
2025-11-03T07:01:58.724668,6.677,-0.029,-0.043,1.004,0.002,-0.002,0.001,-900.2,160.72,-919.8,995.55,25.11,178.62
2025-11-03T07:01:58.725299,6.678,-0.027,-0.042,1.001,0.001,-0.002,0.0,-902.72,161.98,-914.06,995.52,25.11,178.86
2025-11-03T07:01:58.725958,6.678,-0.028,-0.043,1.002,0.002,-0.002,0.0,-898.66,165.76,-913.36,995.62,25.11,178.03
2025-11-03T07:01:58.726580,6.679,-0.028,-0.043,1.003,0.001,-0.002,0.0,-901.6,165.48,-913.92,995.53,25.12,178.75
2025-11-03T07:01:58.727201,6.680,-0.026,-0.043,1.001,0.001,-0.001,0.001,-901.6,165.48,-913.92,995.61,25.11,178.1
2025-11-03T07:01:58.734550,6.687,-0.028,-0.042,1.001,0.001,-0.002,0.0,-900.9,161.84,-913.92,995.57,25.12,178.43
2025-11-03T07:01:58.745880,6.698,-0.028,-0.043,1.002,0.001,-0.002,0.0,-899.92,158.62,-911.12,995.62,25.12,178.05
2025-11-03T07:01:58.756712,6.709,-0.028,-0.043,1.002,0.002,-0.002,0.0,-899.36,158.48,-904.68,995.6,25.12,178.2
2025-11-03T07:01:58.767671,6.720,-0.028,-0.043,1.002,0.001,-0.002,0.0,-899.5,161.28,-914.34,995.63,25.11,177.97
2025-11-03T07:01:58.778784,6.731,-0.028,-0.042,1.003,0.001,-0.002,0.0,-902.86,162.4,-913.22,995.68,25.11,177.54
2025-11-03T07:01:58.789648,6.742,-0.029,-0.043,1.002,0.001,-0.002,0.0,-899.92,161.84,-914.06,995.54,25.11,178.69
2025-11-03T07:01:58.800680,6.753,-0.027,-0.041,1.002,0.002,-0.002,0.001,-899.92,161.84,-914.06,995.53,25.11,178.75
2025-11-03T07:01:58.811732,6.764,-0.028,-0.042,1.002,0.001,-0.002,0.0,-903.42,164.22,-914.34,995.57,25.11,178.44
2025-11-03T07:01:58.822620,6.775,-0.029,-0.043,1.004,0.001,-0.002,0.001,-901.88,159.04,-914.48,995.61,25.12,178.07
2025-11-03T07:01:58.833679,6.786,-0.029,-0.043,1.003,0.002,-0.002,0.0,-900.48,160.3,-912.52,995.53,25.12,178.8
2025-11-03T07:01:58.844609,6.797,-0.028,-0.044,1.002,0.002,-0.002,0.001,-900.34,159.04,-913.22,995.6,25.12,178.17
2025-11-03T07:01:58.855670,6.808,-0.028,-0.042,1.002,0.002,-0.002,0.0,-899.08,163.1,-917.56,995.58,25.11,178.38
2025-11-03T07:01:58.866730,6.819,-0.029,-0.043,1.003,0.002,-0.002,0.0,-901.6,164.36,-913.08,995.53,25.11,178.8
2025-11-03T07:01:58.877623,6.830,-0.028,-0.042,1.003,0.001,-0.002,0.0,-901.6,164.36,-913.08,995.54,25.12,178.73
2025-11-03T07:01:58.888682,6.841,-0.029,-0.042,1.003,0.002,-0.002,0.0,-900.76,158.76,-909.72,995.6,25.11,178.21
2025-11-03T07:01:58.899597,6.852,-0.029,-0.043,1.001,0.001,-0.002,0.001,-903.42,159.74,-911.12,995.6,25.12,178.16
2025-11-03T07:01:58.910657,6.863,-0.026,-0.042,1.002,0.001,-0.002,0.0,-901.74,157.5,-914.48,995.59,25.11,178.31
2025-11-03T07:01:58.921725,6.874,-0.027,-0.042,1.002,0.001,-0.002,0.0,-904.26,160.72,-908.6,995.58,25.11,178.32
2025-11-03T07:01:58.932698,6.885,-0.028,-0.042,1.004,0.001,-0.002,0.0,-907.62,158.62,-913.92,995.58,25.12,178.39
2025-11-03T07:01:58.943698,6.896,-0.028,-0.043,1.001,0.002,-0.002,0.0,-903.98,155.68,-912.52,995.5,25.11,179.03
2025-11-03T07:01:58.954578,6.907,-0.028,-0.042,1.001,0.001,-0.002,0.0,-903.98,155.68,-912.52,995.6,25.11,178.21
2025-11-03T07:01:58.965700,6.918,-0.027,-0.043,1.003,0.001,-0.002,0.0,-900.76,159.04,-911.82,995.54,25.11,178.7
2025-11-03T07:01:58.976707,6.929,-0.028,-0.042,1.003,0.001,-0.002,0.001,-902.44,161.14,-915.6,995.52,25.11,178.82
2025-11-03T07:01:58.987609,6.940,-0.028,-0.043,1.001,0.001,-0.002,0.0,-901.04,163.52,-917.84,995.62,25.11,178.04
2025-11-03T07:01:58.998678,6.951,-0.028,-0.041,1.002,0.001,-0.002,0.0,-903.98,158.48,-913.22,995.57,25.11,178.42
2025-11-03T07:01:59.009567,6.962,-0.028,-0.042,1.003,0.001,-0.002,0.0,-903.42,161.98,-911.68,995.63,25.12,177.91
2025-11-03T07:01:59.020636,6.973,-0.029,-0.042,1.003,0.001,-0.002,0.0,-901.18,161.98,-921.62,995.61,25.11,178.1
2025-11-03T07:01:59.031786,6.984,-0.029,-0.042,1.002,0.002,-0.002,0.0,-901.18,161.98,-921.62,995.6,25.11,178.14
2025-11-03T07:01:59.042652,6.995,-0.028,-0.043,1.003,0.002,-0.002,0.0,-904.26,157.64,-918.96,995.54,25.12,178.73
2025-11-03T07:01:59.053674,7.006,-0.028,-0.044,1.001,0.002,-0.002,0.0,-901.6,161.42,-915.6,995.54,25.11,178.72
2025-11-03T07:01:59.064742,7.017,-0.028,-0.043,1.003,0.001,-0.002,0.0,-901.88,167.58,-916.16,995.56,25.12,178.54
2025-11-03T07:01:59.075633,7.028,-0.029,-0.043,1.002,0.001,-0.002,0.001,-901.46,163.38,-916.86,995.61,25.12,178.07
2025-11-03T07:01:59.086686,7.039,-0.029,-0.043,1.003,0.001,-0.002,0.0,-901.18,161.98,-919.52,995.6,25.11,178.19
2025-11-03T07:01:59.097590,7.050,-0.027,-0.043,1.001,0.001,-0.002,0.0,-901.18,164.5,-911.4,995.65,25.12,177.81
2025-11-03T07:01:59.108763,7.061,-0.028,-0.042,1.002,0.001,-0.002,0.0,-901.18,164.5,-911.4,995.57,25.12,178.43
2025-11-03T07:01:59.119738,7.072,-0.027,-0.043,1.002,0.001,-0.002,0.0,-897.4,161.42,-911.26,995.57,25.12,178.46
2025-11-03T07:01:59.130619,7.083,-0.029,-0.041,1.003,0.002,-0.002,0.0,-896.42,160.16,-912.52,995.56,25.12,178.51
2025-11-03T07:01:59.141683,7.094,-0.029,-0.042,1.003,0.001,-0.002,0.0,-901.04,161.7,-909.58,995.54,25.12,178.72
2025-11-03T07:01:59.152465,7.105,-0.028,-0.043,1.002,0.001,-0.002,0.0,-902.02,161.84,-912.94,995.5,25.11,179.0
2025-11-03T07:01:59.163723,7.116,-0.028,-0.043,1.002,0.002,-0.002,0.001,-901.18,163.1,-913.78,995.53,25.12,178.81
2025-11-03T07:01:59.174622,7.127,-0.029,-0.042,1.002,0.001,-0.002,0.001,-905.1,162.4,-916.44,995.58,25.11,178.36
2025-11-03T07:01:59.185762,7.138,-0.029,-0.042,1.002,0.001,-0.002,0.001,-905.1,162.4,-913.5,995.57,25.12,178.41
2025-11-03T07:01:59.196705,7.149,-0.029,-0.042,1.002,0.002,-0.002,0.0,-900.62,161.7,-913.5,995.58,25.12,178.4
2025-11-03T07:01:59.207600,7.160,-0.028,-0.043,1.002,0.001,-0.002,0.0,-907.48,162.12,-910.7,995.65,25.12,177.74
2025-11-03T07:01:59.218670,7.171,-0.028,-0.042,1.002,0.002,-0.002,0.0,-900.2,162.4,-910.56,995.55,25.12,178.58
2025-11-03T07:01:59.229713,7.182,-0.028,-0.043,1.003,0.002,-0.002,0.0,-897.96,165.76,-909.72,995.62,25.12,177.98
2025-11-03T07:01:59.240608,7.193,-0.028,-0.042,1.003,0.001,-0.002,0.0,-899.64,167.16,-910.42,995.59,25.12,178.24
2025-11-03T07:01:59.251701,7.204,-0.028,-0.042,1.002,0.001,-0.002,0.0,-898.38,164.92,-910.7,995.56,25.12,178.5
2025-11-03T07:01:59.262772,7.215,-0.028,-0.042,1.002,0.001,-0.002,0.0,-902.86,163.66,-909.86,995.53,25.12,178.74
2025-11-03T07:01:59.273418,7.226,-0.029,-0.042,1.002,0.001,-0.002,0.001,-902.86,163.66,-909.86,995.55,25.11,178.62
2025-11-03T07:01:59.284765,7.237,-0.029,-0.042,1.003,0.001,-0.002,0.001,-905.24,162.96,-916.16,995.61,25.12,178.1
2025-11-03T07:01:59.295620,7.248,-0.029,-0.043,1.003,0.001,-0.002,0.001,-902.3,164.22,-911.12,995.63,25.11,177.95
2025-11-03T07:01:59.306668,7.259,-0.029,-0.042,1.003,0.002,-0.002,0.0,-898.1,165.9,-920.36,995.52,25.12,178.89
2025-11-03T07:01:59.317713,7.270,-0.028,-0.044,1.003,0.001,-0.002,0.001,-901.04,161.98,-904.68,995.58,25.11,178.36
2025-11-03T07:01:59.328637,7.281,-0.028,-0.043,1.002,0.001,-0.002,0.0,-903.42,164.78,-915.32,995.54,25.11,178.68
2025-11-03T07:01:59.339686,7.292,-0.028,-0.042,1.002,0.001,-0.002,0.0,-902.72,158.2,-915.88,995.6,25.12,178.22
2025-11-03T07:01:59.350589,7.303,-0.028,-0.043,1.002,0.001,-0.002,0.0,-902.72,158.2,-915.88,995.64,25.11,177.84
2025-11-03T07:01:59.361642,7.314,-0.029,-0.044,1.003,0.002,-0.002,0.0,-901.88,159.6,-907.76,995.59,25.12,178.24
2025-11-03T07:01:59.372708,7.325,-0.03,-0.042,1.002,0.002,-0.002,0.001,-902.16,163.8,-908.6,995.58,25.12,178.38
2025-11-03T07:01:59.383596,7.336,-0.029,-0.042,1.002,0.001,-0.002,0.0,-902.72,160.3,-913.08,995.55,25.11,178.58
2025-11-03T07:01:59.394681,7.347,-0.028,-0.043,1.002,0.001,-0.002,0.0,-904.12,159.74,-912.38,995.58,25.11,178.39
2025-11-03T07:01:59.405728,7.358,-0.027,-0.043,1.002,0.002,-0.002,0.001,-899.22,159.74,-910.14,995.64,25.12,177.86
2025-11-03T07:01:59.416620,7.369,-0.028,-0.044,1.002,0.001,-0.002,0.0,-901.6,160.44,-911.96,995.54,25.11,178.73
2025-11-03T07:01:59.427678,7.380,-0.028,-0.043,1.002,0.002,-0.002,0.0,-901.6,160.44,-911.96,995.63,25.12,177.96
2025-11-03T07:01:59.438575,7.391,-0.028,-0.043,1.002,0.001,-0.002,0.0,-901.46,160.02,-914.76,995.58,25.11,178.34
2025-11-03T07:01:59.449675,7.402,-0.028,-0.044,1.002,0.001,-0.002,0.0,-902.3,163.38,-909.72,995.5,25.12,179.05
2025-11-03T07:01:59.460710,7.413,-0.027,-0.043,1.003,0.001,-0.002,0.0,-900.06,161.0,-911.54,995.54,25.11,178.71
2025-11-03T07:01:59.471596,7.424,-0.027,-0.043,1.003,0.001,-0.002,0.001,-898.24,163.24,-915.46,995.62,25.12,177.98
2025-11-03T07:01:59.482680,7.435,-0.029,-0.042,1.002,0.002,-0.002,0.0,-900.2,159.74,-914.2,995.52,25.12,178.89
2025-11-03T07:01:59.493719,7.446,-0.028,-0.043,1.001,0.001,-0.002,0.0,-898.52,157.5,-907.62,995.59,25.11,178.24
2025-11-03T07:01:59.504622,7.457,-0.027,-0.044,1.002,0.002,-0.002,0.0,-898.52,157.5,-907.62,995.59,25.12,178.23
2025-11-03T07:01:59.515684,7.468,-0.028,-0.044,1.002,0.001,-0.002,0.001,-900.76,163.52,-913.92,995.62,25.12,177.99
2025-11-03T07:01:59.526584,7.479,-0.027,-0.043,1.002,0.001,-0.002,0.0,-897.82,157.78,-912.24,995.55,25.12,178.59
2025-11-03T07:01:59.537723,7.490,-0.029,-0.043,1.002,0.002,-0.002,0.0,-901.46,164.64,-909.44,995.51,25.12,178.97
2025-11-03T07:01:59.548729,7.501,-0.029,-0.043,1.002,0.001,-0.002,0.0,-901.88,158.76,-909.58,995.62,25.11,178.03
2025-11-03T07:01:59.559595,7.512,-0.029,-0.043,1.002,0.001,-0.002,0.0,-896.84,160.16,-913.5,995.64,25.12,177.86
2025-11-03T07:01:59.570680,7.523,-0.029,-0.043,1.002,0.002,-0.002,0.0,-902.3,161.98,-912.94,995.58,25.11,178.34
2025-11-03T07:01:59.581718,7.534,-0.028,-0.043,1.002,0.001,-0.001,0.0,-902.3,161.98,-912.94,995.56,25.12,178.54
2025-11-03T07:01:59.592621,7.545,-0.027,-0.043,1.003,0.001,-0.002,0.0,-897.54,159.32,-913.78,995.51,25.11,178.91
2025-11-03T07:01:59.603684,7.556,-0.027,-0.044,1.003,0.002,-0.002,0.0,-902.72,162.12,-913.64,995.58,25.11,178.36
2025-11-03T07:01:59.614580,7.567,-0.027,-0.043,1.002,0.002,-0.002,0.001,-899.08,160.72,-914.48,995.58,25.12,178.35
2025-11-03T07:01:59.625634,7.578,-0.029,-0.042,1.002,0.001,-0.002,0.0,-898.1,159.6,-917.28,995.61,25.12,178.11
2025-11-03T07:01:59.636705,7.589,-0.028,-0.043,1.002,0.002,-0.002,0.001,-902.72,160.16,-910.84,995.56,25.12,178.49
2025-11-03T07:01:59.647608,7.600,-0.027,-0.043,1.002,0.001,-0.002,0.0,-898.8,160.44,-915.04,995.57,25.11,178.47
2025-11-03T07:01:59.658666,7.611,-0.028,-0.044,1.002,0.001,-0.002,0.0,-898.8,160.44,-915.04,995.59,25.12,178.23
2025-11-03T07:01:59.669713,7.622,-0.028,-0.042,1.002,0.001,-0.002,0.0,-904.26,163.38,-913.36,995.5,25.11,179.06
2025-11-03T07:01:59.680652,7.633,-0.029,-0.043,1.002,0.001,-0.002,0.0,-902.86,159.74,-916.02,995.64,25.12,177.89
2025-11-03T07:01:59.691676,7.644,-0.028,-0.042,1.003,0.001,-0.002,0.0,-904.26,157.64,-918.12,995.6,25.11,178.14
2025-11-03T07:01:59.702558,7.655,-0.029,-0.043,1.002,0.001,-0.002,0.001,-904.54,160.02,-913.36,995.62,25.12,178.05
2025-11-03T07:01:59.713614,7.666,-0.028,-0.043,1.003,0.001,-0.002,0.0,-900.2,162.68,-915.46,995.63,25.12,177.91
