timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,altitude,relative_altitude
041225_03.31.49.779,0.72800,-0.10500,-0.77400,16.36200,-67.91800,31.01000,-0.72500,0.56500,-0.42900,83.60000,-0.10000
041225_03.31.49.791,0.59900,-0.13200,-0.83200,15.31300,-71.83800,41.35300,-0.72500,0.56500,-0.42900,82.74000,-0.86000
041225_03.31.49.802,0.51500,-0.17800,-0.84900,6.31800,-69.38700,47.11000,-0.72400,0.57000,-0.42000,83.24000,0.50000
041225_03.31.49.814,0.50300,-0.17800,-0.86400,-12.19800,-63.42000,52.83300,-0.71600,0.57700,-0.40200,83.87000,0.63000
041225_03.31.49.826,0.46400,-0.34500,-0.86000,-40.86200,-56.45500,64.82000,-0.71100,0.59200,-0.38900,83.26000,-0.61000
041225_03.31.49.837,0.65900,-0.40800,-0.75200,-75.47800,-53.70800,69.66800,-0.71100,0.59200,-0.37300,83.03000,-0.23000
041225_03.31.49.849,0.75000,-0.28300,-0.81900,-100.29300,-59.92000,63.73500,-0.70100,0.59800,-0.37300,83.19000,0.16000
041225_03.31.49.861,0.54100,-0.18400,-1.05400,-108.86800,-63.99800,53.86500,-0.69200,0.60600,-0.35100,83.17000,-0.02000
041225_03.31.49.872,0.56100,0.06300,-1.03400,-102.51500,-70.47300,37.08300,-0.68600,0.60400,-0.32900,83.18000,0.01000
041225_03.31.49.885,0.57700,-0.09900,-0.92700,-86.08200,-77.05200,22.12000,-0.68200,0.59900,-0.31800,82.79000,-0.39000
041225_03.31.49.896,0.55100,-0.32800,-0.77800,-94.13200,-81.51500,-48.56300,-0.68200,0.59900,-0.31800,84.08000,1.29000
041225_03.31.49.908,0.48000,-0.28100,-0.83100,-106.76800,-60.91700,-84.96300,-0.67700,0.58000,-0.29500,83.17000,-0.91000
041225_03.31.49.920,0.36700,0.27000,-0.85300,-110.25000,-39.84700,-105.43800,-0.68300,0.55300,-0.27500,83.52000,0.35000
041225_03.31.49.931,0.37500,0.34000,-0.72000,-95.25300,-36.27800,-109.53300,-0.68300,0.53200,-0.26300,83.38000,-0.14000
041225_03.31.49.943,0.32000,0.23800,-0.68800,-80.57000,-36.41700,-108.37800,-0.68900,0.50200,-0.26400,83.57000,0.19000
041225_03.31.49.954,0.26600,0.18400,-0.73600,-70.50700,-36.83800,-114.78300,-0.68900,0.50200,-0.26400,83.10000,-0.47000
041225_03.31.49.966,0.16200,0.20000,-0.78200,-63.85800,-41.52800,-126.68300,-0.69000,0.47400,-0.25000,83.64000,0.54000
041225_03.31.49.978,0.09500,0.29000,-0.80400,-59.22000,-47.46000,-138.09200,-0.68700,0.44800,-0.24400,83.02000,-0.62000
041225_03.31.49.990,0.04600,0.35900,-0.74600,-51.81800,-55.14300,-144.32200,-0.68300,0.41000,-0.23300,83.62000,0.60000
041225_03.31.50.002,-0.06300,0.36500,-0.72700,-41.68500,-64.47000,-140.03500,-0.68100,0.38400,-0.21700,83.27000,-0.35000
041225_03.31.50.014,-0.09800,0.30200,-0.72300,-36.20800,-63.22800,-123.02500,-0.68100,0.38400,-0.21700,83.87000,0.60000
041225_03.31.50.025,-0.02700,0.23500,-0.66700,-39.90000,-50.19000,-95.88200,-0.67200,0.36500,-0.21200,82.93000,-0.94000
041225_03.31.50.037,0.07300,0.22200,-0.56100,-50.22500,-34.51000,-58.74800,-0.67100,0.35400,-0.20900,83.14000,0.21000
041225_03.31.50.049,0.29200,0.60900,-0.63200,-41.42300,-39.60300,-26.98500,-0.66200,0.34100,-0.20200,82.73000,-0.41000
041225_03.31.50.060,0.10900,0.39000,-0.77100,-33.81000,-54.98500,-33.32000,-0.66200,0.33000,-0.20000,83.66000,0.93000
041225_03.31.50.072,0.09600,0.40700,-0.82600,-33.32000,-58.04800,-43.19000,-0.65300,0.33000,-0.20000,84.45000,0.79000
041225_03.31.50.084,-0.20100,0.64800,-0.86400,-31.55200,-61.61800,-45.97200,-0.65100,0.31400,-0.19900,83.45000,-1.00000
041225_03.31.50.096,-0.33800,0.73000,-0.80000,-22.54000,-53.20000,-26.91500,-0.64000,0.31000,-0.18400,82.93000,-0.52000
041225_03.31.50.107,-0.19300,0.55600,-0.77500,-7.92800,-42.36800,-2.39800,-0.63000,0.30300,-0.17900,83.20000,0.27000
041225_03.31.50.119,-0.13200,0.41500,-0.77900,4.16500,-42.66500,14.52500,-0.63000,0.30300,-0.17900,83.45000,0.25000
041225_03.31.50.131,-0.10000,0.40200,-0.78200,6.28200,-39.76000,19.79200,-0.62500,0.30100,-0.17200,82.90000,-0.55000
041225_03.31.50.142,-0.10500,0.39200,-0.82200,3.65800,-32.65500,23.31000,-0.62000,0.30500,-0.16000,83.44000,0.54000
041225_03.31.50.154,-0.10900,0.40100,-0.88900,-2.39800,-21.19200,22.64500,-0.61900,0.31200,-0.16200,83.05000,-0.39000
041225_03.31.50.166,-0.23200,0.50700,-0.99500,-9.55500,-6.42300,16.73000,-0.62700,0.31300,-0.16100,83.65000,0.60000
041225_03.31.50.177,-0.01500,0.30500,-0.86500,-16.18700,9.24000,10.67500,-0.62700,0.31300,-0.16100,83.01000,-0.64000
041225_03.31.50.189,0.05700,0.35700,-0.79700,-28.73500,18.35800,-3.36000,-0.62600,0.30000,-0.16500,83.37000,0.36000
041225_03.31.50.201,-0.01800,0.44900,-0.87800,-37.90500,32.86500,-8.34700,-0.63200,0.29500,-0.17000,83.59000,0.22000
041225_03.31.50.213,-0.06900,0.33000,-0.54900,-38.04500,27.26500,-13.49300,-0.63900,0.28500,-0.17700,83.06000,-0.53000
041225_03.31.50.224,-0.15500,0.37500,-0.54000,-43.22500,1.48700,-16.22200,-0.63700,0.27900,-0.18100,83.66000,0.60000
041225_03.31.50.236,-0.14100,0.35500,-0.66900,-51.01300,-15.41800,-12.25000,-0.63700,0.27900,-0.18100,83.05000,-0.61000
041225_03.31.50.247,-0.13500,0.37900,-0.82100,-53.37500,-20.54500,-12.33700,-0.63600,0.26600,-0.18600,83.73000,0.68000
041225_03.31.50.259,-0.22200,0.43100,-1.11700,-47.54800,-18.76000,-15.54000,-0.63100,0.25400,-0.17800,83.35000,-0.38000
041225_03.31.50.271,-0.13700,0.43500,-1.07800,-36.90800,0.63000,-23.71200,-0.63200,0.24500,-0.18000,82.96000,-0.39000
041225_03.31.50.283,-0.15400,0.53900,-0.99600,-27.54500,10.22000,-36.64500,-0.63300,0.23900,-0.18200,83.01000,0.05000
041225_03.31.50.295,-0.12300,0.78800,-0.98800,-27.49300,10.39500,-42.99800,-0.63300,0.23900,-0.18200,82.92000,-0.09000
041225_03.31.50.306,0.02000,0.80900,-0.94000,-37.64300,12.37300,-37.55500,-0.62700,0.22500,-0.18700,83.22000,0.30000
041225_03.31.50.318,0.10500,0.70900,-0.87000,-56.89300,13.82500,-30.78200,-0.62400,0.20900,-0.18700,83.20000,-0.02000
041225_03.31.50.329,0.03000,0.81900,-0.86700,-75.56500,10.11500,-34.73700,-0.62800,0.19200,-0.19700,83.27000,0.07000
041225_03.31.50.341,-0.03200,0.88900,-0.81400,-87.25500,1.19000,-38.58800,-0.62800,0.19200,-0.20200,83.17000,-0.10000
041225_03.31.50.353,-0.09900,0.90600,-0.85400,-84.64700,-4.42800,-36.20800,-0.62000,0.17600,-0.20200,82.98000,-0.19000
041225_03.31.50.365,-0.26700,0.73400,-0.93300,-74.21700,-2.67800,-29.54000,-0.61800,0.16000,-0.20600,83.66000,0.68000
041225_03.31.50.376,-0.40400,0.84700,-1.04700,-58.18800,4.46300,-23.67700,-0.61600,0.14900,-0.22100,83.33000,-0.33000
041225_03.31.50.388,-0.36400,0.73000,-0.96400,-37.71300,20.84300,-18.86500,-0.61700,0.13800,-0.22400,83.88000,0.55000
041225_03.31.50.399,-0.26000,0.47900,-0.73100,-19.12800,36.29500,-16.43300,-0.61700,0.13800,-0.22400,83.27000,-0.61000
041225_03.31.50.411,-0.28400,0.42100,-0.47800,-8.64500,34.63200,-23.64200,-0.61800,0.13500,-0.23200,82.96000,-0.31000
041225_03.31.50.423,-0.31400,0.42000,-0.33200,-3.76300,18.06000,-36.96000,-0.61800,0.13000,-0.23300,83.32000,0.36000
041225_03.31.50.434,-0.38900,0.47800,-0.27100,10.78000,-17.39500,-35.73500,-0.61000,0.12500,-0.22700,83.50000,0.18000
041225_03.31.50.446,0.04800,-0.00200,-0.75900,14.22700,-57.89000,-28.35000,-0.60400,0.12200,-0.21900,83.16000,-0.34000
041225_03.31.50.458,-0.24000,0.24100,-0.55900,-2.74700,-64.97800,-24.78000,-0.60400,0.12200,-0.21900,82.90000,-0.26000
041225_03.31.50.470,-0.16900,0.56900,-0.59300,-34.35300,-23.60800,-32.58500,-0.59700,0.11000,-0.21600,83.46000,0.56000
041225_03.31.50.482,-0.11600,0.85800,-0.46800,-51.80000,-6.73800,-41.65000,-0.58900,0.09700,-0.22600,83.15000,-0.31000
041225_03.31.50.494,-0.14400,0.97600,-0.39200,-64.33000,-15.29500,-34.33500,-0.58800,0.08400,-0.22700,83.48000,0.33000
041225_03.31.50.506,-0.16200,1.08700,-0.54100,-62.37000,-17.90300,-22.43500,-0.58300,0.07200,-0.22700,83.02000,-0.46000
041225_03.31.50.518,-0.25800,1.03400,-0.67000,-60.14700,-17.60500,-11.97000,-0.58300,0.07200,-0.22700,83.83000,0.81000
041225_03.31.50.530,-0.32400,1.00900,-0.78000,-61.18000,-11.32300,-5.02300,-0.58200,0.06500,-0.22100,83.89000,0.06000
041225_03.31.50.542,-0.29300,1.04400,-0.76300,-61.67000,-1.54000,-0.07000,-0.58600,0.05800,-0.24000,83.44000,-0.45000
041225_03.31.50.553,-0.18600,1.03300,-0.60700,-59.15000,2.92200,6.16000,-0.58000,0.05200,-0.24100,83.01000,-0.43000
041225_03.31.50.565,-0.12400,1.08500,-0.56700,-53.62000,-2.06500,12.33700,-0.58000,0.04800,-0.25300,83.70000,0.69000
041225_03.31.50.577,-0.07900,1.15900,-0.56000,-48.68500,-9.95800,13.63200,-0.58200,0.04800,-0.25300,83.38000,-0.32000
041225_03.31.50.589,-0.09100,1.20700,-0.58900,-44.78300,-15.55700,10.51700,-0.58100,0.04200,-0.25600,83.24000,-0.14000
041225_03.31.50.600,-0.11600,1.24700,-0.62200,-36.50500,-17.99000,4.14800,-0.57700,0.03600,-0.25800,83.13000,-0.11000
041225_03.31.50.612,-0.15400,1.16200,-0.63700,-22.94200,-20.80800,-8.76700,-0.57400,0.02800,-0.26300,83.70000,0.57000
