mx,my,mz
-0.564,0.326,-0.868
-0.566,0.317,-0.871
-0.578,0.317,-0.86
-0.593,0.315,-0.857
-0.593,0.315,-0.857
-0.6,0.315,-0.848
-0.612,0.31,-0.834
-0.622,0.306,-0.832
-0.632,0.292,-0.821
-0.632,0.292,-0.821
-0.642,0.275,-0.808
-0.648,0.267,-0.806
-0.656,0.257,-0.79
-0.661,0.253,-0.784
-0.661,0.253,-0.784
-0.664,0.242,-0.769
-0.673,0.236,-0.761
-0.683,0.231,-0.755
-0.692,0.219,-0.734
-0.692,0.219,-0.734
-0.701,0.208,-0.724
-0.705,0.193,-0.709
-0.705,0.175,-0.689
-0.712,0.137,-0.665
-0.712,0.137,-0.665
-0.704,0.095,-0.636
-0.702,0.077,-0.604
-0.707,0.061,-0.577
-0.705,0.05,-0.559
-0.705,0.05,-0.559
-0.701,0.037,-0.536
-0.698,0.023,-0.515
-0.691,0.01,-0.498
-0.677,0.0,-0.479
-0.677,0.0,-0.479
-0.671,-0.009,-0.461
-0.673,-0.015,-0.444
-0.668,-0.017,-0.432
-0.668,-0.021,-0.432
-0.668,-0.021,-0.432
-0.661,-0.025,-0.431
-0.658,-0.034,-0.421
-0.653,-0.04,-0.414
-0.657,-0.038,-0.406
-0.657,-0.038,-0.406
-0.652,-0.033,-0.389
-0.652,-0.037,-0.379
-0.644,-0.042,-0.362
-0.635,-0.054,-0.361
-0.635,-0.054,-0.357
-0.613,-0.074,-0.357
-0.58,-0.1,-0.374
-0.556,-0.118,-0.38
-0.529,-0.135,-0.38
-0.529,-0.135,-0.385
-0.519,-0.143,-0.385
-0.508,-0.152,-0.399
-0.493,-0.15,-0.393
-0.486,-0.153,-0.388
-0.486,-0.153,-0.389
-0.483,-0.162,-0.389
-0.473,-0.161,-0.376
-0.46,-0.162,-0.359
-0.443,-0.168,-0.357
-0.443,-0.168,-0.349
-0.425,-0.171,-0.349
-0.404,-0.178,-0.344
-0.369,-0.188,-0.349
-0.345,-0.2,-0.359
-0.345,-0.2,-0.367
-0.329,-0.211,-0.367
-0.313,-0.216,-0.392
-0.296,-0.231,-0.409
-0.29,-0.241,-0.431
-0.29,-0.241,-0.478
-0.292,-0.249,-0.478
-0.311,-0.247,-0.525
-0.329,-0.246,-0.57
-0.339,-0.239,-0.587
-0.339,-0.239,-0.602
-0.34,-0.24,-0.602
-0.34,-0.24,-0.614
-0.343,-0.239,-0.619
-0.356,-0.243,-0.616
-0.356,-0.243,-0.631
-0.37,-0.241,-0.631
-0.383,-0.247,-0.634
-0.391,-0.251,-0.653
-0.374,-0.257,-0.693
-0.374,-0.257,-0.727
-0.377,-0.243,-0.727
-0.381,-0.237,-0.769
-0.387,-0.227,-0.811
-0.411,-0.214,-0.853
-0.411,-0.2,-0.888
-0.441,-0.2,-0.888
-0.456,-0.186,-0.918
-0.476,-0.174,-0.943
-0.477,-0.161,-0.962
-0.477,-0.148,-0.975
-0.486,-0.148,-0.975
-0.489,-0.131,-0.994
-0.509,-0.117,-1.01
-0.534,-0.092,-1.02
-0.534,-0.066,-1.038
-0.584,-0.066,-1.038
-0.629,-0.028,-1.054
-0.689,0.015,-1.059
-0.739,0.069,-1.061
-0.739,0.105,-1.069
-0.785,0.105,-1.069
-0.834,0.154,-1.074
-0.882,0.192,-1.076
-0.933,0.243,-1.067
-0.933,0.297,-1.054
-0.99,0.297,-1.054
-1.034,0.363,-1.035
-1.076,0.427,-1.016
-1.117,0.5,-0.985
-1.117,0.566,-0.967
-1.139,0.566,-0.967
-1.162,0.619,-0.94
-1.185,0.672,-0.912
-1.202,0.703,-0.872
-1.23,0.734,-0.84
-1.23,0.734,-0.84
-1.26,0.76,-0.79
-1.285,0.781,-0.744
-1.31,0.805,-0.689
-1.317,0.826,-0.628
-1.317,0.826,-0.628
-1.341,0.835,-0.557
-1.359,0.824,-0.463
-1.379,0.808,-0.36
-1.381,0.786,-0.25
-1.381,0.786,-0.25
-1.376,0.761,-0.146
-1.359,0.733,-0.045
-1.33,0.699,0.052
-1.269,0.658,0.153
-1.269,0.658,0.153
-1.205,0.601,0.237
-1.127,0.545,0.314
-1.037,0.476,0.378
-0.926,0.408,0.427
-0.926,0.408,0.427
-0.809,0.352,0.454
-0.682,0.314,0.467
-0.566,0.275,0.464
-0.457,0.249,0.439
-0.457,0.249,0.439
-0.363,0.236,0.414
-0.283,0.223,0.369
-0.184,0.219,0.331
-0.073,0.219,0.261
-0.073,0.219,0.261
0.045,0.229,0.188
0.153,0.251,0.107
0.236,0.281,0.024
0.284,0.303,-0.045
0.284,0.303,-0.045
0.306,0.312,-0.087
0.306,0.308,-0.11
0.302,0.301,-0.133
0.298,0.298,-0.173
0.298,0.298,-0.173
0.303,0.297,-0.215
0.306,0.292,-0.252
0.303,0.297,-0.283
0.298,0.301,-0.309
0.298,0.301,-0.309
0.297,0.302,-0.328
0.288,0.303,-0.35
0.289,0.309,-0.376
0.28,0.307,-0.403
0.28,0.307,-0.403
0.269,0.301,-0.417
0.268,0.3,-0.437
0.26,0.297,-0.452
0.258,0.296,-0.469
0.258,0.296,-0.469
0.254,0.297,-0.472
0.249,0.301,-0.491
0.241,0.302,-0.507
0.24,0.309,-0.526
0.24,0.309,-0.526
0.232,0.311,-0.526
0.229,0.317,-0.542
0.221,0.319,-0.545
0.219,0.318,-0.539
0.219,0.318,-0.539
0.222,0.316,-0.528
0.219,0.315,-0.526
0.209,0.305,-0.514
0.216,0.3,-0.493
0.216,0.3,-0.493
0.211,0.303,-0.493
0.212,0.318,-0.494
0.209,0.33,-0.486
0.212,0.335,-0.473
0.212,0.335,-0.473
0.211,0.338,-0.463
0.211,0.35,-0.461
0.207,0.357,-0.453
0.212,0.357,-0.448
0.212,0.357,-0.448
0.202,0.368,-0.422
0.204,0.376,-0.404
0.203,0.385,-0.394
0.203,0.392,-0.391
0.203,0.392,-0.391
0.209,0.394,-0.381
0.213,0.404,-0.374
0.213,0.416,-0.384
0.216,0.43,-0.379
0.216,0.43,-0.379
0.218,0.448,-0.382
0.212,0.458,-0.377
0.215,0.473,-0.379
0.208,0.492,-0.373
0.208,0.492,-0.373
0.207,0.502,-0.378
0.204,0.517,-0.367
0.198,0.524,-0.364
0.195,0.543,-0.361
0.195,0.543,-0.361
0.193,0.552,-0.361
0.19,0.566,-0.362
0.186,0.576,-0.359
0.183,0.586,-0.358
0.183,0.586,-0.358
0.181,0.602,-0.363
0.177,0.615,-0.358
0.175,0.63,-0.371
0.168,0.654,-0.381
0.168,0.654,-0.381
0.157,0.69,-0.397
0.133,0.725,-0.408
0.115,0.747,-0.404
0.093,0.774,-0.408
0.093,0.774,-0.408
0.075,0.798,-0.411
