mx,my,mz
-0.214,0.535,0.013
-0.266,0.526,0.027
-0.327,0.505,0.031
-0.398,0.482,0.026
-0.398,0.482,0.026
-0.47,0.447,0.017
-0.542,0.409,-0.01
-0.597,0.365,-0.043
-0.648,0.317,-0.087
-0.648,0.317,-0.087
-0.681,0.272,-0.131
-0.703,0.23,-0.163
-0.718,0.188,-0.218
-0.726,0.15,-0.251
-0.726,0.15,-0.251
-0.726,0.123,-0.295
-0.724,0.101,-0.337
-0.711,0.074,-0.385
-0.694,0.06,-0.416
-0.694,0.06,-0.416
-0.683,0.047,-0.456
-0.668,0.039,-0.511
-0.639,0.029,-0.559
-0.639,0.029,-0.559
-0.6,0.03,-0.597
-0.562,0.032,-0.65
-0.515,0.033,-0.673
-0.474,0.027,-0.681
-0.474,0.027,-0.681
-0.44,0.02,-0.687
-0.399,0.01,-0.69
-0.366,0.004,-0.676
-0.336,-0.004,-0.671
-0.336,-0.004,-0.671
-0.298,-0.012,-0.657
-0.258,-0.021,-0.647
-0.216,-0.019,-0.627
-0.172,-0.023,-0.606
-0.172,-0.023,-0.606
-0.123,-0.015,-0.585
-0.082,-0.002,-0.554
-0.052,0.017,-0.519
-0.052,0.017,-0.491
-0.027,0.024,-0.491
-0.005,0.043,-0.457
0.008,0.054,-0.438
0.016,0.068,-0.407
0.016,0.068,-0.407
0.028,0.087,-0.387
0.046,0.101,-0.368
0.058,0.114,-0.35
0.074,0.139,-0.336
0.074,0.139,-0.336
0.089,0.162,-0.331
0.103,0.183,-0.329
0.123,0.207,-0.326
0.14,0.23,-0.319
0.14,0.23,-0.319
0.158,0.258,-0.309
0.171,0.289,-0.299
0.177,0.33,-0.284
0.177,0.367,-0.266
0.186,0.367,-0.266
0.19,0.398,-0.242
0.194,0.442,-0.232
0.196,0.483,-0.227
0.196,0.483,-0.227
0.197,0.527,-0.233
0.193,0.564,-0.227
0.193,0.588,-0.236
0.195,0.617,-0.242
0.195,0.617,-0.242
0.187,0.643,-0.24
0.185,0.663,-0.246
0.174,0.679,-0.247
0.168,0.69,-0.247
0.168,0.69,-0.247
0.159,0.706,-0.255
0.154,0.725,-0.266
0.138,0.744,-0.28
0.128,0.759,-0.283
0.128,0.759,-0.283
0.111,0.774,-0.297
0.098,0.785,-0.302
0.084,0.799,-0.31
0.084,0.799,-0.305
0.069,0.809,-0.305
0.049,0.817,-0.317
0.033,0.819,-0.324
0.017,0.818,-0.313
0.017,0.818,-0.313
0.01,0.814,-0.306
-0.001,0.815,-0.307
-0.007,0.809,-0.318
-0.017,0.808,-0.316
-0.017,0.808,-0.316
-0.034,0.811,-0.306
-0.052,0.825,-0.31
-0.081,0.838,-0.307
-0.108,0.849,-0.316
-0.108,0.849,-0.316
-0.123,0.852,-0.32
-0.127,0.853,-0.314
-0.134,0.848,-0.312
-0.134,0.851,-0.302
-0.139,0.851,-0.302
-0.146,0.849,-0.297
-0.155,0.843,-0.291
-0.147,0.826,-0.283
-0.147,0.826,-0.283
-0.135,0.812,-0.267
-0.131,0.794,-0.249
-0.124,0.773,-0.221
-0.116,0.747,-0.195
-0.116,0.747,-0.195
-0.113,0.71,-0.168
-0.104,0.665,-0.136
-0.095,0.611,-0.102
-0.091,0.558,-0.078
-0.091,0.558,-0.078
-0.092,0.5,-0.066
-0.096,0.437,-0.048
-0.092,0.377,-0.043
-0.103,0.329,-0.046
-0.103,0.329,-0.046
-0.116,0.291,-0.046
-0.116,0.277,-0.04
-0.12,0.267,-0.04
-0.12,0.267,-0.04
-0.12,0.26,-0.038
-0.121,0.263,-0.036
-0.134,0.242,-0.044
-0.148,0.209,-0.047
-0.148,0.209,-0.047
-0.161,0.165,-0.053
-0.175,0.133,-0.063
-0.193,0.087,-0.086
-0.211,0.051,-0.109
-0.211,0.051,-0.109
-0.232,0.021,-0.136
-0.25,-0.006,-0.148
-0.262,-0.028,-0.168
-0.278,-0.043,-0.175
-0.278,-0.043,-0.175
-0.282,-0.055,-0.198
-0.291,-0.07,-0.216
-0.299,-0.079,-0.234
-0.299,-0.092,-0.249
-0.31,-0.092,-0.249
-0.321,-0.107,-0.27
-0.337,-0.118,-0.296
-0.358,-0.127,-0.319
-0.358,-0.127,-0.319
-0.373,-0.129,-0.343
-0.392,-0.13,-0.364
-0.407,-0.134,-0.376
-0.417,-0.137,-0.388
-0.417,-0.137,-0.388
-0.415,-0.131,-0.393
-0.407,-0.133,-0.41
-0.41,-0.137,-0.426
-0.405,-0.137,-0.432
-0.405,-0.137,-0.432
-0.401,-0.131,-0.445
-0.405,-0.137,-0.454
-0.412,-0.133,-0.472
-0.419,-0.129,-0.482
-0.419,-0.129,-0.482
-0.424,-0.132,-0.487
-0.427,-0.131,-0.489
-0.439,-0.131,-0.487
-0.439,-0.131,-0.49
-0.444,-0.138,-0.49
-0.45,-0.136,-0.482
-0.463,-0.136,-0.48
-0.469,-0.134,-0.474
-0.469,-0.134,-0.474
-0.473,-0.135,-0.469
-0.474,-0.135,-0.472
-0.481,-0.136,-0.459
-0.493,-0.13,-0.472
-0.493,-0.13,-0.472
-0.507,-0.124,-0.468
-0.522,-0.117,-0.472
-0.543,-0.107,-0.468
-0.557,-0.101,-0.467
-0.557,-0.101,-0.467
-0.568,-0.095,-0.453
-0.579,-0.089,-0.457
-0.58,-0.086,-0.444
-0.58,-0.079,-0.439
-0.582,-0.079,-0.439
-0.588,-0.079,-0.42
-0.59,-0.074,-0.407
-0.592,-0.069,-0.391
-0.592,-0.069,-0.391
-0.598,-0.069,-0.373
-0.595,-0.062,-0.352
-0.597,-0.059,-0.318
-0.583,-0.055,-0.293
-0.583,-0.055,-0.293
-0.567,-0.053,-0.255
-0.539,-0.051,-0.238
-0.489,-0.055,-0.217
-0.443,-0.058,-0.2
-0.443,-0.058,-0.2
-0.382,-0.054,-0.195
-0.315,-0.059,-0.196
-0.258,-0.056,-0.202
-0.204,-0.058,-0.212
-0.204,-0.058,-0.212
-0.163,-0.047,-0.233
-0.127,-0.03,-0.246
-0.102,-0.022,-0.264
-0.102,-0.022,-0.264
-0.082,-0.003,-0.284
-0.057,0.01,-0.308
-0.03,0.025,-0.328
-0.027,0.052,-0.359
-0.027,0.052,-0.359
-0.003,0.071,-0.376
0.007,0.082,-0.39
0.021,0.107,-0.418
0.039,0.129,-0.437
0.039,0.129,-0.437
0.045,0.138,-0.46
0.052,0.149,-0.48
0.056,0.161,-0.501
0.059,0.174,-0.522
0.059,0.174,-0.522
0.06,0.189,-0.534
0.072,0.212,-0.549
0.085,0.227,-0.554
0.085,0.227,-0.559
0.102,0.257,-0.559
0.122,0.291,-0.564
0.143,0.323,-0.572
0.164,0.356,-0.574
0.164,0.356,-0.574
0.179,0.384,-0.585
0.202,0.397,-0.594
0.216,0.413,-0.596
0.229,0.429,-0.594
0.229,0.429,-0.594
0.247,0.445,-0.603
0.256,0.457,-0.619
0.263,0.471,-0.641
0.262,0.484,-0.676
0.262,0.484,-0.676
0.256,0.491,-0.709
0.243,0.483,-0.737
0.227,0.472,-0.749
0.218,0.46,-0.75
0.218,0.46,-0.75
0.194,0.447,-0.767
0.174,0.432,-0.796
0.134,0.427,-0.824
0.134,0.427,-0.824
0.095,0.43,-0.855
0.042,0.434,-0.879
-0.01,0.434,-0.897
-0.041,0.416,-0.903
-0.041,0.416,-0.903
-0.048,0.408,-0.898
-0.04,0.402,-0.887
-0.04,0.41,-0.873
-0.055,0.407,-0.872
-0.055,0.407,-0.872
-0.079,0.409,-0.882
-0.108,0.41,-0.89
-0.134,0.413,-0.893
-0.168,0.426,-0.898
-0.168,0.426,-0.898
-0.21,0.432,-0.904
-0.256,0.441,-0.895
-0.306,0.448,-0.889
-0.306,0.448,-0.885
-0.354,0.457,-0.885
-0.38,0.456,-0.867
-0.408,0.459,-0.856
-0.443,0.467,-0.84
-0.443,0.467,-0.84
-0.472,0.475,-0.818
-0.505,0.488,-0.802
-0.535,0.491,-0.781
-0.565,0.5,-0.754
-0.565,0.5,-0.754
-0.584,0.504,-0.735
-0.599,0.512,-0.711
-0.614,0.526,-0.687
-0.63,0.543,-0.663
-0.63,0.543,-0.663
-0.623,0.557,-0.669
-0.606,0.575,-0.672
-0.607,0.588,-0.671
-0.607,0.597,-0.664
-0.607,0.597,-0.664
-0.607,0.609,-0.659
-0.607,0.614,-0.66
-0.602,0.611,-0.666
-0.602,0.611,-0.666
-0.603,0.619,-0.663
-0.604,0.623,-0.648
-0.606,0.624,-0.624
-0.614,0.627,-0.604
-0.614,0.627,-0.604
-0.618,0.632,-0.584
-0.621,0.635,-0.557
-0.629,0.643,-0.529
-0.633,0.642,-0.505
-0.633,0.642,-0.505
-0.64,0.634,-0.476
-0.644,0.628,-0.438
-0.646,0.612,-0.406
-0.647,0.601,-0.362
-0.647,0.601,-0.362
-0.644,0.578,-0.333
-0.645,0.56,-0.305
-0.636,0.547,-0.284
-0.636,0.547,-0.266
-0.624,0.523,-0.266
-0.626,0.502,-0.249
-0.62,0.474,-0.226
-0.613,0.456,-0.217
-0.613,0.456,-0.217
-0.612,0.435,-0.204
-0.611,0.423,-0.203
-0.62,0.416,-0.216
-0.622,0.402,-0.214
-0.622,0.402,-0.214
-0.623,0.385,-0.208
-0.617,0.367,-0.191
-0.61,0.351,-0.175
-0.601,0.337,-0.168
-0.601,0.337,-0.168
-0.596,0.328,-0.162
-0.589,0.327,-0.149
-0.586,0.319,-0.143
-0.586,0.316,-0.139
-0.578,0.316,-0.139
-0.571,0.311,-0.127
-0.564,0.31,-0.126
-0.562,0.309,-0.123
-0.562,0.309,-0.123
-0.561,0.311,-0.122
-0.558,0.314,-0.12
-0.557,0.317,-0.113
-0.551,0.311,-0.115
-0.551,0.311,-0.115
-0.549,0.308,-0.122
-0.552,0.306,-0.123
-0.554,0.304,-0.123
-0.558,0.296,-0.122
-0.558,0.296,-0.122
-0.563,0.29,-0.127
-0.56,0.283,-0.128
-0.565,0.277,-0.137
-0.568,0.268,-0.14
-0.568,0.268,-0.14
-0.564,0.272,-0.151
-0.582,0.315,-0.155
-0.593,0.343,-0.153
-0.593,0.343,-0.153
-0.598,0.37,-0.167
-0.606,0.4,-0.159
-0.618,0.42,-0.168
-0.617,0.433,-0.169
-0.617,0.433,-0.169
-0.619,0.429,-0.167
-0.621,0.423,-0.149
-0.618,0.408,-0.144
-0.612,0.387,-0.145
-0.612,0.387,-0.145
-0.609,0.366,-0.134
-0.605,0.35,-0.146
-0.605,0.34,-0.149
-0.606,0.341,-0.15
-0.606,0.341,-0.15
-0.613,0.353,-0.168
-0.62,0.361,-0.183
-0.644,0.362,-0.198
-0.644,0.368,-0.218
-0.655,0.368,-0.218
-0.669,0.373,-0.239
-0.68,0.382,-0.263
-0.69,0.386,-0.29
-0.69,0.386,-0.29
-0.7,0.384,-0.313
-0.704,0.378,-0.328
-0.705,0.368,-0.332
-0.704,0.363,-0.333
-0.704,0.363,-0.333
-0.703,0.361,-0.339
-0.708,0.356,-0.344
-0.708,0.353,-0.345
-0.71,0.347,-0.351
-0.71,0.347,-0.351
-0.716,0.336,-0.356
-0.714,0.325,-0.36
-0.708,0.323,-0.345
-0.708,0.316,-0.341
-0.708,0.316,-0.341
-0.704,0.306,-0.343
-0.7,0.287,-0.352
-0.697,0.285,-0.364
-0.697,0.285,-0.364
-0.7,0.278,-0.367
-0.701,0.267,-0.372
-0.689,0.255,-0.376
-0.689,0.246,-0.375
-0.689,0.246,-0.375
-0.689,0.239,-0.376
-0.688,0.229,-0.375
-0.682,0.226,-0.371
-0.677,0.215,-0.383
-0.677,0.215,-0.383
-0.668,0.21,-0.382
-0.669,0.197,-0.393
-0.663,0.187,-0.42
-0.657,0.168,-0.438
-0.657,0.168,-0.438
-0.652,0.162,-0.466
-0.644,0.156,-0.476
-0.644,0.167,-0.492
-0.644,0.167,-0.505
-0.636,0.16,-0.505
-0.624,0.153,-0.507
-0.616,0.142,-0.509
-0.606,0.132,-0.502
-0.606,0.132,-0.502
-0.593,0.113,-0.491
-0.583,0.1,-0.453
-0.554,0.076,-0.439
-0.536,0.073,-0.426
-0.536,0.073,-0.426
-0.515,0.056,-0.418
-0.492,0.047,-0.399
-0.453,0.034,-0.377
