timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,altitude,relative_altitude
031225_15.05.50.042,-0.00200,-0.01900,0.99200,0.01800,-0.07000,-0.03500,0.06900,0.41500,-0.55700,173.48000,-0.41000
031225_15.05.50.054,-0.00300,-0.01800,0.99300,0.05300,-0.07000,-0.05300,0.06900,0.41300,-0.55900,173.74000,0.26000
031225_15.05.50.065,-0.00400,-0.01800,0.99100,0.05300,-0.10500,-0.03500,0.06900,0.41500,-0.55700,173.48000,-0.26000
031225_15.05.50.077,-0.00200,-0.01900,0.98900,0.07000,-0.10500,-0.01800,0.07000,0.41500,-0.55700,173.49000,0.01000
031225_15.05.50.088,-0.00200,-0.01800,0.99100,0.05300,-0.08700,-0.03500,0.07300,0.41400,-0.55400,173.78000,0.29000
031225_15.05.50.100,-0.00200,-0.01800,0.99200,0.05300,-0.08700,-0.03500,0.06800,0.41200,-0.55600,173.70000,-0.08000
031225_15.05.50.111,-0.00200,-0.01700,0.99200,0.05300,-0.10500,-0.03500,0.07200,0.41000,-0.55600,173.76000,0.06000
031225_15.05.50.123,-0.00300,-0.01900,0.99000,0.03500,-0.08700,-0.03500,0.07200,0.41000,-0.55600,173.27000,-0.49000
031225_15.05.50.134,-0.00300,-0.01800,0.98900,0.05300,-0.10500,-0.01800,0.06500,0.41400,-0.55300,174.00000,0.73000
031225_15.05.50.146,-0.00300,-0.01800,0.99200,0.05300,-0.07000,-0.01800,0.07000,0.41300,-0.55900,173.70000,-0.30000
031225_15.05.50.157,-0.00200,-0.01900,0.99200,0.08700,-0.10500,-0.03500,0.07100,0.40700,-0.55500,173.04000,-0.66000
031225_15.05.50.168,-0.00300,-0.01800,0.99100,0.08700,-0.12300,-0.03500,0.06700,0.41500,-0.55300,173.88000,0.84000
031225_15.05.50.180,-0.00200,-0.01900,0.98900,0.08700,-0.10500,-0.03500,0.06700,0.41500,-0.55300,173.94000,0.06000
031225_15.05.50.191,-0.00300,-0.01800,0.99100,0.07000,-0.08700,-0.03500,0.07000,0.41600,-0.55900,174.12000,0.18000
031225_15.05.50.203,-0.00300,-0.01900,0.99100,0.07000,-0.08700,-0.03500,0.07400,0.41100,-0.56200,173.35000,-0.77000
031225_15.05.50.214,-0.00200,-0.01800,0.99100,0.07000,-0.08700,-0.03500,0.06900,0.41500,-0.56300,173.90000,0.55000
031225_15.05.50.226,-0.00300,-0.01900,0.99100,0.07000,-0.10500,-0.03500,0.06900,0.41500,-0.56300,173.56000,-0.34000
