timestamp,can_id,dlc,data0,data1,data2,data3,data4,data5,data6,data7
2025-12-04 03:58:16.408,0x25D,3,01,0B,08,,,,,
2025-12-04 03:58:16.408,0x42,6,01,FF,02,02,03,0C,,
2025-12-04 03:58:16.418,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:58:16.418,0x109,3,03,0A,01,,,,,
2025-12-04 03:58:16.419,0x15,7,0F,FD,05,00,00,05,0D,
2025-12-04 03:58:16.429,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:58:16.429,0x242,3,00,0F,01,,,,,
2025-12-04 03:58:16.430,0x227,3,01,0A,09,,,,,
2025-12-04 03:58:16.439,0xA0,3,00,0B,0F,,,,,
2025-12-04 03:58:16.440,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:58:16.441,0x42,6,01,FF,02,02,06,09,,
2025-12-04 03:58:16.449,0x25D,3,01,0C,07,,,,,
2025-12-04 03:58:16.450,0x109,3,03,0C,0F,,,,,
2025-12-04 03:58:16.451,0x242,3,00,00,00,,,,,
2025-12-04 03:58:16.460,0x227,3,01,0A,09,,,,,
2025-12-04 03:58:16.460,0xA0,3,00,0C,03,,,,,
2025-12-04 03:58:16.461,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:58:16.470,0x109,3,03,0D,0E,,,,,
2025-12-04 03:58:16.470,0x42,6,01,FF,02,02,08,07,,
2025-12-04 03:58:16.471,0x15,7,0F,FD,05,00,00,09,09,
2025-12-04 03:58:16.480,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:58:16.481,0x227,3,01,0A,09,,,,,
2025-12-04 03:58:16.482,0xA0,3,00,0D,0E,,,,,
2025-12-04 03:58:16.491,0x25D,3,01,0D,06,,,,,
2025-12-04 03:58:16.491,0x42,6,01,FF,02,02,0A,05,,
2025-12-04 03:58:16.492,0x15,7,0F,FD,05,00,00,0B,07,
2025-12-04 03:58:16.501,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:58:16.502,0x242,3,00,02,0E,,,,,
2025-12-04 03:58:16.503,0x227,3,01,0A,09,,,,,
2025-12-04 03:58:16.512,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:58:16.512,0x109,3,03,00,0B,,,,,
2025-12-04 03:58:16.513,0x15,7,0F,FD,05,00,00,0D,05,
2025-12-04 03:58:16.522,0x42,6,01,FF,02,02,0C,03,,
2025-12-04 03:58:16.523,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:58:16.524,0x232,4,00,00,0E,03,,,,
2025-12-04 03:58:16.533,0xA0,3,00,0F,0D,,,,,
2025-12-04 03:58:16.534,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:58:16.543,0x42,6,01,FF,02,02,0A,05,,
2025-12-04 03:58:16.544,0x15,7,0F,FD,05,00,00,0F,03,
2025-12-04 03:58:16.545,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:58:16.554,0x109,3,03,02,09,,,,,
2025-12-04 03:58:16.554,0x227,3,01,0A,09,,,,,
2025-12-04 03:58:16.555,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:58:16.564,0x42,6,01,FF,02,02,0E,01,,
2025-12-04 03:58:16.565,0x109,3,03,03,08,,,,,
2025-12-04 03:58:16.566,0x42,6,01,FF,02,02,00,0F,,
2025-12-04 03:58:16.575,0x242,3,00,05,0B,,,,,
2025-12-04 03:58:16.575,0x232,4,00,00,00,01,,,,
2025-12-04 03:58:16.576,0x227,3,01,0A,09,,,,,
2025-12-04 03:58:16.577,0x109,3,03,04,07,,,,,
2025-12-04 03:58:16.586,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:58:16.587,0x15,7,0F,FD,05,00,00,03,0F,
2025-12-04 03:58:16.596,0x42,6,01,FF,02,01,02,0E,,
2025-12-04 03:58:16.596,0x242,3,00,06,0A,,,,,
2025-12-04 03:58:16.597,0x109,3,03,05,06,,,,,
2025-12-04 03:58:16.606,0x15,7,0F,FD,05,00,00,04,0E,
2025-12-04 03:58:16.607,0xA0,3,00,02,00,,,,,
2025-12-04 03:58:16.607,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:58:16.616,0x109,3,03,06,05,,,,,
2025-12-04 03:58:16.617,0x15,7,0F,FD,05,00,00,05,0D,
2025-12-04 03:58:16.618,0x242,3,00,07,09,,,,,
2025-12-04 03:58:16.627,0x232,4,00,00,02,0F,,,,
2025-12-04 03:58:16.628,0x15,7,0F,FD,05,00,00,06,0C,
2025-12-04 03:58:16.629,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:58:16.638,0x109,3,03,07,04,,,,,
2025-12-04 03:58:16.638,0x15,7,0F,FD,05,00,00,07,0B,
2025-12-04 03:58:16.639,0x242,3,00,08,08,,,,,
2025-12-04 03:58:16.648,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:58:16.649,0x232,4,00,00,03,0E,,,,
2025-12-04 03:58:16.650,0xA0,3,00,04,0F,,,,,
2025-12-04 03:58:16.659,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:58:16.659,0x15,7,0F,FD,05,00,00,09,09,
2025-12-04 03:58:16.660,0x109,3,03,09,02,,,,,
2025-12-04 03:58:16.669,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:58:16.670,0x232,4,00,00,04,0D,,,,
2025-12-04 03:58:16.679,0x15,7,0F,FD,05,00,00,0A,08,
2025-12-04 03:58:16.680,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:58:16.681,0x109,3,03,0A,01,,,,,
2025-12-04 03:58:16.690,0x25D,3,01,02,01,,,,,
2025-12-04 03:58:16.691,0x242,3,00,0A,06,,,,,
2025-12-04 03:58:16.692,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:58:16.701,0x109,3,03,0B,00,,,,,
2025-12-04 03:58:16.701,0xA0,3,00,06,0E,,,,,
2025-12-04 03:58:16.702,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
2025-12-04 03:58:16.711,0x25D,3,01,0F,04,,,,,
2025-12-04 03:58:16.711,0x15,7,0F,FD,05,00,00,0D,05,
2025-12-04 03:58:16.712,0x242,3,00,0B,05,,,,,
2025-12-04 03:58:16.721,0xB4,8,1A,6F,1A,6F,1A,6F,1A,6F
